ticker,merkmal,ziel,n_mit_bis2022,n_ohne_bis2022,q_mit_bis2022,q_ohne_bis2022,diff_bis2022,n_mit_ab2023,n_ohne_ab2023,q_mit_ab2023,q_ohne_ab2023,diff_ab2023
ADBE,divergenz,gut_b,11,44,9.1,40.9,-31.8,23,75,21.7,24.0,-2.3
ADBE,divergenz,haelt2,11,44,18.2,50.0,-31.8,23,75,26.1,29.3,-3.2
ADBE,ausverkauf,gut_a,14,231,21.4,40.3,-18.9,25,236,36.0,20.3,15.7
ADBE,ausverkauf,gut_b,14,231,21.4,41.6,-20.2,25,236,36.0,19.5,16.5
ADBE,ausverkauf,haelt2,14,231,21.4,48.1,-26.7,25,236,36.0,26.3,9.7
ADBE,erschoepfung,gut_a,12,43,16.7,44.2,-27.5,34,64,14.7,29.7,-15.0
ADBE,erschoepfung,gut_b,12,43,16.7,39.5,-22.8,34,64,14.7,28.1,-13.4
ADBE,erschoepfung,haelt2,12,43,25.0,48.8,-23.8,34,64,23.5,31.2,-7.7
ADBE,erholung_vol,gut_a,5,240,20.0,39.6,,9,252,44.4,21.0,
ADBE,erholung_vol,gut_b,5,240,20.0,40.8,,9,252,44.4,20.2,
ADBE,erholung_vol,haelt2,5,240,40.0,46.7,,9,252,44.4,26.6,
ADBE,zweig_a,gut_a,108,137,37.0,40.9,-3.9,145,116,19.3,25.0,-5.7
ADBE,zweig_a,gut_b,108,137,38.0,42.3,-4.3,145,116,19.3,23.3,-4.0
ADBE,zweig_a,haelt2,108,137,45.4,47.4,-2.0,145,116,25.5,29.3,-3.8
ADBE,zweig_b,gut_a,148,97,39.9,38.1,1.8,139,122,23.7,19.7,4.0
ADBE,zweig_b,gut_b,148,97,41.2,39.2,2.0,139,122,21.6,20.5,1.1
ADBE,zweig_b,haelt2,148,97,47.3,45.4,1.9,139,122,28.1,26.2,1.9
ADBE,hammer,gut_a,10,235,50.0,38.7,11.3,4,257,25.0,21.8,
ADBE,hammer,gut_b,10,235,50.0,40.0,10.0,4,257,25.0,21.0,
ADBE,hammer,haelt2,10,235,50.0,46.4,3.6,4,257,25.0,27.2,
ADBE,doppelboden,gut_a,7,238,100.0,37.4,,17,244,23.5,21.7,1.8
ADBE,doppelboden,gut_b,7,238,71.4,39.5,,17,244,23.5,20.9,2.6
ADBE,doppelboden,haelt2,7,238,100.0,45.0,,17,244,23.5,27.5,-4.0
ADBE,schluss_ueber_vortageshoch,gut_a,89,156,37.1,40.4,-3.3,81,180,29.6,18.3,11.3
ADBE,schluss_ueber_vortageshoch,gut_b,89,156,41.6,39.7,1.9,81,180,25.9,18.9,7.0
ADBE,schluss_ueber_vortageshoch,haelt2,89,156,47.2,46.2,1.0,81,180,34.6,23.9,10.7
ADBE,kein_neues_tief,gut_a,138,107,39.1,39.3,-0.2,134,127,24.6,18.9,5.7
ADBE,kein_neues_tief,gut_b,138,107,43.5,36.4,7.1,134,127,23.1,18.9,4.2
ADBE,kein_neues_tief,haelt2,138,107,48.6,43.9,4.7,134,127,28.4,26.0,2.4
ADBE,ueber_ema200,gut_a,94,97,37.2,32.0,5.2,92,169,31.5,16.6,14.9
ADBE,ueber_ema200,gut_b,94,97,35.1,34.0,1.1,92,169,30.4,16.0,14.4
ADBE,ueber_ema200,haelt2,94,97,43.6,39.2,4.4,92,169,39.1,20.7,18.4
ADBE,tief_ab_2,gut_a,82,163,30.5,43.6,-13.1,135,126,25.2,18.3,6.9
ADBE,tief_ab_2,gut_b,82,163,26.8,47.2,-20.4,135,126,23.7,18.3,5.4
ADBE,tief_ab_2,haelt2,82,163,34.1,52.8,-18.7,135,126,31.1,23.0,8.1
ADI,reif,gut_a,119,136,37.8,29.4,8.4,133,141,24.1,29.8,-5.7
ADI,reif,gut_b,119,136,35.3,27.9,7.4,133,141,26.3,29.8,-3.5
ADI,reif,haelt2,119,136,73.1,58.1,15.0,133,141,45.1,43.3,1.8
ADI,korr_tief_rang,gut_a,49,186,34.7,36.6,-1.9,43,231,41.9,24.2,17.7
ADI,korr_tief_rang,gut_b,49,186,30.6,33.9,-3.3,43,231,48.8,24.2,24.6
ADI,korr_tief_rang,haelt2,49,186,75.5,65.1,10.4,43,231,62.8,40.7,22.1
ADI,korr_lang_rang,gut_a,47,188,36.2,36.2,0.0,45,229,24.4,27.5,-3.1
ADI,korr_lang_rang,gut_b,47,188,31.9,33.5,-1.6,45,229,31.1,27.5,3.6
ADI,korr_lang_rang,haelt2,47,188,66.0,67.6,-1.6,45,229,42.2,44.5,-2.3
ADI,rsi_tief_rang,gut_a,66,169,43.9,33.1,10.8,47,227,42.6,23.8,18.8
ADI,rsi_tief_rang,gut_b,66,169,39.4,30.8,8.6,47,227,46.8,24.2,22.6
ADI,rsi_tief_rang,haelt2,66,169,74.2,64.5,9.7,47,227,57.4,41.4,16.0
ADI,rsi_unter_50,gut_a,102,153,38.2,30.1,8.1,96,178,27.1,27.0,0.1
ADI,rsi_unter_50,gut_b,102,153,31.4,31.4,0.0,96,178,29.2,27.5,1.7
ADI,rsi_unter_50,haelt2,102,153,73.5,59.5,14.0,96,178,50.0,41.0,9.0
ADI,divergenz,gut_a,13,85,30.8,43.5,-12.7,19,89,5.3,22.5,-17.2
ADI,divergenz,gut_b,13,85,23.1,38.8,-15.7,19,89,21.1,24.7,-3.6
ADI,divergenz,haelt2,13,85,61.5,78.8,-17.3,19,89,26.3,39.3,-13.0
ADI,ausverkauf,gut_a,8,247,12.5,34.0,,26,248,61.5,23.4,38.1
ADI,ausverkauf,gut_b,8,247,12.5,32.0,,26,248,57.7,25.0,32.7
ADI,ausverkauf,haelt2,8,247,62.5,65.2,,26,248,76.9,40.7,36.2
ADI,erschoepfung,gut_a,30,68,36.7,44.1,-7.4,36,72,16.7,20.8,-4.1
ADI,erschoepfung,gut_b,30,68,26.7,41.2,-14.5,36,72,19.4,26.4,-7.0
ADI,erschoepfung,haelt2,30,68,73.3,77.9,-4.6,36,72,25.0,43.1,-18.1
ADI,erholung_vol,gut_a,7,248,28.6,33.5,,7,267,42.9,26.6,
ADI,erholung_vol,gut_b,7,248,0.0,32.3,,7,267,28.6,28.1,
ADI,erholung_vol,haelt2,7,248,42.9,65.7,,7,267,71.4,43.4,
ADI,zweig_a,gut_a,126,129,32.5,34.1,-1.6,138,136,28.3,25.7,2.6
ADI,zweig_a,gut_b,126,129,27.8,34.9,-7.1,138,136,27.5,28.7,-1.2
ADI,zweig_a,haelt2,126,129,62.7,67.4,-4.7,138,136,42.0,46.3,-4.3
ADI,zweig_b,gut_a,136,119,38.2,27.7,10.5,151,123,27.2,26.8,0.4
ADI,zweig_b,gut_b,136,119,38.2,23.5,14.7,151,123,29.8,26.0,3.8
ADI,zweig_b,haelt2,136,119,70.6,58.8,11.8,151,123,47.7,39.8,7.9
ADI,hammer,gut_a,10,245,20.0,33.9,-13.9,11,263,18.2,27.4,-9.2
ADI,hammer,gut_b,10,245,30.0,31.4,-1.4,11,263,18.2,28.5,-10.3
ADI,hammer,haelt2,10,245,60.0,65.3,-5.3,11,263,36.4,44.5,-8.1
ADI,doppelboden,gut_a,22,233,40.9,32.6,8.3,26,248,11.5,28.6,-17.1
ADI,doppelboden,gut_b,22,233,40.9,30.5,10.4,26,248,11.5,29.8,-18.3
ADI,doppelboden,haelt2,22,233,72.7,64.4,8.3,26,248,19.2,46.8,-27.6
ADI,schluss_ueber_vortageshoch,gut_a,89,166,39.3,30.1,9.2,82,192,26.8,27.1,-0.3
ADI,schluss_ueber_vortageshoch,gut_b,89,166,39.3,27.1,12.2,82,192,28.0,28.1,-0.1
ADI,schluss_ueber_vortageshoch,haelt2,89,166,68.5,63.3,5.2,82,192,50.0,41.7,8.3
ADI,kein_neues_tief,gut_a,139,116,36.0,30.2,5.8,152,122,29.6,23.8,5.8
ADI,kein_neues_tief,gut_b,139,116,35.3,26.7,8.6,152,122,32.2,23.0,9.2
ADI,kein_neues_tief,haelt2,139,116,69.1,60.3,8.8,152,122,48.7,38.5,10.2
ADI,ueber_ema200,gut_a,150,47,36.0,31.9,4.1,234,40,26.1,32.5,-6.4
ADI,ueber_ema200,gut_b,150,47,32.0,31.9,0.1,234,40,27.4,32.5,-5.1
ADI,ueber_ema200,haelt2,150,47,65.3,74.5,-9.2,234,40,44.4,42.5,1.9
ADI,tief_ab_2,gut_a,98,157,51.0,22.3,28.7,104,170,26.0,27.6,-1.6
ADI,tief_ab_2,gut_b,98,157,40.8,25.5,15.3,104,170,29.8,27.1,2.7
ADI,tief_ab_2,haelt2,98,157,75.5,58.6,16.9,104,170,45.2,43.5,1.7
ADP,reif,gut_a,103,152,35.9,26.3,9.6,139,104,24.5,31.7,-7.2
ADP,reif,gut_b,103,152,35.9,25.7,10.2,139,104,23.0,33.7,-10.7
ADP,reif,haelt2,103,152,57.3,48.7,8.6,139,104,37.4,51.0,-13.6
ADP,korr_tief_rang,gut_a,44,204,36.4,29.9,6.5,46,197,17.4,29.9,-12.5
ADP,korr_tief_rang,gut_b,44,204,36.4,29.4,7.0,46,197,15.2,30.5,-15.3
ADP,korr_tief_rang,haelt2,44,204,59.1,51.0,8.1,46,197,30.4,46.2,-15.8
ADP,korr_lang_rang,gut_a,34,214,38.2,29.9,8.3,39,204,23.1,28.4,-5.3
ADP,korr_lang_rang,gut_b,34,214,35.3,29.9,5.4,39,204,20.5,28.9,-8.4
ADP,korr_lang_rang,haelt2,34,214,64.7,50.5,14.2,39,204,33.3,45.1,-11.8
ADP,rsi_tief_rang,gut_a,74,174,37.8,28.2,9.6,65,178,12.3,33.1,-20.8
ADP,rsi_tief_rang,gut_b,74,174,35.1,28.7,6.4,65,178,13.8,32.6,-18.8
ADP,rsi_tief_rang,haelt2,74,174,68.9,45.4,23.5,65,178,27.7,48.9,-21.2
ADP,rsi_unter_50,gut_a,84,171,36.9,26.9,10.0,119,124,17.6,37.1,-19.5
ADP,rsi_unter_50,gut_b,84,171,38.1,25.7,12.4,119,124,17.6,37.1,-19.5
ADP,rsi_unter_50,haelt2,84,171,63.1,46.8,16.3,119,124,33.6,52.4,-18.8
ADP,divergenz,gut_a,12,47,41.7,29.8,11.9,19,64,26.3,29.7,-3.4
ADP,divergenz,gut_b,12,47,41.7,25.5,16.2,19,64,21.1,29.7,-8.6
ADP,divergenz,haelt2,12,47,91.7,51.1,40.6,19,64,31.6,45.3,-13.7
ADP,ausverkauf,gut_a,9,246,44.4,29.7,,13,230,76.9,24.8,52.1
ADP,ausverkauf,gut_b,9,246,44.4,29.3,,13,230,69.2,25.2,44.0
ADP,ausverkauf,haelt2,9,246,66.7,51.6,,13,230,76.9,41.3,35.6
ADP,erschoepfung,gut_a,16,43,18.8,37.2,-18.4,15,68,26.7,29.4,-2.7
ADP,erschoepfung,gut_b,16,43,18.8,32.6,-13.8,15,68,26.7,27.9,-1.2
ADP,erschoepfung,haelt2,16,43,43.8,65.1,-21.3,15,68,53.3,39.7,13.6
ADP,erholung_vol,gut_a,6,249,50.0,29.7,,11,232,9.1,28.4,-19.3
ADP,erholung_vol,gut_b,6,249,66.7,28.9,,11,232,18.2,28.0,-9.8
ADP,erholung_vol,haelt2,6,249,83.3,51.4,,11,232,36.4,43.5,-7.1
ADP,zweig_a,gut_a,131,124,31.3,29.0,2.3,127,116,27.6,27.6,0.0
ADP,zweig_a,gut_b,131,124,32.1,27.4,4.7,127,116,24.4,31.0,-6.6
ADP,zweig_a,haelt2,131,124,51.9,52.4,-0.5,127,116,38.6,48.3,-9.7
ADP,zweig_b,gut_a,142,113,31.0,29.2,1.8,122,121,28.7,26.4,2.3
ADP,zweig_b,gut_b,142,113,28.9,31.0,-2.1,122,121,31.1,24.0,7.1
ADP,zweig_b,haelt2,142,113,53.5,50.4,3.1,122,121,45.9,40.5,5.4
ADP,hammer,gut_a,7,248,42.9,29.8,,9,234,33.3,27.4,
ADP,hammer,gut_b,7,248,42.9,29.4,,9,234,33.3,27.4,
ADP,hammer,haelt2,7,248,57.1,52.0,,9,234,66.7,42.3,
ADP,doppelboden,gut_a,15,240,26.7,30.4,-3.7,12,231,33.3,27.3,6.0
ADP,doppelboden,gut_b,15,240,13.3,30.8,-17.5,12,231,33.3,27.3,6.0
ADP,doppelboden,haelt2,15,240,60.0,51.7,8.3,12,231,41.7,43.3,-1.6
ADP,schluss_ueber_vortageshoch,gut_a,85,170,28.2,31.2,-3.0,68,175,25.0,28.6,-3.6
ADP,schluss_ueber_vortageshoch,gut_b,85,170,25.9,31.8,-5.9,68,175,29.4,26.9,2.5
ADP,schluss_ueber_vortageshoch,haelt2,85,170,50.6,52.9,-2.3,68,175,42.6,43.4,-0.8
ADP,kein_neues_tief,gut_a,142,113,30.3,30.1,0.2,129,114,28.7,26.3,2.4
ADP,kein_neues_tief,gut_b,142,113,29.6,30.1,-0.5,129,114,29.5,25.4,4.1
ADP,kein_neues_tief,haelt2,142,113,54.2,49.6,4.6,129,114,45.7,40.4,5.3
ADP,ueber_ema200,gut_a,159,39,33.3,30.8,2.5,144,99,27.8,27.3,0.5
ADP,ueber_ema200,gut_b,159,39,35.8,33.3,2.5,144,99,25.0,31.3,-6.3
ADP,ueber_ema200,haelt2,159,39,53.5,66.7,-13.2,144,99,43.1,43.4,-0.3
ADP,tief_ab_2,gut_a,94,161,29.8,30.4,-0.6,115,128,33.0,22.7,10.3
ADP,tief_ab_2,gut_b,94,161,28.7,30.4,-1.7,115,128,33.0,22.7,10.3
ADP,tief_ab_2,haelt2,94,161,57.4,49.1,8.3,115,128,52.2,35.2,17.0
ADS.DE,reif,gut_a,147,100,24.5,30.0,-5.5,135,133,38.5,25.6,12.9
ADS.DE,reif,gut_b,147,100,23.8,30.0,-6.2,135,133,43.0,27.1,15.9
ADS.DE,reif,haelt2,147,100,35.4,41.0,-5.6,135,133,54.8,34.6,20.2
ADS.DE,korr_tief_rang,gut_a,61,142,24.6,26.8,-2.2,48,220,31.2,32.3,-1.1
ADS.DE,korr_tief_rang,gut_b,61,142,23.0,25.4,-2.4,48,220,41.7,33.6,8.1
ADS.DE,korr_tief_rang,haelt2,61,142,31.1,39.4,-8.3,48,220,58.3,41.8,16.5
ADS.DE,korr_lang_rang,gut_a,50,153,18.0,28.8,-10.8,29,239,41.4,31.0,10.4
ADS.DE,korr_lang_rang,gut_b,50,153,16.0,27.5,-11.5,29,239,55.2,32.6,22.6
ADS.DE,korr_lang_rang,haelt2,50,153,26.0,40.5,-14.5,29,239,69.0,41.8,27.2
ADS.DE,rsi_tief_rang,gut_a,43,160,25.6,26.2,-0.6,41,227,26.8,33.0,-6.2
ADS.DE,rsi_tief_rang,gut_b,43,160,20.9,25.6,-4.7,41,227,36.6,34.8,1.8
ADS.DE,rsi_tief_rang,haelt2,43,160,39.5,36.2,3.3,41,227,48.8,44.1,4.7
ADS.DE,rsi_unter_50,gut_a,137,110,21.9,32.7,-10.8,119,149,43.7,22.8,20.9
ADS.DE,rsi_unter_50,gut_b,137,110,21.9,31.8,-9.9,119,149,49.6,23.5,26.1
ADS.DE,rsi_unter_50,haelt2,137,110,32.1,44.5,-12.4,119,149,60.5,32.2,28.3
ADS.DE,divergenz,gut_a,20,120,10.0,25.8,-15.8,7,110,28.6,38.2,
ADS.DE,divergenz,gut_b,20,120,10.0,26.7,-16.7,7,110,28.6,42.7,
ADS.DE,divergenz,haelt2,20,120,25.0,38.3,-13.3,7,110,42.9,54.5,
ADS.DE,ausverkauf,gut_a,26,221,34.6,25.8,8.8,20,241,35.0,30.3,4.7
ADS.DE,ausverkauf,gut_b,26,221,30.8,25.8,5.0,20,241,45.0,32.4,12.6
ADS.DE,ausverkauf,haelt2,26,221,57.7,35.3,22.4,20,241,45.0,43.2,1.8
ADS.DE,erschoepfung,gut_a,30,110,33.3,20.9,12.4,24,92,12.5,43.5,-31.0
ADS.DE,erschoepfung,gut_b,30,110,33.3,21.8,11.5,24,92,20.8,46.7,-25.9
ADS.DE,erschoepfung,haelt2,30,110,46.7,33.6,13.1,24,92,37.5,57.6,-20.1
ADS.DE,erholung_vol,gut_a,10,237,30.0,26.6,3.4,14,247,7.1,32.0,-24.9
ADS.DE,erholung_vol,gut_b,10,237,20.0,26.6,-6.6,14,247,28.6,33.6,-5.0
ADS.DE,erholung_vol,haelt2,10,237,40.0,37.6,2.4,14,247,57.1,42.5,14.6
ADS.DE,zweig_a,gut_a,121,126,25.6,27.8,-2.2,146,122,32.2,32.0,0.2
ADS.DE,zweig_a,gut_b,121,126,25.6,27.0,-1.4,146,122,34.9,35.2,-0.3
ADS.DE,zweig_a,haelt2,121,126,36.4,38.9,-2.5,146,122,43.8,45.9,-2.1
ADS.DE,zweig_b,gut_a,140,107,27.1,26.2,0.9,145,123,31.7,32.5,-0.8
ADS.DE,zweig_b,gut_b,140,107,27.1,25.2,1.9,145,123,35.9,34.1,1.8
ADS.DE,zweig_b,haelt2,140,107,38.6,36.4,2.2,145,123,46.9,42.3,4.6
ADS.DE,hammer,gut_a,12,235,25.0,26.8,-1.8,12,256,66.7,30.5,36.2
ADS.DE,hammer,gut_b,12,235,25.0,26.4,-1.4,12,256,66.7,33.6,33.1
ADS.DE,hammer,haelt2,12,235,33.3,37.9,-4.6,12,256,66.7,43.8,22.9
ADS.DE,doppelboden,gut_a,30,217,10.0,29.0,-19.0,27,241,51.9,29.9,22.0
ADS.DE,doppelboden,gut_b,30,217,10.0,28.6,-18.6,27,241,55.6,32.8,22.8
ADS.DE,doppelboden,haelt2,30,217,36.7,37.8,-1.1,27,241,63.0,42.7,20.3
ADS.DE,schluss_ueber_vortageshoch,gut_a,78,169,28.2,26.0,2.2,90,178,24.4,36.0,-11.6
ADS.DE,schluss_ueber_vortageshoch,gut_b,78,169,26.9,26.0,0.9,90,178,30.0,37.6,-7.6
ADS.DE,schluss_ueber_vortageshoch,haelt2,78,169,41.0,36.1,4.9,90,178,44.4,44.9,-0.5
ADS.DE,kein_neues_tief,gut_a,130,117,27.7,25.6,2.1,145,123,28.3,36.6,-8.3
ADS.DE,kein_neues_tief,gut_b,130,117,26.9,25.6,1.3,145,123,31.0,39.8,-8.8
ADS.DE,kein_neues_tief,haelt2,130,117,40.0,35.0,5.0,145,123,41.4,48.8,-7.4
ADS.DE,ueber_ema200,gut_a,79,111,25.3,19.8,5.5,146,122,26.7,38.5,-11.8
ADS.DE,ueber_ema200,gut_b,79,111,22.8,18.9,3.9,146,122,29.5,41.8,-12.3
ADS.DE,ueber_ema200,haelt2,79,111,38.0,28.8,9.2,146,122,44.5,45.1,-0.6
ADS.DE,tief_ab_2,gut_a,133,114,27.8,25.4,2.4,118,150,29.7,34.0,-4.3
ADS.DE,tief_ab_2,gut_b,133,114,27.8,24.6,3.2,118,150,33.1,36.7,-3.6
ADS.DE,tief_ab_2,haelt2,133,114,41.4,33.3,8.1,118,150,48.3,42.0,6.3
ADSK,reif,gut_a,122,110,34.4,20.9,13.5,144,115,26.4,28.7,-2.3
ADSK,reif,gut_b,122,110,36.9,23.6,13.3,144,115,25.7,27.8,-2.1
ADSK,reif,haelt2,122,110,59.8,36.4,23.4,144,115,43.1,46.1,-3.0
ADSK,korr_tief_rang,gut_a,44,164,36.4,26.8,9.6,35,224,34.3,26.3,8.0
ADSK,korr_tief_rang,gut_b,44,164,40.9,29.3,11.6,35,224,31.4,25.9,5.5
ADSK,korr_tief_rang,haelt2,44,164,56.8,50.6,6.2,35,224,51.4,43.3,8.1
ADSK,korr_lang_rang,gut_a,28,180,46.4,26.1,20.3,48,211,25.0,28.0,-3.0
ADSK,korr_lang_rang,gut_b,28,180,46.4,29.4,17.0,48,211,22.9,27.5,-4.6
ADSK,korr_lang_rang,haelt2,28,180,60.7,50.6,10.1,48,211,39.6,45.5,-5.9
ADSK,rsi_tief_rang,gut_a,79,129,35.4,24.8,10.6,49,210,36.7,25.2,11.5
ADSK,rsi_tief_rang,gut_b,79,129,39.2,27.1,12.1,49,210,36.7,24.3,12.4
ADSK,rsi_tief_rang,haelt2,79,129,53.2,51.2,2.0,49,210,53.1,42.4,10.7
ADSK,rsi_unter_50,gut_a,112,120,31.2,25.0,6.2,118,141,28.8,26.2,2.6
ADSK,rsi_unter_50,gut_b,112,120,32.1,29.2,2.9,118,141,28.8,24.8,4.0
ADSK,rsi_unter_50,haelt2,112,120,52.7,45.0,7.7,118,141,45.8,43.3,2.5
ADSK,divergenz,gut_a,13,58,53.8,32.8,21.0,10,82,30.0,17.1,12.9
ADSK,divergenz,gut_b,13,58,69.2,32.8,36.4,10,82,30.0,15.9,14.1
ADSK,divergenz,haelt2,13,58,76.9,53.4,23.5,10,82,40.0,30.5,9.5
ADSK,ausverkauf,gut_a,19,213,0.0,30.5,-30.5,25,234,44.0,25.6,18.4
ADSK,ausverkauf,gut_b,19,213,5.3,32.9,-27.6,25,234,44.0,24.8,19.2
ADSK,ausverkauf,haelt2,19,213,26.3,50.7,-24.4,25,234,68.0,41.9,26.1
ADSK,erschoepfung,gut_a,18,53,50.0,32.1,17.9,21,71,9.5,21.1,-11.6
ADSK,erschoepfung,gut_b,18,53,61.1,32.1,29.0,21,71,9.5,19.7,-10.2
ADSK,erschoepfung,haelt2,18,53,66.7,54.7,12.0,21,71,14.3,36.6,-22.3
ADSK,erholung_vol,gut_a,7,225,14.3,28.4,,5,254,40.0,27.2,
ADSK,erholung_vol,gut_b,7,225,28.6,30.7,,5,254,40.0,26.4,
ADSK,erholung_vol,haelt2,7,225,42.9,48.9,,5,254,80.0,43.7,
ADSK,zweig_a,gut_a,107,125,26.2,29.6,-3.4,134,125,20.1,35.2,-15.1
ADSK,zweig_a,gut_b,107,125,27.1,33.6,-6.5,134,125,20.9,32.8,-11.9
ADSK,zweig_a,haelt2,107,125,44.9,52.0,-7.1,134,125,37.3,52.0,-14.7
ADSK,zweig_b,gut_a,141,91,29.8,25.3,4.5,144,115,35.4,17.4,18.0
ADSK,zweig_b,gut_b,141,91,33.3,26.4,6.9,144,115,32.6,19.1,13.5
ADSK,zweig_b,haelt2,141,91,50.4,46.2,4.2,144,115,51.4,35.7,15.7
ADSK,hammer,gut_a,8,224,12.5,28.6,,7,252,28.6,27.4,
ADSK,hammer,gut_b,8,224,12.5,31.2,,7,252,28.6,26.6,
ADSK,hammer,haelt2,8,224,37.5,49.1,,7,252,28.6,44.8,
ADSK,doppelboden,gut_a,11,221,81.8,25.3,56.5,21,238,28.6,27.3,1.3
ADSK,doppelboden,gut_b,11,221,81.8,28.1,53.7,21,238,28.6,26.5,2.1
ADSK,doppelboden,haelt2,11,221,81.8,47.1,34.7,21,238,42.9,44.5,-1.6
ADSK,schluss_ueber_vortageshoch,gut_a,86,146,27.9,28.1,-0.2,89,170,44.9,18.2,26.7
ADSK,schluss_ueber_vortageshoch,gut_b,86,146,31.4,30.1,1.3,89,170,42.7,18.2,24.5
ADSK,schluss_ueber_vortageshoch,haelt2,86,146,51.2,47.3,3.9,89,170,61.8,35.3,26.5
ADSK,kein_neues_tief,gut_a,137,95,29.2,26.3,2.9,141,118,36.2,16.9,19.3
ADSK,kein_neues_tief,gut_b,137,95,33.6,26.3,7.3,141,118,34.8,16.9,17.9
ADSK,kein_neues_tief,haelt2,137,95,52.6,43.2,9.4,141,118,55.3,31.4,23.9
ADSK,ueber_ema200,gut_a,92,89,37.0,14.6,22.4,154,105,22.1,35.2,-13.1
ADSK,ueber_ema200,gut_b,92,89,38.0,15.7,22.3,154,105,20.8,35.2,-14.4
ADSK,ueber_ema200,haelt2,92,89,48.9,44.9,4.0,154,105,36.4,56.2,-19.8
ADSK,tief_ab_2,gut_a,99,133,33.3,24.1,9.2,124,135,23.4,31.1,-7.7
ADSK,tief_ab_2,gut_b,99,133,37.4,25.6,11.8,124,135,23.4,29.6,-6.2
ADSK,tief_ab_2,haelt2,99,133,63.6,37.6,26.0,124,135,42.7,45.9,-3.2
AEP,reif,gut_a,121,109,26.4,29.4,-3.0,120,122,27.5,27.9,-0.4
AEP,reif,gut_b,121,109,27.3,25.7,1.6,120,122,34.2,27.9,6.3
AEP,reif,haelt2,121,109,43.0,54.1,-11.1,120,122,55.0,42.6,12.4
AEP,korr_tief_rang,gut_a,15,198,73.3,24.2,49.1,30,212,10.0,30.2,-20.2
AEP,korr_tief_rang,gut_b,15,198,86.7,21.7,65.0,30,212,43.3,29.2,14.1
AEP,korr_tief_rang,haelt2,15,198,93.3,46.5,46.8,30,212,63.3,46.7,16.6
AEP,korr_lang_rang,gut_a,30,183,43.3,25.1,18.2,20,222,20.0,28.4,-8.4
AEP,korr_lang_rang,gut_b,30,183,46.7,23.0,23.7,20,222,40.0,30.2,9.8
AEP,korr_lang_rang,haelt2,30,183,63.3,47.5,15.8,20,222,65.0,47.3,17.7
AEP,rsi_tief_rang,gut_a,20,193,50.0,25.4,24.6,28,214,21.4,28.5,-7.1
AEP,rsi_tief_rang,gut_b,20,193,70.0,21.8,48.2,28,214,46.4,29.0,17.4
AEP,rsi_tief_rang,haelt2,20,193,85.0,46.1,38.9,28,214,67.9,46.3,21.6
AEP,rsi_unter_50,gut_a,98,132,39.8,18.9,20.9,102,140,28.4,27.1,1.3
AEP,rsi_unter_50,gut_b,98,132,43.9,13.6,30.3,102,140,37.3,26.4,10.9
AEP,rsi_unter_50,haelt2,98,132,62.2,37.9,24.3,102,140,57.8,42.1,15.7
AEP,divergenz,gut_a,12,56,25.0,35.7,-10.7,5,67,40.0,19.4,
AEP,divergenz,gut_b,12,56,33.3,35.7,-2.4,5,67,60.0,23.9,
AEP,divergenz,haelt2,12,56,33.3,60.7,-27.4,5,67,80.0,46.3,
AEP,ausverkauf,gut_a,11,219,9.1,28.8,-19.7,9,233,11.1,28.3,
AEP,ausverkauf,gut_b,11,219,27.3,26.5,0.8,9,233,11.1,31.8,
AEP,ausverkauf,haelt2,11,219,72.7,47.0,25.7,9,233,33.3,49.4,
AEP,erschoepfung,gut_a,13,55,30.8,34.5,-3.7,31,41,32.3,12.2,20.1
AEP,erschoepfung,gut_b,13,55,30.8,36.4,-5.6,31,41,41.9,14.6,27.3
AEP,erschoepfung,haelt2,13,55,53.8,56.4,-2.6,31,41,67.7,34.1,33.6
AEP,erholung_vol,gut_a,7,223,57.1,26.9,,10,232,50.0,26.7,23.3
AEP,erholung_vol,gut_b,7,223,57.1,25.6,,10,232,40.0,30.6,9.4
AEP,erholung_vol,haelt2,7,223,85.7,47.1,,10,232,70.0,47.8,22.2
AEP,zweig_a,gut_a,121,109,25.6,30.3,-4.7,114,128,28.9,26.6,2.3
AEP,zweig_a,gut_b,121,109,24.8,28.4,-3.6,114,128,33.3,28.9,4.4
AEP,zweig_a,haelt2,121,109,47.9,48.6,-0.7,114,128,49.1,48.4,0.7
AEP,zweig_b,gut_a,125,105,29.6,25.7,3.9,139,103,27.3,28.2,-0.9
AEP,zweig_b,gut_b,125,105,28.0,24.8,3.2,139,103,30.9,31.1,-0.2
AEP,zweig_b,haelt2,125,105,49.6,46.7,2.9,139,103,50.4,46.6,3.8
AEP,hammer,gut_a,14,216,21.4,28.2,-6.8,12,230,25.0,27.8,-2.8
AEP,hammer,gut_b,14,216,21.4,26.9,-5.5,12,230,25.0,31.3,-6.3
AEP,hammer,haelt2,14,216,42.9,48.6,-5.7,12,230,33.3,49.6,-16.3
AEP,doppelboden,gut_a,16,214,18.8,28.5,-9.7,14,228,35.7,27.2,8.5
AEP,doppelboden,gut_b,16,214,18.8,27.1,-8.3,14,228,42.9,30.3,12.6
AEP,doppelboden,haelt2,16,214,62.5,47.2,15.3,14,228,57.1,48.2,8.9
AEP,schluss_ueber_vortageshoch,gut_a,78,152,34.6,24.3,10.3,72,170,30.6,26.5,4.1
AEP,schluss_ueber_vortageshoch,gut_b,78,152,33.3,23.0,10.3,72,170,30.6,31.2,-0.6
