ticker,zeitraum,puffer,punkte,faelle,rendite_mittel,rendite_median,ko_quote
CMCSA,ab2023,1.0,2,40,-34.3,-54.1,40.0
CMCSA,ab2023,1.0,3,4,59.5,85.3,25.0
CMCSA,bis2022,1.0,0,88,-3.2,-42.5,34.1
CMCSA,bis2022,1.0,1,123,-1.1,-11.3,21.1
CMCSA,bis2022,1.0,2,28,-2.2,-37.3,25.0
CMCSA,bis2022,1.0,3,3,-67.1,-75.3,33.3
CNQ,ab2023,1.0,0,75,-1.4,-50.8,44.0
CNQ,ab2023,1.0,1,135,-7.7,-28.9,24.4
CNQ,ab2023,1.0,2,33,53.4,-4.3,9.1
CNQ,ab2023,1.0,3,2,-7.4,-7.4,0.0
CNQ,bis2022,1.0,0,107,20.4,-16.7,31.8
CNQ,bis2022,1.0,1,134,13.0,-25.5,22.4
CNQ,bis2022,1.0,2,25,-8.1,-7.4,24.0
CNQ,bis2022,1.0,3,1,255.8,255.8,0.0
COF,ab2023,1.0,0,89,11.6,-50.5,41.6
COF,ab2023,1.0,1,137,16.1,-38.8,28.5
COF,ab2023,1.0,2,33,6.0,-30.1,18.2
COF,ab2023,1.0,3,3,3.9,-27.0,0.0
COF,bis2022,1.0,0,95,2.3,-26.0,40.0
COF,bis2022,1.0,1,133,1.1,-20.6,26.3
COF,bis2022,1.0,2,39,-13.3,-34.6,23.1
COF,bis2022,1.0,3,3,-66.8,-81.8,33.3
CON.DE,ab2023,1.0,0,96,-20.7,-100.0,54.2
CON.DE,ab2023,1.0,1,151,-14.0,-62.5,39.1
CON.DE,ab2023,1.0,2,31,-12.4,-41.0,29.0
CON.DE,ab2023,1.0,3,1,-100.0,-100.0,100.0
CON.DE,bis2022,1.0,0,84,-27.7,-100.0,57.1
CON.DE,bis2022,1.0,1,125,-12.5,-56.9,36.8
CON.DE,bis2022,1.0,2,19,11.5,-19.1,10.5
CON.DE,bis2022,1.0,3,1,-21.6,-21.6,0.0
COP,ab2023,1.0,0,78,-16.9,-59.5,42.3
COP,ab2023,1.0,1,142,14.6,-4.2,16.2
COP,ab2023,1.0,2,41,-9.0,-22.1,19.5
COP,ab2023,1.0,3,3,-70.6,-75.0,33.3
COP,bis2022,1.0,0,114,-7.2,-76.6,46.5
COP,bis2022,1.0,1,134,14.0,-12.2,20.9
COP,bis2022,1.0,2,14,56.4,49.4,0.0
COST,ab2023,1.0,0,57,42.5,-24.1,35.1
COST,ab2023,1.0,1,146,14.1,-24.5,17.1
COST,ab2023,1.0,2,36,39.8,-3.4,11.1
COST,ab2023,1.0,3,3,5.3,-7.2,0.0
COST,bis2022,1.0,0,69,57.6,13.5,29.0
COST,bis2022,1.0,1,119,69.5,11.5,16.0
COST,bis2022,1.0,2,28,-21.0,-55.6,39.3
COST,bis2022,1.0,3,4,-39.8,-47.0,0.0
CPRT,ab2023,1.0,0,62,22.7,-46.0,35.5
CPRT,ab2023,1.0,1,125,-7.4,-38.5,31.2
CPRT,ab2023,1.0,2,54,-2.2,-31.3,27.8
CPRT,ab2023,1.0,3,6,-51.9,-54.0,16.7
CPRT,bis2022,1.0,0,70,46.5,-13.4,34.3
CPRT,bis2022,1.0,1,129,27.8,-16.3,20.2
CPRT,bis2022,1.0,2,40,27.0,-19.0,30.0
CPRT,bis2022,1.0,3,3,101.2,35.3,0.0
CRM,ab2023,1.0,0,82,51.1,-32.6,35.4
CRM,ab2023,1.0,1,129,16.0,-44.7,27.9
CRM,ab2023,1.0,2,45,-13.7,-19.6,28.9
CRM,ab2023,1.0,3,4,-6.9,3.7,0.0
CRM,bis2022,1.0,0,70,-0.8,-38.8,37.1
CRM,bis2022,1.0,1,126,20.3,-23.4,19.8
CRM,bis2022,1.0,2,45,24.7,-9.0,15.6
CRM,bis2022,1.0,3,2,-42.5,-42.5,50.0
CRWD,ab2023,1.0,0,73,54.2,-0.3,34.2
CRWD,ab2023,1.0,1,131,42.5,7.0,18.3
CRWD,ab2023,1.0,2,32,10.3,-17.0,15.6
CRWD,ab2023,1.0,3,5,-7.5,-7.1,20.0
CRWD,bis2022,1.0,0,60,10.1,-36.2,43.3
CRWD,bis2022,1.0,1,128,7.9,-27.2,21.9
CRWD,bis2022,1.0,2,29,51.7,27.6,3.4
CRWD,bis2022,1.0,3,3,-10.5,-67.1,33.3
CSCO,ab2023,1.0,0,83,59.8,11.5,30.1
CSCO,ab2023,1.0,1,148,12.6,-15.7,21.6
CSCO,ab2023,1.0,2,30,24.5,17.4,13.3
CSCO,ab2023,1.0,3,3,63.8,108.0,0.0
CSCO,bis2022,1.0,0,86,-18.7,-74.1,46.5
CSCO,bis2022,1.0,1,143,2.4,-24.6,25.9
CSCO,bis2022,1.0,2,27,-18.9,-40.0,33.3
CSCO,bis2022,1.0,3,3,47.8,65.4,0.0
CSGP,ab2023,1.0,0,75,16.8,-100.0,52.0
CSGP,ab2023,1.0,1,134,4.3,-59.2,37.3
CSGP,ab2023,1.0,2,44,-48.3,-100.0,54.5
CSGP,ab2023,1.0,3,6,12.5,-51.0,16.7
CSGP,bis2022,1.0,0,75,0.7,-47.6,40.0
CSGP,bis2022,1.0,1,118,5.0,-22.4,22.0
CSGP,bis2022,1.0,2,34,-31.7,-35.4,29.4
CSGP,bis2022,1.0,3,4,35.7,34.4,0.0
CSX,ab2023,1.0,0,67,2.2,-35.0,34.3
CSX,ab2023,1.0,1,135,7.6,-10.1,19.3
CSX,ab2023,1.0,2,46,15.4,-36.4,19.6
CSX,ab2023,1.0,3,5,91.7,73.5,0.0
CSX,bis2022,1.0,0,72,1.7,-28.5,26.4
CSX,bis2022,1.0,1,113,-7.5,-18.6,14.2
CSX,bis2022,1.0,2,54,21.0,-19.8,14.8
CSX,bis2022,1.0,3,1,-100.0,-100.0,100.0
CTAS,ab2023,1.0,0,74,17.6,-25.5,25.7
CTAS,ab2023,1.0,1,143,10.3,-15.0,15.4
CTAS,ab2023,1.0,2,52,9.0,9.4,15.4
CTAS,ab2023,1.0,3,2,5.2,5.2,0.0
CTAS,bis2022,1.0,0,56,11.2,-14.6,28.6
CTAS,bis2022,1.0,1,123,20.2,-5.6,11.4
CTAS,bis2022,1.0,2,50,48.6,24.4,14.0
CTAS,bis2022,1.0,3,4,-8.1,-12.3,0.0
CTSH,ab2023,1.0,0,77,-11.2,-100.0,53.2
CTSH,ab2023,1.0,1,129,-13.0,-60.4,33.3
CTSH,ab2023,1.0,2,43,4.5,-29.6,34.9
CTSH,ab2023,1.0,3,4,-52.0,-66.1,25.0
CTSH,bis2022,1.0,0,92,-8.8,-86.8,48.9
CTSH,bis2022,1.0,1,128,-12.3,-52.0,39.8
CTSH,bis2022,1.0,2,43,-49.7,-100.0,53.5
CVS,ab2023,1.0,0,67,4.0,-72.6,46.3
CVS,ab2023,1.0,1,117,-12.8,-44.6,31.6
CVS,ab2023,1.0,2,33,7.4,-18.7,27.3
CVS,ab2023,1.0,3,5,53.7,61.1,20.0
CVS,bis2022,1.0,0,89,-5.9,-54.8,37.1
CVS,bis2022,1.0,1,122,10.5,-31.3,23.0
CVS,bis2022,1.0,2,25,15.8,-13.1,20.0
CVS,bis2022,1.0,3,3,-44.9,-52.7,0.0
CVX,ab2023,1.0,0,67,6.3,-32.0,26.9
CVX,ab2023,1.0,1,153,4.8,-26.9,19.6
CVX,ab2023,1.0,2,45,3.6,-6.3,6.7
CVX,ab2023,1.0,3,1,-68.5,-68.5,0.0
CVX,bis2022,1.0,0,106,-5.9,-49.1,40.6
CVX,bis2022,1.0,1,144,4.7,-18.7,18.1
CVX,bis2022,1.0,2,25,15.3,-19.2,8.0
DASH,ab2023,1.0,0,67,28.7,-26.0,25.4
DASH,ab2023,1.0,1,150,33.4,8.0,20.7
DASH,ab2023,1.0,2,43,-1.0,-12.8,9.3
DASH,ab2023,1.0,3,1,-23.4,-23.4,0.0
DASH,bis2022,1.0,0,42,-33.0,-82.5,42.9
DASH,bis2022,1.0,1,81,-18.4,-29.8,21.0
DASH,bis2022,1.0,2,19,-36.8,-66.0,26.3
DASH,bis2022,1.0,3,2,-20.4,-20.4,0.0
DB1.DE,ab2023,1.0,0,84,-4.6,-53.4,39.3
DB1.DE,ab2023,1.0,1,125,8.7,-18.6,20.0
DB1.DE,ab2023,1.0,2,42,-17.6,-30.3,14.3
DB1.DE,ab2023,1.0,3,3,37.8,-19.3,0.0
DB1.DE,bis2022,1.0,0,89,-25.1,-54.3,34.8
DB1.DE,bis2022,1.0,1,129,-8.7,-42.1,19.4
DB1.DE,bis2022,1.0,2,24,131.8,69.6,12.5
DB1.DE,bis2022,1.0,3,3,86.3,-64.3,0.0
DBK.DE,ab2023,1.0,0,77,27.8,-14.7,31.2
DBK.DE,ab2023,1.0,1,177,15.3,-15.4,20.9
DBK.DE,ab2023,1.0,2,27,43.0,10.3,3.7
DBK.DE,ab2023,1.0,3,2,167.8,167.8,0.0
DBK.DE,bis2022,1.0,0,73,1.1,-46.2,41.1
DBK.DE,bis2022,1.0,1,117,-1.8,-38.8,31.6
DBK.DE,bis2022,1.0,2,41,0.1,1.4,19.5
DBK.DE,bis2022,1.0,3,1,15.7,15.7,0.0
DDOG,ab2023,1.0,0,92,99.4,-5.5,30.4
DDOG,ab2023,1.0,1,134,39.7,-10.0,21.6
DDOG,ab2023,1.0,2,40,84.8,-20.1,15.0
DDOG,ab2023,1.0,3,6,28.3,-2.1,0.0
DDOG,bis2022,1.0,0,70,6.6,-56.8,37.1
DDOG,bis2022,1.0,1,122,37.7,-20.6,23.0
DDOG,bis2022,1.0,2,46,58.0,-21.5,13.0
DDOG,bis2022,1.0,3,1,-11.4,-11.4,0.0
DE,ab2023,1.0,0,75,-15.9,-60.8,40.0
DE,ab2023,1.0,1,138,-11.0,-45.3,27.5
DE,ab2023,1.0,2,36,-4.8,-39.4,16.7
DE,ab2023,1.0,3,4,13.4,23.5,0.0
DE,bis2022,1.0,0,73,57.6,-31.7,31.5
DE,bis2022,1.0,1,150,44.1,-1.4,10.7
DE,bis2022,1.0,2,31,-30.9,-45.4,19.4
DE,bis2022,1.0,3,1,-86.8,-86.8,0.0
DELL,ab2023,1.0,0,76,89.0,0.1,28.9
DELL,ab2023,1.0,1,151,26.7,-8.1,23.8
DELL,ab2023,1.0,2,41,8.9,-13.1,26.8
DELL,ab2023,1.0,3,2,152.8,152.8,0.0
DELL,bis2022,1.0,0,66,16.1,-21.6,33.3
DELL,bis2022,1.0,1,133,21.9,-17.9,15.0
DELL,bis2022,1.0,2,36,18.7,-7.4,11.1
DELL,bis2022,1.0,3,4,47.7,48.0,0.0
DHL.DE,ab2023,1.0,0,86,5.9,-37.3,41.9
DHL.DE,ab2023,1.0,1,150,2.1,-22.8,22.0
DHL.DE,ab2023,1.0,2,25,-0.5,-50.5,28.0
DHL.DE,ab2023,1.0,3,1,-20.8,-20.8,0.0
DHL.DE,bis2022,1.0,0,67,61.5,6.0,32.8
DHL.DE,bis2022,1.0,1,137,29.0,-8.3,26.3
DHL.DE,bis2022,1.0,2,41,23.9,-31.2,24.4
DHL.DE,bis2022,1.0,3,1,161.8,161.8,0.0
DHR,ab2023,1.0,0,91,-6.1,-28.9,33.0
DHR,ab2023,1.0,1,140,-21.7,-34.7,25.7
DHR,ab2023,1.0,2,42,-9.0,-34.1,26.2
DHR,bis2022,1.0,0,78,48.8,9.5,25.6
DHR,bis2022,1.0,1,138,29.1,-9.6,15.2
DHR,bis2022,1.0,2,39,17.3,6.2,17.9
DHR,bis2022,1.0,3,1,197.2,197.2,0.0
DIS,ab2023,1.0,0,86,-1.1,-100.0,65.1
DIS,ab2023,1.0,1,144,2.6,-58.1,42.4
DIS,ab2023,1.0,2,32,68.0,11.7,15.6
DIS,ab2023,1.0,3,2,72.7,72.7,0.0
DIS,bis2022,1.0,0,80,9.0,-77.3,48.8
DIS,bis2022,1.0,1,127,-23.4,-54.4,38.6
DIS,bis2022,1.0,2,39,-0.8,-36.6,30.8
DIS,bis2022,1.0,3,1,95.5,95.5,0.0
DTE.DE,ab2023,1.0,0,66,23.0,-30.8,33.3
DTE.DE,ab2023,1.0,1,120,14.3,-5.7,25.0
DTE.DE,ab2023,1.0,2,44,4.0,-9.8,13.6
DTE.DE,ab2023,1.0,3,1,32.6,32.6,0.0
DTE.DE,bis2022,1.0,0,72,24.0,-24.0,34.7
DTE.DE,bis2022,1.0,1,152,13.1,-25.3,21.7
DTE.DE,bis2022,1.0,2,23,-26.1,-34.9,21.7
DTE.DE,bis2022,1.0,3,2,93.2,93.2,0.0
DTG.DE,ab2023,1.0,0,87,74.8,-0.6,36.8
DTG.DE,ab2023,1.0,1,123,2.7,-42.2,35.0
DTG.DE,ab2023,1.0,2,39,6.6,-55.6,33.3
DTG.DE,bis2022,1.0,0,29,-15.5,-100.0,58.6
DTG.DE,bis2022,1.0,1,51,7.6,-47.1,31.4
DTG.DE,bis2022,1.0,2,1,33.3,33.3,0.0
DUK,ab2023,1.0,0,81,-9.7,-59.4,34.6
DUK,ab2023,1.0,1,133,4.1,-25.8,20.3
DUK,ab2023,1.0,2,35,11.5,-6.2,8.6
DUK,bis2022,1.0,0,73,-9.0,-59.9,38.4
DUK,bis2022,1.0,1,132,-0.3,-22.1,17.4
DUK,bis2022,1.0,2,20,133.0,76.0,0.0
DUK,bis2022,1.0,3,2,-79.5,-79.5,50.0
DXCM,ab2023,1.0,0,66,-9.3,-51.0,42.4
DXCM,ab2023,1.0,1,126,4.1,-12.4,17.5
DXCM,ab2023,1.0,2,57,11.0,-18.1,15.8
DXCM,ab2023,1.0,3,6,-45.8,-43.4,16.7
DXCM,bis2022,1.0,0,68,47.5,-18.9,23.5
DXCM,bis2022,1.0,1,121,37.4,-16.6,12.4
DXCM,bis2022,1.0,2,42,80.9,0.3,9.5
DXCM,bis2022,1.0,3,1,-11.9,-11.9,0.0
EMR,ab2023,1.0,0,84,30.5,-41.8,34.5
EMR,ab2023,1.0,1,139,31.7,-22.3,20.9
EMR,ab2023,1.0,2,37,31.7,-30.5,2.7
EMR,ab2023,1.0,3,3,54.2,62.6,0.0
EMR,bis2022,1.0,0,79,-28.0,-67.7,43.0
EMR,bis2022,1.0,1,135,-13.5,-35.5,24.4
EMR,bis2022,1.0,2,35,-1.2,-14.2,11.4
EMR,bis2022,1.0,3,4,-63.4,-71.0,50.0
ENB,ab2023,1.0,0,76,-20.7,-69.1,47.4
ENB,ab2023,1.0,1,144,0.4,-21.5,20.8
ENB,ab2023,1.0,2,23,-2.8,-9.6,13.0
ENB,ab2023,1.0,3,1,-100.0,-100.0,100.0
ENB,bis2022,1.0,0,87,5.7,-42.2,36.8
ENB,bis2022,1.0,1,151,30.7,7.1,15.9
ENB,bis2022,1.0,2,19,15.3,-24.6,15.8
ENB,bis2022,1.0,3,1,-43.4,-43.4,0.0
ENR.DE,ab2023,1.0,0,70,18.5,-28.9,32.9
ENR.DE,ab2023,1.0,1,151,22.0,-16.2,15.9
ENR.DE,ab2023,1.0,2,37,37.8,1.5,16.2
ENR.DE,ab2023,1.0,3,2,-69.6,-69.6,50.0
ENR.DE,bis2022,1.0,0,36,2.3,-60.3,38.9
ENR.DE,bis2022,1.0,1,86,9.6,-34.7,27.9
ENR.DE,bis2022,1.0,2,31,-5.5,-36.2,12.9
EOAN.DE,ab2023,1.0,0,70,37.8,-37.9,38.6
EOAN.DE,ab2023,1.0,1,136,19.8,-13.1,16.2
EOAN.DE,ab2023,1.0,2,27,53.7,30.3,7.4
EOAN.DE,ab2023,1.0,3,1,-46.5,-46.5,0.0
EOAN.DE,bis2022,1.0,0,64,-6.7,-65.7,45.3
EOAN.DE,bis2022,1.0,1,134,44.2,-27.5,23.1
EOAN.DE,bis2022,1.0,2,36,31.8,0.5,16.7
EOAN.DE,bis2022,1.0,3,3,-24.3,-24.5,0.0
EQIX,ab2023,1.0,0,85,13.5,-23.9,34.1
EQIX,ab2023,1.0,1,143,7.4,-27.6,25.9
EQIX,ab2023,1.0,2,31,26.3,-9.1,12.9
EQIX,ab2023,1.0,3,2,135.7,135.7,0.0
EQIX,bis2022,1.0,0,66,21.9,-31.8,34.8
EQIX,bis2022,1.0,1,140,24.4,-13.5,14.3
EQIX,bis2022,1.0,2,30,5.3,-41.5,23.3
EQNR,ab2023,1.0,0,109,-32.6,-100.0,54.1
EQNR,ab2023,1.0,1,186,-7.6,-34.1,30.1
EQNR,ab2023,1.0,2,29,19.1,-0.2,24.1
EQNR,ab2023,1.0,3,1,-18.1,-18.1,0.0
EQNR,bis2022,1.0,0,123,3.8,-40.2,44.7
EQNR,bis2022,1.0,1,157,11.1,-16.9,26.8
EQNR,bis2022,1.0,2,14,27.1,5.4,14.3
EQNR,bis2022,1.0,3,3,-6.1,-22.4,33.3
ETN,ab2023,1.0,0,85,21.9,-33.5,35.3
ETN,ab2023,1.0,1,149,-2.6,-22.0,22.1
ETN,ab2023,1.0,2,34,11.8,-23.0,14.7
ETN,ab2023,1.0,3,2,17.9,17.9,0.0
ETN,bis2022,1.0,0,78,36.0,6.0,25.6
ETN,bis2022,1.0,1,156,-1.7,-32.0,17.9
ETN,bis2022,1.0,2,31,35.1,11.2,6.5
ETN,bis2022,1.0,3,3,43.9,43.3,0.0
EXC,ab2023,1.0,0,74,-35.1,-67.4,40.5
EXC,ab2023,1.0,1,120,-0.9,-31.3,18.3
EXC,ab2023,1.0,2,44,15.3,-17.5,2.3
EXC,ab2023,1.0,3,3,30.1,43.2,0.0
EXC,bis2022,1.0,0,67,13.8,-19.7,28.4
EXC,bis2022,1.0,1,132,14.7,-17.4,9.8
EXC,bis2022,1.0,2,22,2.6,-41.4,9.1
EXC,bis2022,1.0,3,2,-31.9,-31.9,0.0
FANG,ab2023,1.0,0,86,-12.4,-56.8,41.9
FANG,ab2023,1.0,1,146,-9.4,-28.1,22.6
FANG,ab2023,1.0,2,34,6.5,-23.2,2.9
FANG,ab2023,1.0,3,3,41.1,40.9,0.0
FANG,bis2022,1.0,0,96,4.7,-33.9,32.3
FANG,bis2022,1.0,1,145,5.6,-18.2,13.8
FANG,bis2022,1.0,2,22,-1.1,-26.8,9.1
FAST,ab2023,1.0,0,75,36.0,-26.0,30.7
FAST,ab2023,1.0,1,148,11.3,-26.0,20.9
FAST,ab2023,1.0,2,41,0.9,-31.3,29.3
FAST,ab2023,1.0,3,3,19.3,-0.3,0.0
FAST,bis2022,1.0,0,85,-4.5,-62.1,41.2
FAST,bis2022,1.0,1,130,-24.7,-42.5,33.1
FAST,bis2022,1.0,2,41,15.5,1.1,24.4
FDX,ab2023,1.0,0,81,13.0,-58.6,43.2
FDX,ab2023,1.0,1,137,-0.7,-30.0,25.5
FDX,ab2023,1.0,2,36,6.1,-27.8,16.7
FDX,ab2023,1.0,3,1,-100.0,-100.0,100.0
FDX,bis2022,1.0,0,77,56.5,-20.8,37.7
FDX,bis2022,1.0,1,128,26.9,-26.7,25.8
FDX,bis2022,1.0,2,36,-9.6,-26.4,36.1
FDX,bis2022,1.0,3,2,-24.3,-24.3,0.0
FRE.DE,ab2023,1.0,0,63,33.8,-28.5,38.1
FRE.DE,ab2023,1.0,1,138,23.0,-23.1,26.8
FRE.DE,ab2023,1.0,2,27,29.5,-13.0,25.9
FRE.DE,ab2023,1.0,3,1,225.3,225.3,0.0
FRE.DE,bis2022,1.0,0,72,26.2,-91.2,50.0
FRE.DE,bis2022,1.0,1,133,4.7,-41.6,39.1
FRE.DE,bis2022,1.0,2,36,23.5,-24.2,25.0
FTNT,ab2023,1.0,0,82,35.6,-48.3,43.9
FTNT,ab2023,1.0,1,128,14.8,-37.8,25.8
FTNT,ab2023,1.0,2,41,11.7,-20.5,14.6
FTNT,ab2023,1.0,3,7,52.0,13.4,14.3
FTNT,bis2022,1.0,0,73,59.5,-35.3,41.1
FTNT,bis2022,1.0,1,119,0.2,-31.3,28.6
FTNT,bis2022,1.0,2,29,-6.0,-14.6,17.2
FTNT,bis2022,1.0,3,1,3.6,3.6,0.0
GD,ab2023,1.0,0,78,31.1,-45.8,30.8
GD,ab2023,1.0,1,127,5.7,-22.4,19.7
GD,ab2023,1.0,2,43,5.7,-23.7,16.3
GD,ab2023,1.0,3,5,3.8,14.0,20.0
GD,bis2022,1.0,0,70,14.5,-53.7,42.9
GD,bis2022,1.0,1,142,7.3,-34.0,22.5
GD,bis2022,1.0,2,31,57.0,5.8,6.5
GD,bis2022,1.0,3,1,-100.0,-100.0,100.0
GE,ab2023,1.0,0,83,68.5,-4.7,28.9
GE,ab2023,1.0,1,145,49.2,10.9,13.8
GE,ab2023,1.0,2,19,40.8,14.6,5.3
GE,ab2023,1.0,3,3,131.8,120.9,0.0
GE,bis2022,1.0,0,72,-13.8,-68.9,44.4
GE,bis2022,1.0,1,126,-6.3,-53.2,31.0
GE,bis2022,1.0,2,25,-4.4,-11.7,24.0
GE,bis2022,1.0,3,1,-76.3,-76.3,0.0
GEHC,ab2023,1.0,0,72,7.1,-28.8,31.9
GEHC,ab2023,1.0,1,139,-14.2,-40.6,28.1
GEHC,ab2023,1.0,2,40,-21.9,-36.7,20.0
GEHC,ab2023,1.0,3,2,-7.5,-7.5,0.0
GEV,ab2023,1.0,0,30,80.3,-13.7,30.0
GEV,ab2023,1.0,1,111,19.9,-19.2,22.5
GEV,ab2023,1.0,2,16,27.1,-8.1,6.2
GEV,ab2023,1.0,3,3,264.2,212.5,0.0
GFS,ab2023,1.0,0,82,-2.4,-100.0,53.7
GFS,ab2023,1.0,1,136,-20.4,-71.0,42.6
GFS,ab2023,1.0,2,36,32.8,0.5,11.1
GFS,ab2023,1.0,3,4,14.1,22.5,0.0
GFS,bis2022,1.0,0,32,-19.5,-66.5,40.6
GFS,bis2022,1.0,1,37,-35.4,-47.4,35.1
GFS,bis2022,1.0,2,6,38.8,26.1,33.3
GILD,ab2023,1.0,0,82,26.5,-67.9,45.1
GILD,ab2023,1.0,1,126,20.7,-36.5,21.4
GILD,ab2023,1.0,2,23,0.5,-19.0,8.7
GILD,ab2023,1.0,3,1,-40.4,-40.4,0.0
GILD,bis2022,1.0,0,76,-21.2,-62.3,40.8
GILD,bis2022,1.0,1,115,-6.7,-40.7,27.0
GILD,bis2022,1.0,2,39,8.8,-33.6,25.6
GILD,bis2022,1.0,3,1,-51.1,-51.1,0.0
GLW,ab2023,1.0,0,83,85.1,-14.9,27.7
GLW,ab2023,1.0,1,123,49.7,-2.6,20.3
GLW,ab2023,1.0,2,38,75.4,33.1,0.0
GLW,ab2023,1.0,3,1,-100.0,-100.0,100.0
GLW,bis2022,1.0,0,78,-5.5,-54.0,47.4
GLW,bis2022,1.0,1,131,-22.2,-54.7,31.3
GLW,bis2022,1.0,2,30,-26.4,-23.4,10.0
GLW,bis2022,1.0,3,3,-24.4,-28.9,0.0
GM,ab2023,1.0,0,82,16.0,-50.9,36.6
GM,ab2023,1.0,1,151,3.5,-29.1,23.2
GM,ab2023,1.0,2,43,0.0,-24.0,9.3
GM,ab2023,1.0,3,3,-45.9,-58.7,0.0
GM,bis2022,1.0,0,66,10.8,-46.8,40.9
GM,bis2022,1.0,1,120,-4.0,-38.0,28.3
GM,bis2022,1.0,2,44,-13.7,-36.5,18.2
GOOG,ab2023,1.0,0,87,43.3,-30.9,34.5
GOOG,ab2023,1.0,1,133,27.5,-21.2,19.5
GOOG,ab2023,1.0,2,44,19.5,-14.5,18.2
GOOG,ab2023,1.0,3,4,51.5,-54.2,25.0
GOOG,bis2022,1.0,0,69,17.4,-36.8,36.2
GOOG,bis2022,1.0,1,114,28.4,-18.6,19.3
GOOG,bis2022,1.0,2,53,-0.0,-31.8,15.1
GOOG,bis2022,1.0,3,1,-100.0,-100.0,100.0
GOOGL,ab2023,1.0,0,87,41.3,-20.8,32.2
GOOGL,ab2023,1.0,1,141,28.3,-13.8,18.4
GOOGL,ab2023,1.0,2,42,41.0,-10.1,19.0
GOOGL,ab2023,1.0,3,2,-31.1,-31.1,0.0
GOOGL,bis2022,1.0,0,73,20.6,-40.6,38.4
GOOGL,bis2022,1.0,1,117,23.2,-5.7,21.4
GOOGL,bis2022,1.0,2,50,-9.4,-37.3,18.0
GOOGL,bis2022,1.0,3,4,42.7,45.0,0.0
GS,ab2023,1.0,0,88,50.8,-20.5,30.7
GS,ab2023,1.0,1,130,45.6,-8.2,9.2
GS,ab2023,1.0,2,32,129.2,71.6,3.1
GS,ab2023,1.0,3,3,72.5,44.5,0.0
GS,bis2022,1.0,0,89,5.3,-43.7,39.3
GS,bis2022,1.0,1,130,34.4,-0.7,21.5
GS,bis2022,1.0,2,34,45.9,13.3,8.8
GS,bis2022,1.0,3,1,225.0,225.0,0.0
GSK,ab2023,1.0,0,80,38.5,-45.1,45.0
GSK,ab2023,1.0,1,165,8.3,-8.3,24.8
GSK,ab2023,1.0,2,36,40.5,-9.3,11.1
GSK,ab2023,1.0,3,4,-27.6,-40.5,50.0
GSK,bis2022,1.0,0,106,15.9,-65.3,48.1
GSK,bis2022,1.0,1,156,25.4,-36.9,30.8
GSK,bis2022,1.0,2,43,0.3,-56.2,37.2
GSK,bis2022,1.0,3,1,-100.0,-100.0,100.0
HD,ab2023,1.0,0,77,24.5,-31.0,29.9
HD,ab2023,1.0,1,134,-3.3,-19.5,25.4
HD,ab2023,1.0,2,47,38.1,-23.1,17.0
HD,ab2023,1.0,3,5,15.3,-19.6,0.0
HD,bis2022,1.0,0,81,65.7,-29.8,33.3
HD,bis2022,1.0,1,132,29.3,-1.6,19.7
HD,bis2022,1.0,2,24,16.7,6.0,4.2
HD,bis2022,1.0,3,5,18.2,-10.0,20.0
HDB,ab2023,1.0,0,88,-29.5,-86.2,48.9
HDB,ab2023,1.0,1,165,-13.4,-60.1,43.0
HDB,ab2023,1.0,2,43,4.7,-15.6,18.6
HDB,bis2022,1.0,0,115,-1.8,-68.7,45.2
HDB,bis2022,1.0,1,128,16.5,-4.0,21.9
HDB,bis2022,1.0,2,25,-7.4,-45.2,40.0
HDB,bis2022,1.0,3,1,24.4,24.4,0.0
HEI.DE,ab2023,1.0,0,69,16.0,-40.6,36.2
HEI.DE,ab2023,1.0,1,164,25.8,-16.8,16.5
HEI.DE,ab2023,1.0,2,26,0.1,-9.9,7.7
HEI.DE,ab2023,1.0,3,1,258.4,258.4,0.0
HEI.DE,bis2022,1.0,0,82,22.1,-44.2,42.7
HEI.DE,bis2022,1.0,1,120,34.0,-9.8,25.0
HEI.DE,bis2022,1.0,2,40,-23.9,-23.1,20.0
HEI.DE,bis2022,1.0,3,4,-68.9,-75.2,50.0
HEN3.DE,ab2023,1.0,0,83,11.9,-55.4,45.8
HEN3.DE,ab2023,1.0,1,119,42.9,-13.7,27.7
HEN3.DE,ab2023,1.0,2,36,-30.2,-44.5,27.8
HEN3.DE,ab2023,1.0,3,1,-16.9,-16.9,0.0
HEN3.DE,bis2022,1.0,0,93,-23.2,-100.0,54.8
HEN3.DE,bis2022,1.0,1,138,-30.2,-61.2,36.2
HEN3.DE,bis2022,1.0,2,20,26.7,-40.5,25.0
HEN3.DE,bis2022,1.0,3,3,34.2,42.4,0.0
HNR1.DE,ab2023,1.0,0,58,1.3,-17.7,31.0
HNR1.DE,ab2023,1.0,1,134,2.9,-33.4,20.1
HNR1.DE,ab2023,1.0,2,34,25.0,-10.1,8.8
HNR1.DE,ab2023,1.0,3,3,-45.2,-41.5,0.0
HNR1.DE,bis2022,1.0,0,87,6.2,-53.6,40.2
HNR1.DE,bis2022,1.0,1,118,21.7,-12.6,16.1
HNR1.DE,bis2022,1.0,2,28,-35.1,-33.2,14.3
HNR1.DE,bis2022,1.0,3,1,-63.8,-63.8,0.0
HON,ab2023,1.0,0,67,-36.2,-100.0,52.2
HON,ab2023,1.0,1,148,-5.5,-27.0,27.0
HON,ab2023,1.0,2,42,38.2,-8.1,4.8
