ticker,zeitraum,band,klasse,n,ew_atr
STX,ab2023,mittel,40-100,38,-0.543
STX,ab2023,mittel,unter Einstieg,33,-0.618
STX,ab2023,mittel,0-10,23,1.138
STX,ab2023,mittel,25-40,15,1.058
STX,ab2023,weit,10-25,14,1.584
STX,ab2023,weit,25-40,7,2.214
STX,ab2023,weit,40-100,47,1.914
STX,ab2023,weit,unter Einstieg,22,-1.423
STX,ab2023,weit,0-10,15,1.322
STX,ab2023,sehr weit,0-10,17,2.751
STX,ab2023,sehr weit,10-25,5,1.469
STX,ab2023,sehr weit,25-40,3,0.957
STX,ab2023,frueh,40-100,1,2.102
SY1.DE,bis2022,mittel,0-10,16,-0.164
SY1.DE,bis2022,sehr weit,10-25,26,0.145
SY1.DE,bis2022,weit,0-10,19,-0.201
SY1.DE,bis2022,weit,40-100,106,0.443
SY1.DE,bis2022,weit,10-25,34,0.673
SY1.DE,bis2022,sehr weit,0-10,47,-0.214
SY1.DE,bis2022,sehr weit,25-40,33,0.424
SY1.DE,bis2022,weit,25-40,30,0.281
SY1.DE,bis2022,weit,unter Einstieg,40,-1.198
SY1.DE,bis2022,sehr weit,40-100,81,0.649
SY1.DE,bis2022,mittel,40-100,73,0.631
SY1.DE,bis2022,mittel,unter Einstieg,175,0.143
SY1.DE,bis2022,mittel,25-40,29,0.204
SY1.DE,bis2022,mittel,10-25,14,-0.584
SY1.DE,bis2022,sehr weit,unter Einstieg,54,0.763
SY1.DE,ab2023,mittel,0-10,18,0.255
SY1.DE,ab2023,mittel,40-100,83,0.106
SY1.DE,ab2023,mittel,10-25,28,0.201
SY1.DE,ab2023,weit,10-25,50,0.315
SY1.DE,ab2023,sehr weit,25-40,36,1.108
SY1.DE,ab2023,sehr weit,40-100,83,1.458
SY1.DE,ab2023,sehr weit,10-25,43,0.666
SY1.DE,ab2023,weit,40-100,110,1.573
SY1.DE,ab2023,weit,25-40,35,0.239
SY1.DE,ab2023,sehr weit,0-10,67,0.061
SY1.DE,ab2023,mittel,unter Einstieg,150,0.706
SY1.DE,ab2023,mittel,25-40,25,-0.375
SY1.DE,ab2023,weit,0-10,31,0.154
SY1.DE,ab2023,weit,unter Einstieg,101,0.261
SY1.DE,ab2023,sehr weit,unter Einstieg,21,-0.971
SYK,bis2022,mittel,0-10,43,0.578
SYK,bis2022,mittel,10-25,57,0.572
SYK,bis2022,weit,25-40,21,0.177
SYK,bis2022,sehr weit,0-10,29,-0.182
SYK,bis2022,weit,40-100,49,1.441
SYK,bis2022,weit,10-25,46,0.229
SYK,bis2022,sehr weit,10-25,20,0.212
SYK,bis2022,sehr weit,25-40,10,1.345
SYK,bis2022,sehr weit,40-100,10,2.032
SYK,bis2022,mittel,25-40,43,0.447
SYK,bis2022,mittel,40-100,161,0.729
SYK,bis2022,mittel,unter Einstieg,101,0.823
SYK,bis2022,weit,0-10,39,0.212
SYK,bis2022,weit,unter Einstieg,19,0.086
SYK,bis2022,frueh,10-25,1,3.234
SYK,ab2023,mittel,0-10,40,0.575
SYK,ab2023,mittel,40-100,77,0.474
SYK,ab2023,weit,0-10,34,0.446
SYK,ab2023,weit,10-25,29,0.418
SYK,ab2023,weit,40-100,68,1.674
SYK,ab2023,weit,25-40,27,0.569
SYK,ab2023,sehr weit,0-10,20,-0.153
SYK,ab2023,mittel,unter Einstieg,88,0.394
SYK,ab2023,sehr weit,40-100,32,0.079
SYK,ab2023,sehr weit,25-40,10,-0.051
SYK,ab2023,sehr weit,unter Einstieg,28,-1.371
SYK,ab2023,sehr weit,10-25,13,-0.261
SYK,ab2023,mittel,25-40,17,-0.332
SYK,ab2023,weit,unter Einstieg,21,3.151
SYK,ab2023,mittel,10-25,21,0.072
SYK,ab2023,frueh,25-40,1,-3.702
SYK,ab2023,frueh,unter Einstieg,2,-2.148
T,bis2022,mittel,0-10,21,0.129
T,bis2022,weit,10-25,37,0.567
T,bis2022,weit,25-40,25,0.202
T,bis2022,weit,40-100,201,-0.588
T,bis2022,weit,unter Einstieg,223,0.858
T,bis2022,sehr weit,10-25,28,0.863
T,bis2022,mittel,10-25,34,0.418
T,bis2022,mittel,40-100,133,-1.31
T,bis2022,mittel,unter Einstieg,359,-1.576
T,bis2022,mittel,25-40,42,-0.971
T,bis2022,weit,0-10,22,1.5
T,bis2022,sehr weit,0-10,46,0.052
T,bis2022,sehr weit,25-40,42,1.58
T,bis2022,sehr weit,40-100,61,1.003
T,bis2022,sehr weit,unter Einstieg,6,-2.391
T,ab2023,mittel,0-10,18,-0.028
T,ab2023,mittel,25-40,37,-0.267
T,ab2023,mittel,40-100,65,-0.076
T,ab2023,mittel,10-25,29,0.465
T,ab2023,weit,0-10,23,1.842
T,ab2023,weit,40-100,57,0.047
T,ab2023,weit,25-40,37,0.025
T,ab2023,weit,10-25,41,-0.151
T,ab2023,sehr weit,10-25,33,0.729
T,ab2023,sehr weit,0-10,47,0.929
T,ab2023,sehr weit,25-40,10,1.218
T,ab2023,weit,unter Einstieg,57,-1.327
T,ab2023,sehr weit,40-100,16,1.845
T,ab2023,mittel,unter Einstieg,95,-1.329
TD,bis2022,mittel,25-40,62,-0.091
TD,bis2022,mittel,10-25,55,0.382
TD,bis2022,weit,0-10,51,-1.272
TD,bis2022,sehr weit,10-25,37,-1.017
TD,bis2022,sehr weit,25-40,16,1.13
TD,bis2022,sehr weit,40-100,65,0.814
TD,bis2022,sehr weit,unter Einstieg,22,-0.959
TD,bis2022,sehr weit,0-10,52,-0.161
TD,bis2022,mittel,unter Einstieg,100,0.704
TD,bis2022,mittel,40-100,168,1.138
TD,bis2022,mittel,0-10,52,0.285
TD,bis2022,weit,10-25,51,-0.758
TD,bis2022,weit,40-100,96,-0.474
TD,bis2022,weit,unter Einstieg,44,-0.033
TD,bis2022,weit,25-40,47,-2.605
TD,ab2023,mittel,0-10,30,1.695
TD,ab2023,weit,0-10,42,0.323
TD,ab2023,weit,40-100,69,-1.013
TD,ab2023,weit,25-40,17,0.703
TD,ab2023,weit,10-25,34,0.272
TD,ab2023,sehr weit,0-10,79,0.434
TD,ab2023,mittel,10-25,37,-0.302
TD,ab2023,mittel,25-40,17,0.981
TD,ab2023,mittel,40-100,47,1.695
TD,ab2023,sehr weit,10-25,11,0.5
TD,ab2023,mittel,unter Einstieg,35,2.662
TD,ab2023,weit,unter Einstieg,24,1.666
TD,ab2023,sehr weit,40-100,14,-2.959
TD,ab2023,sehr weit,25-40,5,-3.273
TEAM,bis2022,mittel,10-25,48,-1.175
TEAM,bis2022,weit,40-100,134,0.378
TEAM,bis2022,weit,0-10,45,-0.554
TEAM,bis2022,weit,25-40,43,-0.059
TEAM,bis2022,weit,unter Einstieg,100,-0.502
TEAM,bis2022,weit,10-25,41,-0.442
TEAM,bis2022,mittel,40-100,143,-0.045
TEAM,bis2022,sehr weit,25-40,16,-2.959
TEAM,bis2022,sehr weit,0-10,43,-0.166
TEAM,bis2022,sehr weit,40-100,91,-3.169
TEAM,bis2022,sehr weit,10-25,26,-2.584
TEAM,bis2022,mittel,0-10,44,-0.721
TEAM,bis2022,mittel,25-40,50,-1.043
TEAM,bis2022,mittel,unter Einstieg,182,-0.39
TEAM,bis2022,sehr weit,unter Einstieg,62,-1.66
TEAM,ab2023,mittel,0-10,39,-0.128
TEAM,ab2023,sehr weit,10-25,26,-0.8
TEAM,ab2023,sehr weit,0-10,47,-0.009
TEAM,ab2023,weit,25-40,46,-0.872
TEAM,ab2023,weit,40-100,107,-0.898
TEAM,ab2023,weit,unter Einstieg,194,-1.079
TEAM,ab2023,weit,0-10,25,-0.17
TEAM,ab2023,weit,10-25,51,-1.43
TEAM,ab2023,mittel,10-25,39,-0.417
TEAM,ab2023,mittel,40-100,112,1.173
TEAM,ab2023,mittel,25-40,31,0.892
TEAM,ab2023,mittel,unter Einstieg,161,-0.774
TEAM,ab2023,sehr weit,40-100,48,-2.252
TEAM,ab2023,sehr weit,25-40,9,1.316
TEAM,ab2023,sehr weit,unter Einstieg,52,-2.237
TJX,bis2022,frueh,40-100,44,1.6
TJX,bis2022,frueh,unter Einstieg,13,2.441
TJX,bis2022,mittel,10-25,108,1.554
TJX,bis2022,mittel,40-100,227,1.963
TJX,bis2022,mittel,0-10,61,0.698
TJX,bis2022,weit,0-10,51,0.606
TJX,bis2022,mittel,25-40,84,1.534
TJX,bis2022,mittel,unter Einstieg,125,2.126
TJX,bis2022,frueh,10-25,14,0.726
TJX,bis2022,frueh,25-40,12,1.266
TJX,bis2022,weit,10-25,29,1.091
TJX,bis2022,frueh,0-10,10,0.823
TJX,bis2022,sehr weit,10-25,15,0.563
TJX,bis2022,sehr weit,0-10,17,-0.349
TJX,bis2022,weit,40-100,20,0.443
TJX,bis2022,weit,25-40,17,1.686
TJX,bis2022,weit,unter Einstieg,5,-0.117
TJX,bis2022,sehr weit,40-100,2,3.721
TJX,bis2022,sehr weit,25-40,1,2.798
TJX,ab2023,frueh,0-10,2,-0.179
TJX,ab2023,mittel,0-10,9,0.928
TJX,ab2023,mittel,10-25,41,0.502
TJX,ab2023,mittel,25-40,28,0.589
TJX,ab2023,mittel,40-100,49,0.321
TJX,ab2023,mittel,unter Einstieg,22,1.538
TJX,ab2023,frueh,40-100,13,-0.024
TJX,ab2023,frueh,unter Einstieg,24,0.488
TJX,ab2023,frueh,10-25,5,2.049
TJX,ab2023,weit,10-25,11,0.32
TJX,ab2023,weit,25-40,9,0.699
TJX,ab2023,weit,40-100,37,1.264
TJX,ab2023,weit,unter Einstieg,4,-0.76
TJX,ab2023,weit,0-10,20,0.094
TJX,ab2023,sehr weit,0-10,3,-1.11
TJX,ab2023,sehr weit,10-25,1,-1.182
TJX,ab2023,frueh,25-40,4,1.974
TM,bis2022,sehr weit,10-25,25,0.447
TM,bis2022,sehr weit,25-40,25,-0.849
TM,bis2022,sehr weit,40-100,110,-0.067
TM,bis2022,sehr weit,unter Einstieg,24,-0.652
TM,bis2022,mittel,40-100,72,0.98
TM,bis2022,mittel,unter Einstieg,92,1.101
TM,bis2022,weit,25-40,30,1.427
TM,bis2022,weit,40-100,141,1.469
TM,bis2022,weit,0-10,41,0.379
TM,bis2022,weit,10-25,34,1.355
TM,bis2022,weit,unter Einstieg,25,0.852
TM,bis2022,mittel,25-40,26,0.376
TM,bis2022,mittel,10-25,28,0.845
TM,bis2022,mittel,0-10,35,0.565
TM,bis2022,sehr weit,0-10,14,0.648
TM,ab2023,mittel,40-100,129,1.939
TM,ab2023,weit,0-10,43,1.475
TM,ab2023,weit,40-100,74,2.632
TM,ab2023,sehr weit,10-25,46,-2.349
TM,ab2023,mittel,unter Einstieg,81,2.6
TM,ab2023,mittel,10-25,45,1.714
TM,ab2023,sehr weit,25-40,33,-3.669
TM,ab2023,sehr weit,40-100,101,-1.781
TM,ab2023,sehr weit,unter Einstieg,101,2.454
TM,ab2023,mittel,25-40,37,1.336
TM,ab2023,mittel,0-10,31,0.582
TM,ab2023,weit,10-25,43,1.929
TM,ab2023,weit,25-40,32,2.848
TM,ab2023,weit,unter Einstieg,76,3.018
TM,ab2023,sehr weit,0-10,82,-0.591
TMO,bis2022,mittel,40-100,91,1.496
TMO,bis2022,mittel,25-40,30,1.331
TMO,bis2022,mittel,unter Einstieg,166,2.278
TMO,bis2022,weit,40-100,37,0.343
TMO,bis2022,weit,25-40,15,-0.232
TMO,bis2022,weit,0-10,35,-0.428
TMO,bis2022,mittel,0-10,21,-0.087
TMO,bis2022,mittel,10-25,39,0.413
TMO,bis2022,weit,10-25,28,0.05
TMO,bis2022,sehr weit,10-25,31,-0.324
TMO,bis2022,sehr weit,0-10,15,-1.073
TMO,bis2022,sehr weit,40-100,18,0.392
TMO,bis2022,weit,unter Einstieg,47,0.533
TMO,bis2022,sehr weit,25-40,9,0.484
TMO,bis2022,sehr weit,unter Einstieg,9,-0.573
TMO,ab2023,mittel,0-10,23,1.477
TMO,ab2023,mittel,25-40,31,0.081
TMO,ab2023,mittel,10-25,22,1.37
TMO,ab2023,weit,25-40,40,1.46
TMO,ab2023,weit,10-25,47,0.703
TMO,ab2023,weit,0-10,25,0.224
TMO,ab2023,mittel,40-100,99,1.015
TMO,ab2023,mittel,unter Einstieg,255,2.045
TMO,ab2023,weit,40-100,126,1.882
TMO,ab2023,sehr weit,0-10,35,-0.406
TMO,ab2023,sehr weit,10-25,32,0.074
TMO,ab2023,weit,unter Einstieg,86,2.684
TMO,ab2023,sehr weit,40-100,7,2.006
TMO,ab2023,sehr weit,25-40,1,0.559
TMUS,bis2022,mittel,10-25,52,0.955
TMUS,bis2022,mittel,40-100,54,0.839
TMUS,bis2022,mittel,25-40,25,0.382
TMUS,bis2022,mittel,0-10,25,0.768
TMUS,bis2022,weit,0-10,39,0.212
TMUS,bis2022,sehr weit,10-25,41,-0.139
TMUS,bis2022,weit,10-25,31,0.548
TMUS,bis2022,sehr weit,0-10,39,-0.048
TMUS,bis2022,weit,40-100,48,0.367
TMUS,bis2022,weit,25-40,25,-0.369
TMUS,bis2022,weit,unter Einstieg,40,-0.4
TMUS,bis2022,sehr weit,40-100,59,-0.103
TMUS,bis2022,sehr weit,unter Einstieg,24,0.385
TMUS,bis2022,mittel,unter Einstieg,104,0.883
TMUS,bis2022,sehr weit,25-40,17,-0.588
TMUS,ab2023,weit,10-25,19,-0.59
TMUS,ab2023,sehr weit,0-10,27,0.415
TMUS,ab2023,sehr weit,10-25,19,1.275
TMUS,ab2023,mittel,10-25,26,0.784
TMUS,ab2023,mittel,40-100,74,-0.688
TMUS,ab2023,mittel,unter Einstieg,44,-0.783
TMUS,ab2023,mittel,0-10,33,0.121
TMUS,ab2023,weit,0-10,30,0.16
TMUS,ab2023,weit,40-100,37,-1.217
TMUS,ab2023,sehr weit,25-40,14,2.752
TMUS,ab2023,sehr weit,40-100,76,3.804
TMUS,ab2023,mittel,25-40,29,-0.348
TMUS,ab2023,weit,unter Einstieg,17,-1.096
TMUS,ab2023,weit,25-40,20,-1.315
TMUS,ab2023,sehr weit,unter Einstieg,18,4.416
TRV,bis2022,mittel,10-25,34,0.154
TRV,bis2022,mittel,40-100,83,0.647
TRV,bis2022,weit,0-10,34,0.155
TRV,bis2022,mittel,25-40,32,0.503
TRV,bis2022,weit,40-100,100,0.775
TRV,bis2022,weit,25-40,31,-0.075
TRV,bis2022,weit,10-25,40,-0.493
TRV,bis2022,weit,unter Einstieg,55,1.705
TRV,bis2022,sehr weit,0-10,55,-0.514
TRV,bis2022,sehr weit,10-25,17,-1.503
TRV,bis2022,sehr weit,unter Einstieg,19,-1.265
TRV,bis2022,mittel,0-10,15,-1.251
TRV,bis2022,mittel,unter Einstieg,72,1.481
TRV,bis2022,sehr weit,40-100,49,-2.382
TRV,bis2022,sehr weit,25-40,12,-2.002
TRV,ab2023,sehr weit,0-10,92,1.088
TRV,ab2023,sehr weit,25-40,52,2.443
TRV,ab2023,sehr weit,10-25,67,1.604
TRV,ab2023,sehr weit,40-100,238,3.07
TRV,ab2023,sehr weit,unter Einstieg,60,3.599
TRV,ab2023,weit,0-10,22,0.738
TRV,ab2023,weit,40-100,112,-1.252
TRV,ab2023,weit,25-40,41,-0.417
TRV,ab2023,weit,unter Einstieg,203,0.115
TRV,ab2023,mittel,0-10,16,-0.634
TRV,ab2023,mittel,10-25,19,-0.592
TRV,ab2023,mittel,40-100,65,-1.506
TRV,ab2023,mittel,25-40,26,-0.836
TRV,ab2023,mittel,unter Einstieg,158,-0.388
TRV,ab2023,weit,10-25,36,0.785
TSLA,bis2022,mittel,0-10,32,0.641
TSLA,bis2022,weit,40-100,74,1.182
TSLA,bis2022,weit,unter Einstieg,24,-0.933
TSLA,bis2022,mittel,10-25,24,1.646
TSLA,bis2022,mittel,25-40,34,0.475
TSLA,bis2022,mittel,40-100,94,1.288
TSLA,bis2022,weit,10-25,30,0.643
TSLA,bis2022,weit,25-40,20,1.11
TSLA,bis2022,weit,0-10,23,0.512
TSLA,bis2022,sehr weit,10-25,34,0.869
TSLA,bis2022,sehr weit,0-10,30,0.18
TSLA,bis2022,mittel,unter Einstieg,135,1.65
TSLA,bis2022,sehr weit,25-40,4,0.062
TSLA,bis2022,sehr weit,40-100,10,-2.775
TSLA,bis2022,sehr weit,unter Einstieg,3,-1.939
TSLA,ab2023,mittel,25-40,31,-0.815
TSLA,ab2023,mittel,40-100,120,-0.741
TSLA,ab2023,mittel,10-25,36,-0.539
TSLA,ab2023,weit,0-10,38,0.308
TSLA,ab2023,weit,25-40,34,0.32
TSLA,ab2023,weit,40-100,83,-0.021
TSLA,ab2023,weit,10-25,61,-0.255
TSLA,ab2023,sehr weit,0-10,40,0.138
TSLA,ab2023,mittel,0-10,45,-0.075
TSLA,ab2023,weit,unter Einstieg,52,-0.529
TSLA,ab2023,mittel,unter Einstieg,124,0.218
TSLA,ab2023,sehr weit,25-40,13,1.929
TSLA,ab2023,sehr weit,40-100,32,2.542
TSLA,ab2023,sehr weit,10-25,23,1.219
TSLA,ab2023,sehr weit,unter Einstieg,5,3.902
TSM,bis2022,mittel,10-25,42,0.574
TSM,bis2022,weit,0-10,46,0.118
TSM,bis2022,weit,10-25,22,0.812
TSM,bis2022,weit,40-100,98,-0.091
TSM,bis2022,weit,unter Einstieg,68,-0.165
TSM,bis2022,mittel,0-10,55,0.364
TSM,bis2022,mittel,40-100,202,0.61
TSM,bis2022,sehr weit,0-10,43,-0.338
TSM,bis2022,sehr weit,10-25,20,0.087
TSM,bis2022,sehr weit,25-40,8,1.252
TSM,bis2022,sehr weit,40-100,45,3.077
TSM,bis2022,sehr weit,unter Einstieg,7,-1.606
TSM,bis2022,mittel,unter Einstieg,469,0.968
TSM,bis2022,mittel,25-40,37,0.937
TSM,bis2022,weit,25-40,27,0.657
TSM,ab2023,mittel,10-25,16,-0.758
TSM,ab2023,weit,0-10,22,0.208
TSM,ab2023,sehr weit,25-40,30,-0.289
TSM,ab2023,sehr weit,10-25,24,0.375
TSM,ab2023,sehr weit,40-100,52,0.091
TSM,ab2023,sehr weit,unter Einstieg,33,-0.183
TSM,ab2023,mittel,40-100,50,-0.262
TSM,ab2023,mittel,unter Einstieg,127,0.401
TSM,ab2023,weit,40-100,37,0.76
TSM,ab2023,weit,unter Einstieg,29,1.292
TSM,ab2023,mittel,25-40,22,0.851
TSM,ab2023,weit,10-25,20,0.586
TSM,ab2023,sehr weit,0-10,20,0.113
TSM,ab2023,weit,25-40,15,0.765
TSM,ab2023,mittel,0-10,23,1.141
TTD,bis2022,mittel,0-10,37,1.504
TTD,bis2022,weit,40-100,129,4.267
TTD,bis2022,weit,25-40,25,1.741
TTD,bis2022,weit,10-25,38,2.817
TTD,bis2022,mittel,40-100,120,0.236
TTD,bis2022,mittel,10-25,48,-0.018
TTD,bis2022,mittel,25-40,32,1.103
TTD,bis2022,weit,unter Einstieg,138,4.897
TTD,bis2022,weit,0-10,21,3.12
TTD,bis2022,mittel,unter Einstieg,214,1.445
TTD,bis2022,sehr weit,0-10,36,0.114
TTD,bis2022,sehr weit,10-25,31,2.024
TTD,bis2022,sehr weit,25-40,5,0.353
TTD,bis2022,sehr weit,40-100,17,3.903
TTD,bis2022,sehr weit,unter Einstieg,2,5.656
TTD,ab2023,mittel,0-10,17,-0.064
TTD,ab2023,mittel,10-25,22,0.93
TTD,ab2023,mittel,40-100,40,0.431
TTD,ab2023,weit,10-25,26,0.437
TTD,ab2023,weit,0-10,14,-0.489
TTD,ab2023,mittel,25-40,19,2.085
TTD,ab2023,sehr weit,0-10,15,0.216
TTD,ab2023,sehr weit,40-100,2,-0.811
TTD,ab2023,sehr weit,25-40,4,-0.904
TTD,ab2023,sehr weit,10-25,5,0.777
TTD,ab2023,weit,40-100,28,-1.437
TTD,ab2023,weit,25-40,9,0.713
TTD,ab2023,weit,unter Einstieg,20,-1.793
TTD,ab2023,mittel,unter Einstieg,52,-1.83
TTD,ab2023,sehr weit,unter Einstieg,7,-1.993
TTE,bis2022,mittel,25-40,26,0.992
TTE,bis2022,weit,40-100,106,0.385
TTE,bis2022,sehr weit,10-25,61,0.364
TTE,bis2022,sehr weit,25-40,37,0.688
TTE,bis2022,sehr weit,40-100,70,0.327
TTE,bis2022,mittel,unter Einstieg,154,2.009
TTE,bis2022,mittel,40-100,137,1.312
TTE,bis2022,weit,10-25,54,0.626
TTE,bis2022,sehr weit,unter Einstieg,10,-1.903
TTE,bis2022,mittel,10-25,42,1.477
TTE,bis2022,mittel,0-10,26,0.685
TTE,bis2022,weit,unter Einstieg,53,0.089
TTE,bis2022,weit,0-10,32,0.861
TTE,bis2022,sehr weit,0-10,93,0.283
TTE,bis2022,weit,25-40,32,0.007
TTE,ab2023,weit,0-10,27,-0.242
TTE,ab2023,weit,10-25,38,0.847
TTE,ab2023,sehr weit,0-10,49,-1.207
TTE,ab2023,sehr weit,10-25,32,0.002
TTE,ab2023,sehr weit,25-40,31,-0.91
TTE,ab2023,sehr weit,40-100,128,-0.983
TTE,ab2023,sehr weit,unter Einstieg,41,-1.302
TTE,ab2023,mittel,10-25,26,-0.095
TTE,ab2023,mittel,40-100,36,-0.179
TTE,ab2023,weit,25-40,23,1.18
TTE,ab2023,weit,40-100,36,1.534
TTE,ab2023,weit,unter Einstieg,30,0.224
TTE,ab2023,mittel,25-40,12,0.033
TTE,ab2023,mittel,unter Einstieg,97,0.413
TTE,ab2023,mittel,0-10,11,1.222
TTWO,bis2022,weit,unter Einstieg,28,-0.183
TTWO,bis2022,weit,40-100,78,0.887
TTWO,bis2022,weit,0-10,43,-0.363
TTWO,bis2022,weit,10-25,39,0.271
TTWO,bis2022,weit,25-40,37,0.147
TTWO,bis2022,mittel,10-25,51,-0.552
TTWO,bis2022,mittel,0-10,50,-0.141
TTWO,bis2022,sehr weit,10-25,53,-0.565
TTWO,bis2022,mittel,40-100,92,-0.36
TTWO,bis2022,sehr weit,0-10,44,0.287
TTWO,bis2022,sehr weit,40-100,64,0.303
TTWO,bis2022,sehr weit,25-40,31,0.039
TTWO,bis2022,sehr weit,unter Einstieg,26,0.072
TTWO,bis2022,mittel,25-40,31,0.108
TTWO,bis2022,mittel,unter Einstieg,94,0.281
TTWO,ab2023,mittel,0-10,17,1.147
TTWO,ab2023,weit,0-10,19,0.997
TTWO,ab2023,sehr weit,0-10,25,0.341
TTWO,ab2023,sehr weit,10-25,19,1.732
TTWO,ab2023,weit,25-40,18,0.589
TTWO,ab2023,mittel,25-40,32,-0.415
TTWO,ab2023,mittel,40-100,75,0.227
TTWO,ab2023,weit,10-25,31,0.461
TTWO,ab2023,weit,40-100,99,0.153
TTWO,ab2023,sehr weit,25-40,14,1.941
TTWO,ab2023,sehr weit,40-100,73,1.84
TTWO,ab2023,mittel,unter Einstieg,65,-1.423
TTWO,ab2023,weit,unter Einstieg,40,0.825
TTWO,ab2023,sehr weit,unter Einstieg,13,4.315
TTWO,ab2023,mittel,10-25,33,0.252
TXN,bis2022,mittel,0-10,69,0.278
TXN,bis2022,weit,10-25,41,0.835
TXN,bis2022,mittel,40-100,175,0.708
TXN,bis2022,mittel,unter Einstieg,254,1.063
TXN,bis2022,mittel,25-40,52,0.279
TXN,bis2022,mittel,10-25,68,-0.579
TXN,bis2022,weit,0-10,71,0.595
TXN,bis2022,sehr weit,10-25,38,0.787
TXN,bis2022,sehr weit,0-10,62,0.301
TXN,bis2022,weit,25-40,38,1.576
TXN,bis2022,weit,40-100,49,1.943
TXN,bis2022,weit,unter Einstieg,37,0.683
TXN,bis2022,sehr weit,40-100,30,2.312
TXN,bis2022,sehr weit,25-40,29,1.951
TXN,ab2023,mittel,0-10,39,1.426
TXN,ab2023,mittel,40-100,125,-0.16
TXN,ab2023,mittel,unter Einstieg,127,-1.097
TXN,ab2023,mittel,25-40,53,-0.139
TXN,ab2023,mittel,10-25,79,0.573
TXN,ab2023,weit,0-10,43,0.061
TXN,ab2023,weit,25-40,15,1.59
TXN,ab2023,weit,40-100,57,1.268
TXN,ab2023,weit,10-25,45,0.049
TXN,ab2023,sehr weit,0-10,49,-0.197
TXN,ab2023,weit,unter Einstieg,43,0.147
TXN,ab2023,sehr weit,10-25,19,-0.102
TXN,ab2023,sehr weit,40-100,16,1.697
TXN,ab2023,sehr weit,25-40,6,0.072
TXN,ab2023,sehr weit,unter Einstieg,41,3.177
UBER,bis2022,mittel,25-40,30,0.261
UBER,bis2022,mittel,unter Einstieg,196,1.599
UBER,bis2022,mittel,40-100,73,0.622
UBER,bis2022,weit,0-10,40,-0.008
UBER,bis2022,sehr weit,25-40,22,1.402
UBER,bis2022,sehr weit,0-10,57,0.255
UBER,bis2022,sehr weit,10-25,42,1.221
UBER,bis2022,sehr weit,40-100,59,0.118
UBER,bis2022,weit,25-40,25,-0.188
UBER,bis2022,weit,10-25,40,-0.187
UBER,bis2022,weit,40-100,73,0.802
UBER,bis2022,mittel,10-25,23,0.528
UBER,bis2022,weit,unter Einstieg,79,1.236
UBER,bis2022,sehr weit,unter Einstieg,63,0.33
UBER,bis2022,mittel,0-10,29,-0.359
UBER,ab2023,weit,25-40,26,-1.584
UBER,ab2023,sehr weit,0-10,43,-0.208
UBER,ab2023,weit,10-25,31,-1.485
UBER,ab2023,sehr weit,10-25,26,-0.234
UBER,ab2023,mittel,10-25,23,-0.451
UBER,ab2023,weit,40-100,135,-1.519
UBER,ab2023,mittel,25-40,26,-1.667
UBER,ab2023,mittel,40-100,74,-2.798
UBER,ab2023,mittel,unter Einstieg,159,-1.793
UBER,ab2023,weit,0-10,10,-1.624
UBER,ab2023,weit,unter Einstieg,243,-1.562
UBER,ab2023,sehr weit,25-40,18,0.522
UBER,ab2023,mittel,0-10,6,-1.714
UBER,ab2023,sehr weit,40-100,152,0.236
UBER,ab2023,sehr weit,unter Einstieg,174,-0.069
UBS,bis2022,mittel,10-25,33,0.545
UBS,bis2022,weit,10-25,27,-0.967
UBS,bis2022,weit,0-10,42,0.063
UBS,bis2022,sehr weit,0-10,71,-0.048
UBS,bis2022,mittel,0-10,27,0.724
UBS,bis2022,mittel,40-100,69,0.1
UBS,bis2022,mittel,unter Einstieg,108,0.297
UBS,bis2022,sehr weit,25-40,18,0.642
UBS,bis2022,sehr weit,10-25,37,-0.37
UBS,bis2022,sehr weit,40-100,58,1.604
UBS,bis2022,mittel,25-40,24,1.078
UBS,bis2022,weit,40-100,61,-0.706
UBS,bis2022,weit,25-40,15,-2.787
UBS,bis2022,sehr weit,unter Einstieg,25,3.435
UBS,bis2022,weit,unter Einstieg,69,-0.214
UBS,ab2023,mittel,40-100,42,1.359
UBS,ab2023,sehr weit,0-10,51,0.875
UBS,ab2023,sehr weit,25-40,19,1.795
UBS,ab2023,sehr weit,40-100,34,4.53
UBS,ab2023,sehr weit,10-25,36,1.232
UBS,ab2023,mittel,25-40,21,1.207
UBS,ab2023,mittel,0-10,39,0.097
UBS,ab2023,weit,0-10,36,0.133
UBS,ab2023,weit,25-40,20,-0.175
UBS,ab2023,weit,40-100,80,0.626
UBS,ab2023,weit,unter Einstieg,78,1.546
UBS,ab2023,weit,10-25,40,-0.064
UBS,ab2023,mittel,10-25,48,-0.147
UBS,ab2023,mittel,unter Einstieg,56,1.097
UBS,ab2023,sehr weit,unter Einstieg,15,6.661
UL,bis2022,mittel,0-10,16,-0.438
UL,bis2022,mittel,40-100,127,0.643
UL,bis2022,mittel,unter Einstieg,144,1.644
UL,bis2022,weit,0-10,41,-0.477
UL,bis2022,sehr weit,0-10,76,-1.274
UL,bis2022,mittel,25-40,39,0.126
UL,bis2022,mittel,10-25,37,0.353
UL,bis2022,weit,25-40,62,-0.486
UL,bis2022,weit,40-100,82,-0.213
UL,bis2022,weit,10-25,72,-0.387
UL,bis2022,sehr weit,10-25,53,-0.507
UL,bis2022,sehr weit,40-100,156,0.589
UL,bis2022,sehr weit,25-40,48,-0.537
