ticker,klasse_atr,faelle,verlust_atr_median,verlust_pct_median,hoeher_nach_5_pct,schluss_5_median_pct,tiefer_5_median_atr,tiefer_5_p90_atr,hoch_5_median_atr,hoeher_nach_10_pct,schluss_10_median_pct,tiefer_10_median_atr,tiefer_10_p90_atr,hoch_10_median_atr,hoeher_nach_20_pct,schluss_20_median_pct,tiefer_20_median_atr,tiefer_20_p90_atr,hoch_20_median_atr,hoeher_nach_60_pct,schluss_60_median_pct,tiefer_60_median_atr,tiefer_60_p90_atr,hoch_60_median_atr
MMM,1.75,5,1.92,4.07,60.0,1.91,0.51,2.16,1.05,80.0,2.57,0.51,2.44,2.22,80.0,2.89,0.51,2.9,2.75,60.0,2.15,3.18,7.82,5.26
MMM,2.0,6,2.14,5.18,33.3,-2.35,1.6,3.63,0.49,66.7,2.28,2.26,3.74,1.83,66.7,1.46,2.26,4.98,2.1,83.3,6.86,4.25,6.13,3.44
MMM,2.25,1,2.43,7.03,100.0,4.48,0.4,0.4,2.32,100.0,1.5,0.48,0.48,2.32,100.0,0.31,0.48,0.48,2.32,100.0,9.78,0.75,0.75,4.13
MMM,2.75,2,2.82,8.07,100.0,4.18,0.76,1.02,2.34,0.0,-0.46,1.22,1.32,2.34,100.0,8.29,1.22,1.32,4.35,50.0,9.39,2.5,3.63,5.86
MMM,3.0,1,3.23,5.72,0.0,-5.04,2.96,2.96,0.29,0.0,-1.89,2.96,2.96,0.29,0.0,-9.22,5.89,5.89,0.29,0.0,-12.04,16.26,16.26,0.29
MMM,3.25,1,3.34,4.53,0.0,-1.7,1.48,1.48,1.11,0.0,-3.86,2.99,2.99,1.11,0.0,-4.15,4.48,4.48,1.11,0.0,-7.25,5.41,5.41,1.11
MMM,4.0,2,4.14,10.29,0.0,-3.08,1.79,2.26,0.11,0.0,-3.11,2.61,3.66,0.11,0.0,-7.74,3.44,4.86,0.11,50.0,7.86,4.12,6.08,4.29
MNST,0.25,223,0.36,0.71,54.7,0.23,0.82,2.77,0.98,59.2,0.95,1.08,3.9,1.61,59.2,2.01,1.53,6.03,2.56,66.4,4.57,2.74,10.8,4.88
MNST,0.5,129,0.61,1.21,61.2,0.71,0.88,2.36,1.15,64.3,0.99,1.13,2.95,1.59,62.0,1.73,1.61,6.07,2.57,60.5,2.63,3.66,10.51,4.42
MNST,0.75,80,0.86,1.67,55.0,0.7,0.83,2.95,1.21,60.0,0.54,1.19,3.79,1.51,62.5,1.27,1.7,5.26,2.44,61.3,5.74,3.4,9.91,4.66
MNST,1.0,47,1.1,2.2,57.4,0.65,0.88,3.01,1.21,57.4,0.7,1.63,4.08,1.77,55.3,1.53,1.94,5.22,2.28,68.1,4.79,2.75,7.05,4.88
MNST,1.25,23,1.34,2.83,60.9,1.27,0.79,1.94,1.45,65.2,3.19,1.0,3.27,2.92,60.9,3.61,1.25,4.05,3.03,78.3,7.8,2.26,6.59,6.24
MNST,1.5,15,1.57,3.24,40.0,-1.19,1.52,4.57,1.1,40.0,-0.74,1.52,5.83,1.62,46.7,-1.81,1.52,12.84,2.15,73.3,4.25,3.53,13.83,6.85
MNST,1.75,6,1.85,3.44,50.0,0.37,1.08,1.72,0.9,33.3,-0.72,1.51,4.21,1.21,33.3,-2.0,2.69,8.28,2.18,83.3,9.2,2.69,11.0,6.01
MNST,2.0,8,2.19,4.29,25.0,-1.73,1.71,2.8,0.76,50.0,-0.12,1.79,3.99,1.39,62.5,2.57,1.79,4.15,2.35,87.5,13.7,2.32,5.61,8.27
MNST,2.25,3,2.37,4.43,33.3,-1.64,2.17,3.86,0.67,33.3,-4.49,2.88,4.01,0.82,33.3,-3.81,3.65,5.21,0.82,100.0,10.09,4.55,5.45,4.89
MNST,2.5,1,2.65,7.08,100.0,3.96,0.19,0.19,1.61,100.0,5.73,0.19,0.19,2.69,100.0,0.48,0.19,0.19,2.69,0.0,-5.29,4.22,4.22,2.69
MNST,2.75,1,2.9,4.95,100.0,5.57,-0.62,-0.62,3.75,100.0,4.08,-0.62,-0.62,4.17,100.0,2.61,-0.62,-0.62,4.17,0.0,-8.04,8.06,8.06,4.17
MNST,3.25,1,3.49,10.92,100.0,4.4,-0.11,-0.11,1.6,100.0,3.27,-0.11,-0.11,1.6,100.0,8.09,-0.11,-0.11,2.42,100.0,16.2,-0.11,-0.11,6.02
MO,0.25,184,0.37,0.63,53.8,0.41,0.87,2.73,0.97,56.5,0.7,1.35,4.14,1.47,58.7,0.99,1.94,5.8,2.12,70.7,5.22,2.66,8.47,4.78
MO,0.5,134,0.59,0.99,51.5,0.07,1.09,3.19,1.05,53.0,0.57,1.64,4.57,1.58,55.2,0.99,1.88,5.97,2.15,67.9,4.11,2.8,8.69,4.71
MO,0.75,82,0.87,1.43,54.9,0.15,0.97,3.18,1.02,56.1,0.55,1.16,3.66,1.36,58.5,2.27,1.74,5.15,2.78,68.3,6.78,2.61,8.41,4.54
MO,1.0,33,1.11,1.84,51.5,0.07,1.08,2.95,1.41,45.5,-0.58,1.78,4.41,1.41,57.6,1.07,2.29,5.51,1.77,69.7,2.97,2.6,8.29,4.39
MO,1.25,29,1.35,2.31,65.5,1.03,0.92,2.45,1.14,62.1,2.22,1.11,3.46,1.8,69.0,1.38,1.59,4.72,2.43,72.4,6.52,2.39,6.91,5.74
MO,1.5,10,1.64,2.94,60.0,1.66,0.82,1.83,1.61,80.0,2.07,1.06,3.93,1.94,70.0,4.88,1.34,8.57,3.43,70.0,3.55,1.81,8.71,4.56
MO,1.75,7,1.86,3.32,71.4,1.87,0.93,1.64,1.28,85.7,3.39,1.0,2.95,2.83,85.7,8.42,1.0,3.39,4.21,85.7,15.2,1.7,4.4,7.56
MO,2.0,4,2.19,3.51,100.0,4.8,0.27,0.69,1.97,75.0,3.66,0.55,0.72,2.74,75.0,2.76,0.74,1.14,3.26,50.0,6.19,1.48,4.81,5.01
MO,2.25,5,2.32,4.58,60.0,7.26,0.22,4.29,3.03,60.0,3.15,0.22,4.85,3.38,60.0,4.73,0.34,12.68,3.38,60.0,4.84,0.34,16.9,6.07
MO,2.5,2,2.53,7.01,100.0,1.37,0.42,0.67,1.4,50.0,-1.1,0.93,1.44,1.82,100.0,4.29,1.14,1.83,2.6,100.0,7.25,1.14,1.83,5.02
MO,3.0,1,3.14,6.15,100.0,0.07,0.74,0.74,0.42,100.0,0.72,0.74,0.74,0.85,0.0,-1.88,1.41,1.41,0.91,100.0,14.38,2.21,2.21,8.37
MO,3.25,3,3.35,6.61,33.3,-3.79,2.59,3.77,0.62,33.3,-1.45,4.07,5.38,0.62,33.3,-2.07,4.07,5.38,2.14,33.3,-1.39,4.07,5.38,2.14
MO,3.5,1,3.6,7.81,100.0,0.25,0.71,0.71,0.77,100.0,1.19,0.71,0.71,1.24,100.0,3.29,0.71,0.71,1.59,100.0,12.52,1.06,1.06,6.15
MO,4.25,1,4.25,8.31,100.0,3.59,0.08,0.08,1.71,100.0,2.17,0.08,0.08,2.33,100.0,5.63,0.08,0.08,2.65,100.0,4.11,0.08,0.08,4.56
MRK,0.25,213,0.35,0.72,52.6,0.32,0.91,2.55,0.94,59.6,1.12,1.53,3.49,1.57,63.8,1.78,1.99,4.8,2.47,64.8,4.71,2.94,8.13,4.57
MRK,0.5,160,0.6,1.18,49.4,-0.02,0.94,2.59,1.02,51.9,0.15,1.38,3.82,1.34,53.8,0.4,2.0,5.23,2.17,55.0,1.92,3.01,8.42,3.76
MRK,0.75,63,0.86,1.71,46.0,-0.36,0.93,2.68,0.96,44.4,-0.2,1.33,3.79,1.35,60.3,1.19,2.12,5.93,2.4,61.9,3.1,2.87,9.45,3.67
MRK,1.0,43,1.12,2.12,51.2,0.11,0.97,3.06,1.08,51.2,0.12,1.65,4.01,1.3,46.5,-0.66,2.49,5.33,2.09,55.8,4.22,3.99,7.43,4.31
MRK,1.25,24,1.38,2.71,50.0,0.04,1.03,1.82,0.93,45.8,-0.29,1.41,2.3,0.96,58.3,1.91,1.58,3.06,2.26,58.3,2.78,2.23,8.01,3.09
MRK,1.5,15,1.63,3.07,60.0,0.7,0.95,1.63,1.38,60.0,1.91,1.47,2.64,2.31,73.3,3.31,1.5,3.81,3.37,73.3,9.66,2.28,4.5,6.03
MRK,1.75,5,1.89,3.96,60.0,0.32,0.56,1.47,1.66,40.0,-1.05,1.61,3.47,2.45,40.0,-3.18,1.99,4.82,2.45,40.0,-7.01,6.45,12.34,2.45
MRK,2.0,5,2.14,5.39,40.0,-0.68,1.12,2.02,0.81,40.0,-0.22,1.62,2.06,1.01,60.0,1.68,1.7,3.71,1.81,40.0,-0.91,3.38,14.36,2.56
MRK,2.25,1,2.29,3.81,100.0,4.67,0.68,0.68,3.18,100.0,1.99,0.68,0.68,4.23,100.0,4.12,0.68,0.68,4.23,100.0,12.66,0.68,0.68,8.52
MRK,2.5,1,2.51,3.88,100.0,0.06,0.92,0.92,1.19,0.0,-1.69,2.25,2.25,1.19,0.0,-4.26,4.86,4.86,1.19,100.0,2.09,4.86,4.86,1.54
MRK,2.75,1,2.8,4.42,100.0,5.56,0.16,0.16,3.44,100.0,6.8,0.16,0.16,4.52,100.0,3.04,0.16,0.16,5.48,100.0,10.81,0.16,0.16,7.88
MRK,3.25,1,3.39,9.07,0.0,-4.63,1.88,1.88,0.0,0.0,-5.66,3.64,3.64,0.0,100.0,2.7,3.64,3.64,1.73,0.0,-7.45,5.31,5.31,2.49
MRK,3.5,1,3.62,9.86,100.0,2.93,0.7,0.7,1.07,0.0,-1.12,0.7,0.7,1.25,0.0,-10.04,3.63,3.63,1.25,100.0,1.44,4.1,4.1,1.25
MRK,3.75,1,3.87,9.81,0.0,-3.56,1.34,1.34,0.8,0.0,-0.75,1.4,1.4,0.8,100.0,1.08,1.4,1.4,0.82,0.0,-7.08,2.73,2.73,1.56
MRK.DE,0.25,216,0.36,0.8,54.2,0.45,0.89,2.49,1.09,56.0,0.39,1.32,3.88,1.55,57.9,1.93,1.69,5.3,2.55,54.6,2.26,3.57,7.32,4.74
MRK.DE,0.5,137,0.61,1.47,55.5,0.51,0.76,2.42,1.11,52.6,0.14,1.19,3.59,1.47,56.2,1.66,1.86,4.7,2.2,55.5,1.78,3.52,7.9,4.31
MRK.DE,0.75,95,0.86,1.96,55.8,0.36,0.85,2.88,0.98,56.8,0.72,1.44,3.98,1.49,50.5,0.14,2.19,5.78,2.2,56.8,1.28,3.37,9.01,4.53
MRK.DE,1.0,51,1.11,2.61,54.9,0.59,1.2,2.61,1.09,52.9,0.4,1.48,3.72,1.66,58.8,1.07,2.15,4.95,2.43,58.8,4.91,3.72,9.31,4.78
MRK.DE,1.25,25,1.35,3.35,48.0,-0.36,1.29,4.13,1.16,52.0,0.03,2.18,5.63,1.16,44.0,-0.59,2.18,5.63,2.13,40.0,-4.92,4.75,8.93,3.42
MRK.DE,1.5,13,1.56,3.84,15.4,-2.17,1.5,4.98,1.34,38.5,-1.25,1.92,5.15,1.34,30.8,-3.89,2.46,6.78,1.78,61.5,1.98,6.61,9.36,3.44
MRK.DE,1.75,4,1.79,4.3,50.0,-0.6,1.14,2.22,0.86,50.0,0.79,1.55,2.49,1.13,25.0,-2.03,1.9,3.97,1.13,50.0,-0.12,4.82,5.27,3.4
MRK.DE,2.0,3,2.09,3.54,100.0,3.35,0.46,1.06,2.42,100.0,7.03,0.46,1.06,6.38,66.7,5.9,1.21,2.11,7.04,100.0,15.64,1.21,2.11,9.58
MRK.DE,2.25,1,2.26,5.72,0.0,-4.76,1.86,1.86,0.49,0.0,-4.95,1.9,1.9,0.49,0.0,-3.02,2.39,2.39,0.49,100.0,5.81,2.39,2.39,4.62
MRK.DE,2.5,4,2.73,6.2,25.0,-2.13,1.34,3.8,0.76,0.0,-3.42,1.44,6.07,0.97,50.0,-1.05,2.68,14.25,1.16,25.0,-9.88,5.2,14.97,2.36
MRK.DE,2.75,2,2.87,6.42,50.0,1.82,1.08,1.77,1.35,50.0,2.28,1.35,2.26,2.55,50.0,0.5,1.58,2.67,2.56,50.0,1.48,3.23,3.46,5.0
MRK.DE,3.0,2,3.07,6.29,100.0,0.7,0.39,0.8,1.97,100.0,1.12,1.35,1.7,1.97,100.0,4.04,1.35,1.7,3.25,50.0,9.0,2.36,2.82,9.06
MRK.DE,4.5,1,4.55,13.09,0.0,-3.77,1.38,1.38,0.92,0.0,-0.11,1.38,1.38,0.92,100.0,0.25,1.38,1.38,0.92,100.0,12.36,1.38,1.38,4.15
MRNA,0.25,245,0.36,2.17,50.6,0.02,0.87,2.03,0.95,47.8,-0.53,1.26,3.4,1.41,44.9,-2.98,2.02,4.89,1.89,44.5,-5.96,3.11,8.04,3.61
MRNA,0.5,141,0.59,3.43,42.6,-1.37,1.12,2.67,0.82,51.8,0.3,1.37,4.33,1.26,53.9,1.34,1.94,5.26,1.94,57.4,9.33,2.62,8.96,4.4
MRNA,0.75,85,0.87,5.21,45.9,-1.01,1.09,2.91,0.94,50.6,0.27,1.55,4.0,1.49,50.6,0.47,1.89,4.51,1.97,51.8,5.21,2.98,7.03,4.03
MRNA,1.0,44,1.09,6.54,43.2,-1.88,1.12,2.88,0.88,43.2,-1.0,1.47,3.57,1.07,54.5,0.75,1.67,4.6,1.98,47.7,-2.63,3.1,6.91,3.13
MRNA,1.25,32,1.36,7.2,43.8,-0.86,0.85,2.5,0.86,53.1,1.51,1.19,2.71,1.97,46.9,-0.97,1.83,4.15,2.2,59.4,22.32,2.36,6.59,6.25
MRNA,1.5,15,1.57,8.06,20.0,-5.13,1.89,2.96,0.21,46.7,-3.14,1.89,4.19,0.88,53.3,1.21,1.97,4.19,1.17,40.0,-5.31,3.83,7.65,3.8
MRNA,1.75,2,1.8,13.75,50.0,-2.63,1.6,2.13,0.53,50.0,-2.77,2.08,3.0,0.54,50.0,-0.34,2.09,3.01,1.18,0.0,-38.42,5.08,6.93,1.25
MRNA,2.0,4,2.06,12.72,50.0,0.95,0.56,1.06,0.85,75.0,12.94,0.74,1.88,2.68,75.0,11.79,0.74,2.15,4.52,50.0,0.47,2.5,4.22,6.55
MRNA,2.25,4,2.38,11.69,25.0,-3.85,1.18,1.47,0.86,50.0,-0.25,1.43,1.57,1.11,0.0,-11.86,2.27,3.21,1.26,0.0,-30.64,8.8,9.15,1.26
MRNA,3.0,1,3.19,17.89,0.0,-20.49,3.77,3.77,-1.73,0.0,-11.48,3.77,3.77,-1.59,100.0,7.99,3.77,3.77,4.78,0.0,-39.18,7.52,7.52,4.78
MRNA,3.75,1,3.99,21.01,0.0,-10.46,2.57,2.57,-0.4,0.0,-8.02,2.57,2.57,-0.4,0.0,-17.61,2.66,2.66,-0.35,0.0,-43.62,6.68,6.68,-0.35
MRVL,0.25,203,0.36,1.5,56.2,1.03,0.89,2.45,1.1,57.6,2.03,1.28,3.22,1.73,55.7,2.28,1.74,5.16,2.52,61.6,6.86,2.95,7.92,5.34
MRVL,0.5,142,0.58,2.55,62.0,1.74,0.76,2.04,1.27,60.6,2.72,1.19,2.74,1.89,64.1,3.31,1.66,4.43,2.81,71.1,11.55,2.56,6.19,5.08
MRVL,0.75,111,0.85,3.55,50.5,0.43,0.83,2.56,1.06,54.1,0.33,1.59,3.84,1.54,57.7,3.52,1.99,4.59,2.72,57.7,3.9,3.18,7.51,4.97
MRVL,1.0,55,1.11,4.39,56.4,1.66,0.93,2.84,1.05,52.7,1.65,1.47,3.92,1.57,63.6,5.86,1.88,4.81,2.37,60.0,5.06,2.8,8.66,5.35
MRVL,1.25,30,1.37,6.25,46.7,-0.5,1.28,2.82,0.96,50.0,-0.03,1.63,3.66,1.32,46.7,-0.86,2.28,5.61,1.85,63.3,10.59,3.21,7.0,4.56
MRVL,1.5,21,1.62,6.85,76.2,4.58,0.7,2.18,1.18,71.4,1.17,0.98,2.68,2.01,57.1,1.0,2.19,3.84,2.01,52.4,3.3,4.45,8.72,5.87
MRVL,1.75,1,1.78,5.79,0.0,-3.49,1.14,1.14,0.79,0.0,-7.63,2.66,2.66,0.79,0.0,-7.68,4.59,4.59,0.99,0.0,-24.84,7.28,7.28,0.99
MRVL,2.0,3,2.17,6.97,100.0,6.6,0.87,1.62,2.23,100.0,5.29,0.87,1.62,2.23,100.0,18.13,0.87,1.62,3.94,100.0,20.59,0.87,1.98,6.19
MRVL,2.25,3,2.33,12.0,0.0,-4.98,2.63,2.87,0.01,0.0,-6.64,2.63,2.87,0.01,33.3,-7.98,2.63,2.87,0.13,33.3,-13.55,3.01,3.39,2.07
MRVL,2.5,3,2.61,10.46,0.0,-5.27,1.25,2.47,0.68,33.3,-1.4,1.97,2.97,0.68,33.3,-4.64,3.23,4.64,0.68,66.7,1.39,5.0,5.1,2.51
MRVL,3.75,1,3.96,19.1,100.0,13.19,0.05,0.05,2.58,100.0,12.43,0.05,0.05,3.59,0.0,-7.31,1.44,1.44,3.59,0.0,-46.35,8.9,8.9,3.59
MRVL,4.0,1,4.01,18.59,100.0,4.98,0.4,0.4,0.91,100.0,7.25,0.4,0.4,1.58,100.0,31.05,0.4,0.4,6.21,100.0,33.36,0.4,0.4,9.87
MS,0.25,181,0.36,0.84,60.2,1.04,0.72,2.7,1.18,63.5,1.97,1.14,3.95,1.75,60.2,2.87,1.54,4.95,2.72,67.4,5.86,2.7,9.33,5.99
MS,0.5,133,0.61,1.47,56.4,0.71,0.89,2.99,1.15,57.9,1.43,1.24,4.01,1.79,67.7,4.12,1.68,4.88,2.82,75.2,10.05,2.55,8.42,6.55
MS,0.75,87,0.86,2.27,56.3,1.06,0.77,2.79,1.23,62.1,2.28,1.19,3.39,2.11,69.0,2.91,1.25,5.02,2.82,82.8,6.08,2.12,8.22,4.83
MS,1.0,52,1.09,2.68,48.1,-0.17,1.09,3.75,1.01,42.3,-1.19,1.67,4.65,1.26,59.6,1.35,2.43,5.76,2.93,67.3,6.08,2.92,9.5,5.51
MS,1.25,27,1.34,2.99,63.0,1.97,1.17,3.19,1.42,66.7,2.4,1.54,5.4,2.09,59.3,2.68,2.27,7.16,2.93,66.7,5.88,3.68,10.76,5.1
MS,1.5,15,1.58,4.63,53.3,0.31,1.3,2.07,1.23,80.0,3.85,1.32,2.13,2.26,60.0,2.82,1.39,3.55,3.03,80.0,6.14,2.03,6.4,5.49
MS,1.75,7,1.82,4.94,42.9,-1.25,1.45,3.71,1.72,57.1,2.48,1.45,4.51,2.06,57.1,6.26,1.45,5.3,2.37,71.4,19.09,1.45,6.15,4.56
MS,2.0,6,2.11,4.68,33.3,-2.49,2.15,5.99,0.39,33.3,-8.1,3.93,9.93,0.92,16.7,-7.58,5.93,20.05,0.92,50.0,0.59,8.39,20.05,2.96
MS,2.25,4,2.45,6.02,25.0,-1.96,2.11,2.8,1.23,75.0,0.87,2.54,2.94,1.23,100.0,10.0,2.54,2.94,3.14,100.0,25.5,2.54,2.94,8.86
MS,2.75,1,2.77,5.25,100.0,5.77,0.31,0.31,2.95,100.0,4.05,0.31,0.31,2.95,100.0,13.43,0.31,0.31,7.04,0.0,-0.32,4.58,4.58,9.06
MSFT,0.25,186,0.37,0.76,59.7,0.63,0.85,2.51,1.09,59.1,0.96,1.35,3.45,1.69,61.3,2.23,1.7,4.79,2.65,64.0,3.46,2.92,8.91,5.29
MSFT,0.5,131,0.61,1.31,56.5,0.58,0.96,2.6,1.18,60.3,1.1,1.35,3.68,1.6,58.8,2.18,1.65,4.4,2.95,68.7,5.96,2.71,8.65,5.55
MSFT,0.75,86,0.86,1.86,60.5,1.04,0.72,2.69,1.44,53.5,0.49,1.06,3.91,1.76,58.1,1.25,1.82,5.28,2.6,59.3,3.15,3.27,9.82,5.21
MSFT,1.0,56,1.13,2.46,57.1,1.17,0.84,2.31,1.3,51.8,0.04,1.21,3.65,1.74,58.9,1.08,1.81,3.87,2.66,69.6,8.56,2.47,6.94,4.99
MSFT,1.25,27,1.35,2.79,55.6,0.68,0.78,3.4,0.97,66.7,1.98,0.78,4.56,1.87,70.4,2.91,1.09,7.15,2.78,74.1,7.46,2.2,9.87,5.74
MSFT,1.5,23,1.64,3.56,52.2,0.01,1.62,2.83,0.97,52.2,1.14,2.11,4.31,1.65,56.5,0.63,2.65,7.04,2.06,43.5,-1.55,3.87,10.02,4.76
MSFT,1.75,6,1.88,3.6,66.7,1.13,0.62,2.04,1.23,66.7,3.98,0.62,4.5,2.35,66.7,5.11,0.62,4.5,3.77,83.3,14.49,1.42,4.5,5.49
MSFT,2.0,6,2.13,4.68,50.0,-1.81,1.37,2.23,0.69,16.7,-3.08,2.73,3.2,0.69,33.3,-1.67,3.77,5.31,1.37,33.3,-1.43,5.04,9.02,2.52
MSFT,2.25,2,2.34,5.78,100.0,2.8,0.52,0.54,1.36,50.0,3.24,0.71,0.88,2.17,50.0,5.28,1.45,2.21,3.52,50.0,4.87,3.27,5.49,5.37
MSFT,2.5,1,2.65,6.19,0.0,-6.11,2.97,2.97,0.2,0.0,-7.78,3.89,3.89,0.2,0.0,-5.11,3.89,3.89,0.2,0.0,-1.23,3.89,3.89,2.0
MSFT,3.0,1,3.13,6.05,100.0,4.7,0.09,0.09,2.45,100.0,5.05,0.09,0.09,2.75,100.0,4.42,0.09,0.09,2.82,100.0,2.33,0.09,0.09,6.07
MSFT,3.25,1,3.38,9.99,0.0,-9.19,2.89,2.89,0.43,0.0,-7.3,2.89,2.89,0.43,0.0,-9.2,3.57,3.57,0.43,0.0,-1.78,5.36,5.36,0.43
MSTR,0.25,222,0.35,2.22,51.4,0.59,0.93,2.43,1.01,50.9,0.53,1.35,3.34,1.45,52.3,0.44,1.74,4.53,2.2,54.5,3.65,3.15,10.1,4.36
MSTR,0.5,174,0.6,3.92,47.7,-0.27,0.93,2.55,0.93,50.0,-0.01,1.4,3.74,1.29,44.8,-2.66,1.89,5.34,1.89,45.4,-3.3,3.54,9.77,4.32
MSTR,0.75,92,0.85,5.43,51.1,0.13,0.87,2.52,0.85,46.7,-0.76,1.38,2.96,1.13,50.0,-1.21,2.0,4.58,1.97,53.3,2.2,2.75,8.42,4.38
MSTR,1.0,43,1.11,7.15,41.9,-1.02,0.94,2.14,0.83,41.9,-2.85,1.59,3.66,1.1,48.8,-1.42,1.96,5.8,1.59,48.8,-0.66,3.16,7.48,4.69
MSTR,1.25,34,1.36,8.43,38.2,-3.34,1.5,2.53,0.81,47.1,-0.8,1.89,5.89,1.03,38.2,-3.64,2.24,6.71,1.15,52.9,0.91,4.8,9.33,4.1
MSTR,1.5,15,1.58,9.71,46.7,-0.54,1.06,2.47,1.11,60.0,3.54,1.16,2.81,1.32,53.3,1.44,1.7,4.1,1.5,66.7,34.3,2.86,7.93,5.65
MSTR,1.75,9,1.91,13.32,55.6,1.81,0.6,3.28,1.56,44.4,-0.08,1.01,4.26,2.04,66.7,0.46,2.15,4.84,2.35,77.8,21.18,2.15,6.34,6.39
MSTR,2.0,4,2.13,12.75,25.0,-6.93,2.05,2.62,0.65,50.0,-1.5,2.1,4.09,0.72,50.0,-1.66,2.1,12.98,1.6,50.0,5.95,4.31,13.93,3.8
MSTR,2.25,1,2.34,15.69,100.0,12.94,0.3,0.3,2.3,100.0,22.98,0.3,0.3,3.54,100.0,34.63,0.3,0.3,4.83,100.0,28.0,0.3,0.3,5.33
MSTR,2.5,1,2.61,21.21,100.0,51.6,-0.74,-0.74,5.58,100.0,34.87,-0.74,-0.74,7.03,100.0,52.82,-0.74,-0.74,8.74,100.0,46.62,0.38,0.38,8.74
MSTR,2.75,2,2.8,18.01,0.0,-3.85,2.13,3.11,1.24,50.0,-11.54,3.14,3.31,1.24,50.0,-0.98,3.71,4.0,2.47,50.0,-9.95,3.71,4.0,2.83
MTX.DE,0.25,225,0.36,1.02,53.8,0.34,0.94,2.78,0.97,55.1,0.79,1.26,3.91,1.43,56.4,1.26,1.92,5.13,2.32,63.1,3.77,2.96,9.26,4.1
MTX.DE,0.5,156,0.62,1.54,54.5,0.41,0.85,2.4,1.01,55.8,0.84,1.44,3.56,1.52,59.0,1.57,2.15,4.28,2.26,55.8,1.57,3.16,9.95,3.86
MTX.DE,0.75,77,0.85,2.43,51.9,0.11,0.92,2.31,1.08,64.9,2.35,1.13,3.29,1.77,63.6,2.33,1.68,4.31,2.48,59.7,2.84,2.88,9.17,3.86
MTX.DE,1.0,44,1.11,3.02,54.5,0.47,0.53,3.16,1.16,52.3,0.42,1.32,6.04,1.41,56.8,1.28,1.83,8.59,2.3,68.2,6.97,2.7,9.36,4.26
MTX.DE,1.25,21,1.37,3.5,61.9,2.56,0.7,1.98,1.93,81.0,2.13,0.72,2.94,2.44,76.2,6.33,1.87,4.78,3.8,71.4,7.8,2.94,8.63,6.04
MTX.DE,1.5,21,1.63,4.19,33.3,-0.9,1.65,5.6,0.89,47.6,-0.24,2.1,8.49,1.16,38.1,-3.58,3.32,12.91,1.43,47.6,-0.31,4.19,21.7,2.65
MTX.DE,1.75,10,1.89,4.75,60.0,1.56,1.18,3.22,1.54,70.0,3.02,1.23,3.58,2.09,70.0,4.48,1.54,5.28,2.95,60.0,4.37,2.26,12.57,5.07
MTX.DE,2.0,4,2.12,5.53,75.0,1.74,1.83,3.0,1.13,100.0,5.62,1.83,3.0,2.67,100.0,5.5,1.83,3.0,3.12,100.0,3.03,1.83,7.67,4.08
MTX.DE,2.25,1,2.28,6.64,0.0,-6.39,2.54,2.54,0.96,0.0,-5.04,3.39,3.39,0.96,0.0,-15.93,6.74,6.74,0.96,0.0,-19.32,8.89,8.89,0.96
MTX.DE,2.5,1,2.71,7.03,100.0,0.99,1.48,1.48,0.71,0.0,-0.66,1.48,1.48,0.71,0.0,-4.37,2.22,2.22,0.71,0.0,-21.03,9.22,9.22,0.77
MTX.DE,2.75,1,2.95,11.33,0.0,-2.46,0.72,0.72,0.45,100.0,1.11,0.72,0.72,1.14,100.0,8.7,0.72,0.72,2.14,100.0,23.78,0.72,0.72,6.3
MTX.DE,3.0,1,3.1,6.52,100.0,1.1,0.94,0.94,1.26,0.0,-0.06,0.94,0.94,1.26,0.0,-6.6,2.94,2.94,2.88,0.0,-17.7,10.53,10.53,3.93
MTX.DE,4.5,1,4.52,12.1,0.0,-8.15,3.66,3.66,0.22,0.0,-11.66,4.41,4.41,0.22,0.0,-9.79,4.41,4.41,0.22,100.0,2.79,4.41,4.41,1.81
MU,0.25,180,0.34,1.3,53.9,0.64,0.97,2.43,1.15,60.0,1.96,1.27,3.21,1.74,63.9,4.38,1.78,4.48,2.64,67.8,9.45,2.62,7.13,5.94
MU,0.5,156,0.63,2.45,60.3,2.1,0.91,2.36,1.24,61.5,3.37,1.2,3.75,1.97,61.5,3.87,1.36,4.9,3.01,64.7,7.66,2.63,6.73,4.77
MU,0.75,102,0.86,3.47,50.0,-0.09,1.08,2.74,0.99,51.0,0.2,1.46,3.86,1.43,54.9,3.39,1.96,4.46,2.53,58.8,5.79,3.11,7.24,4.16
MU,1.0,58,1.13,4.2,46.6,-0.55,1.27,2.4,1.16,50.0,0.44,1.43,3.43,1.5,51.7,0.35,2.12,3.96,2.15,48.3,-0.14,3.56,7.22,3.11
MU,1.25,29,1.36,4.81,55.2,1.27,0.89,1.87,1.25,62.1,2.07,1.54,2.87,1.77,69.0,4.65,1.77,3.8,3.03,65.5,14.57,2.28,4.74,4.09
MU,1.5,18,1.57,6.54,50.0,-0.22,1.11,2.77,0.65,55.6,0.14,1.46,4.42,0.96,38.9,-0.63,2.66,5.19,1.65,66.7,5.45,3.35,6.51,2.39
MU,1.75,7,1.85,7.4,42.9,-0.05,1.02,2.18,0.71,57.1,3.12,1.02,2.53,2.65,71.4,6.47,1.02,2.98,3.25,71.4,44.64,1.02,4.33,4.81
