reihe,ticker,tief,lage,faelle,haelt_1_pct,haelt_1.5_pct,haelt_2_pct,haelt_2.5_pct,haelt_3_pct,median_benoetigt_atr
vix,LOW,2,unruhig,16,18.8,31.2,37.5,43.8,62.5,2.671
vix,LOW,3+,ruhig,3,33.3,33.3,33.3,33.3,33.3,7.59
vix,LOW,3+,normal,15,26.7,26.7,26.7,33.3,46.7,3.044
vix,LOW,3+,unruhig,18,38.9,44.4,44.4,55.6,61.1,2.143
vix,LRCX,1,ruhig,38,44.7,50.0,63.2,68.4,68.4,1.474
vix,LRCX,1,normal,61,37.7,44.3,52.5,55.7,63.9,1.882
vix,LRCX,1,unruhig,34,29.4,35.3,41.2,50.0,64.7,2.468
vix,LRCX,2,ruhig,10,40.0,50.0,60.0,80.0,80.0,1.638
vix,LRCX,2,normal,14,42.9,42.9,50.0,64.3,78.6,2.03
vix,LRCX,2,unruhig,18,38.9,44.4,50.0,61.1,61.1,1.933
vix,LRCX,3+,normal,9,44.4,55.6,66.7,88.9,100.0,1.379
vix,LRCX,3+,unruhig,19,52.6,57.9,63.2,63.2,68.4,0.799
vix,LULU,1,ruhig,32,18.8,21.9,31.2,31.2,50.0,2.994
vix,LULU,1,normal,39,33.3,38.5,41.0,46.2,53.8,2.531
vix,LULU,1,unruhig,32,40.6,43.8,53.1,59.4,65.6,1.784
vix,LULU,2,ruhig,8,25.0,37.5,37.5,37.5,37.5,9.773
vix,LULU,2,normal,15,13.3,26.7,33.3,40.0,40.0,3.948
vix,LULU,2,unruhig,16,37.5,37.5,43.8,56.2,56.2,2.415
vix,LULU,3+,ruhig,9,22.2,22.2,22.2,22.2,22.2,7.85
vix,LULU,3+,normal,13,23.1,23.1,23.1,38.5,38.5,4.8
vix,LULU,3+,unruhig,19,36.8,42.1,47.4,47.4,52.6,2.563
vix,MA,1,ruhig,39,35.9,35.9,46.2,48.7,51.3,2.642
vix,MA,1,normal,47,23.4,27.7,31.9,44.7,53.2,2.775
vix,MA,1,unruhig,28,53.6,57.1,60.7,60.7,64.3,0.92
vix,MA,2,ruhig,6,33.3,50.0,50.0,66.7,66.7,1.818
vix,MA,2,normal,16,12.5,25.0,31.2,37.5,56.2,2.905
vix,MA,2,unruhig,13,53.8,53.8,53.8,61.5,61.5,0.858
vix,MA,3+,ruhig,1,0.0,100.0,100.0,100.0,100.0,1.067
vix,MA,3+,normal,5,40.0,40.0,80.0,80.0,80.0,1.527
vix,MA,3+,unruhig,20,60.0,70.0,75.0,85.0,95.0,0.305
vix,MAR,1,ruhig,40,40.0,47.5,47.5,52.5,52.5,2.196
vix,MAR,1,normal,45,31.1,37.8,40.0,48.9,57.8,2.595
vix,MAR,1,unruhig,32,31.2,37.5,46.9,56.2,65.6,2.153
vix,MAR,2,ruhig,8,0.0,0.0,0.0,0.0,0.0,4.353
vix,MAR,2,normal,17,47.1,52.9,58.8,70.6,70.6,1.269
vix,MAR,2,unruhig,19,57.9,57.9,63.2,73.7,73.7,0.324
vix,MAR,3+,ruhig,2,50.0,50.0,50.0,50.0,50.0,2.833
vix,MAR,3+,normal,10,40.0,40.0,50.0,60.0,80.0,2.196
vix,MAR,3+,unruhig,13,53.8,53.8,61.5,61.5,69.2,0.924
vix,MCD,1,ruhig,30,23.3,33.3,36.7,36.7,36.7,4.814
vix,MCD,1,normal,50,34.0,50.0,58.0,62.0,64.0,1.496
vix,MCD,1,unruhig,28,32.1,46.4,46.4,53.6,53.6,2.124
vix,MCD,2,ruhig,6,33.3,33.3,33.3,50.0,50.0,4.006
vix,MCD,2,normal,17,41.2,58.8,70.6,70.6,70.6,1.206
vix,MCD,2,unruhig,13,38.5,38.5,38.5,46.2,53.8,2.785
vix,MCD,3+,ruhig,9,44.4,66.7,66.7,66.7,66.7,1.175
vix,MCD,3+,normal,10,50.0,60.0,70.0,70.0,80.0,0.999
vix,MCD,3+,unruhig,14,42.9,42.9,42.9,50.0,50.0,3.811
vix,MCHP,1,ruhig,31,22.6,29.0,35.5,41.9,48.4,3.953
vix,MCHP,1,normal,44,22.7,31.8,34.1,40.9,45.5,3.483
vix,MCHP,1,unruhig,32,34.4,43.8,50.0,53.1,56.2,1.869
vix,MCHP,2,ruhig,6,66.7,66.7,66.7,83.3,83.3,0.713
vix,MCHP,2,normal,19,15.8,15.8,15.8,21.1,36.8,3.718
vix,MCHP,2,unruhig,19,26.3,26.3,42.1,47.4,52.6,2.564
vix,MCHP,3+,ruhig,6,16.7,16.7,33.3,33.3,66.7,2.782
vix,MCHP,3+,normal,15,13.3,13.3,26.7,33.3,33.3,4.146
vix,MCHP,3+,unruhig,15,73.3,80.0,93.3,93.3,93.3,0.414
vix,MCK,1,ruhig,29,48.3,48.3,65.5,72.4,72.4,1.51
vix,MCK,1,normal,53,49.1,58.5,66.0,77.4,81.1,1.028
vix,MCK,1,unruhig,39,41.0,56.4,69.2,76.9,84.6,1.274
vix,MCK,2,ruhig,9,44.4,77.8,77.8,77.8,77.8,1.219
vix,MCK,2,normal,15,46.7,46.7,60.0,73.3,73.3,1.718
vix,MCK,2,unruhig,18,55.6,77.8,83.3,83.3,88.9,0.604
vix,MCK,3+,ruhig,3,66.7,66.7,66.7,66.7,66.7,0.0
vix,MCK,3+,normal,7,71.4,71.4,85.7,85.7,85.7,0.0
vix,MCK,3+,unruhig,11,63.6,63.6,72.7,72.7,72.7,0.824
vix,MDB,1,ruhig,32,15.6,25.0,25.0,34.4,37.5,4.349
vix,MDB,1,normal,54,42.6,48.1,55.6,63.0,64.8,1.615
vix,MDB,1,unruhig,37,43.2,56.8,62.2,70.3,75.7,1.261
vix,MDB,2,ruhig,12,16.7,25.0,50.0,58.3,66.7,1.932
vix,MDB,2,normal,21,47.6,57.1,61.9,66.7,76.2,1.132
vix,MDB,2,unruhig,16,43.8,56.2,68.8,81.2,81.2,1.131
vix,MDB,3+,ruhig,5,40.0,40.0,40.0,40.0,40.0,4.337
vix,MDB,3+,normal,15,46.7,60.0,60.0,66.7,66.7,1.271
vix,MDB,3+,unruhig,19,57.9,57.9,63.2,73.7,73.7,0.428
vix,MDLZ,1,ruhig,24,29.2,29.2,29.2,37.5,37.5,3.897
vix,MDLZ,1,normal,49,30.6,34.7,42.9,57.1,59.2,2.153
vix,MDLZ,1,unruhig,36,41.7,47.2,52.8,55.6,58.3,1.567
vix,MDLZ,2,ruhig,9,22.2,22.2,22.2,44.4,55.6,2.909
vix,MDLZ,2,normal,16,31.2,37.5,50.0,56.2,62.5,2.192
vix,MDLZ,2,unruhig,16,18.8,31.2,50.0,56.2,56.2,2.004
vix,MDLZ,3+,ruhig,13,38.5,53.8,53.8,53.8,53.8,1.261
vix,MDLZ,3+,normal,9,22.2,22.2,22.2,33.3,44.4,3.734
vix,MDLZ,3+,unruhig,16,62.5,68.8,68.8,68.8,75.0,0.41
vix,MDT,1,ruhig,26,46.2,46.2,53.8,57.7,65.4,1.704
vix,MDT,1,normal,36,13.9,13.9,22.2,27.8,27.8,4.332
vix,MDT,1,unruhig,28,28.6,32.1,39.3,39.3,42.9,3.482
vix,MDT,2,ruhig,5,20.0,20.0,20.0,20.0,40.0,3.962
vix,MDT,2,normal,17,17.6,23.5,23.5,35.3,41.2,3.578
vix,MDT,2,unruhig,11,0.0,9.1,18.2,27.3,45.5,3.684
vix,MDT,3+,ruhig,4,50.0,50.0,50.0,50.0,50.0,4.185
vix,MDT,3+,normal,18,38.9,44.4,44.4,50.0,50.0,3.081
vix,MDT,3+,unruhig,20,45.0,50.0,55.0,60.0,65.0,1.467
vix,MELI,1,ruhig,24,12.5,16.7,29.2,29.2,37.5,4.129
vix,MELI,1,normal,55,16.4,20.0,27.3,29.1,38.2,4.048
vix,MELI,1,unruhig,34,50.0,58.8,61.8,61.8,67.6,1.115
vix,MELI,2,ruhig,10,30.0,30.0,30.0,30.0,40.0,3.801
vix,MELI,2,normal,19,26.3,47.4,52.6,52.6,52.6,1.671
vix,MELI,2,unruhig,13,30.8,38.5,38.5,46.2,53.8,2.717
vix,MELI,3+,ruhig,5,0.0,0.0,0.0,20.0,40.0,4.043
vix,MELI,3+,normal,5,40.0,40.0,40.0,60.0,60.0,2.385
vix,MELI,3+,unruhig,17,52.9,64.7,82.4,82.4,82.4,0.969
vix,META,1,ruhig,43,32.6,37.2,44.2,51.2,55.8,2.428
vix,META,1,normal,54,37.0,42.6,48.1,53.7,59.3,2.004
vix,META,1,unruhig,33,39.4,45.5,54.5,63.6,69.7,1.524
vix,META,2,ruhig,3,0.0,0.0,0.0,33.3,33.3,7.012
vix,META,2,normal,24,45.8,50.0,54.2,62.5,66.7,1.452
vix,META,2,unruhig,20,35.0,40.0,45.0,60.0,65.0,2.122
vix,META,3+,ruhig,2,100.0,100.0,100.0,100.0,100.0,0.008
vix,META,3+,normal,13,53.8,53.8,69.2,76.9,76.9,0.869
vix,META,3+,unruhig,21,28.6,33.3,52.4,61.9,66.7,1.856
vix,MFG,1,ruhig,30,30.0,40.0,43.3,46.7,53.3,2.71
vix,MFG,1,normal,34,35.3,47.1,47.1,47.1,47.1,3.208
vix,MFG,1,unruhig,35,62.9,62.9,68.6,74.3,80.0,0.206
vix,MFG,2,ruhig,8,25.0,25.0,37.5,37.5,37.5,5.808
vix,MFG,2,normal,13,23.1,30.8,46.2,53.8,61.5,2.154
vix,MFG,2,unruhig,13,46.2,53.8,61.5,61.5,61.5,1.414
vix,MFG,3+,ruhig,4,25.0,50.0,50.0,50.0,50.0,10.025
vix,MFG,3+,normal,11,63.6,72.7,72.7,72.7,72.7,0.795
vix,MFG,3+,unruhig,12,33.3,66.7,75.0,83.3,83.3,1.216
vix,MMM,1,ruhig,29,34.5,37.9,44.8,44.8,44.8,3.883
vix,MMM,1,normal,37,27.0,37.8,45.9,48.6,54.1,2.733
vix,MMM,1,unruhig,29,31.0,37.9,48.3,58.6,69.0,2.176
vix,MMM,2,ruhig,10,20.0,20.0,20.0,20.0,20.0,5.851
vix,MMM,2,normal,16,43.8,43.8,50.0,56.2,62.5,2.058
vix,MMM,2,unruhig,13,61.5,61.5,69.2,76.9,76.9,0.226
vix,MMM,3+,ruhig,4,50.0,50.0,50.0,50.0,50.0,3.412
vix,MMM,3+,normal,14,42.9,42.9,42.9,50.0,57.1,2.359
vix,MMM,3+,unruhig,21,23.8,38.1,47.6,61.9,61.9,2.008
vix,MNST,1,ruhig,26,26.9,26.9,30.8,34.6,34.6,4.635
vix,MNST,1,normal,45,35.6,51.1,57.8,64.4,64.4,1.459
vix,MNST,1,unruhig,36,55.6,63.9,63.9,69.4,77.8,0.642
vix,MNST,2,ruhig,11,36.4,36.4,36.4,36.4,36.4,3.484
vix,MNST,2,normal,11,45.5,45.5,54.5,63.6,63.6,1.932
vix,MNST,2,unruhig,17,52.9,58.8,70.6,70.6,70.6,0.673
vix,MNST,3+,ruhig,9,22.2,22.2,44.4,66.7,66.7,2.243
vix,MNST,3+,normal,8,25.0,37.5,37.5,37.5,50.0,3.644
vix,MNST,3+,unruhig,14,57.1,64.3,78.6,78.6,78.6,0.465
vix,MO,1,ruhig,28,35.7,35.7,42.9,50.0,50.0,2.732
vix,MO,1,normal,36,38.9,50.0,52.8,58.3,66.7,1.562
vix,MO,1,unruhig,39,28.2,41.0,46.2,56.4,64.1,2.133
vix,MO,2,ruhig,6,33.3,50.0,66.7,66.7,66.7,1.426
vix,MO,2,normal,11,27.3,45.5,54.5,54.5,63.6,1.804
vix,MO,2,unruhig,16,37.5,62.5,68.8,75.0,81.2,1.304
vix,MO,3+,ruhig,4,25.0,50.0,50.0,50.0,50.0,6.87
vix,MO,3+,normal,12,50.0,66.7,83.3,91.7,91.7,0.897
vix,MO,3+,unruhig,11,72.7,81.8,81.8,90.9,90.9,0.0
vix,MPC,1,ruhig,19,42.1,42.1,42.1,42.1,47.4,3.01
vix,MPC,1,normal,42,47.6,52.4,59.5,61.9,69.0,1.319
vix,MPC,1,unruhig,31,38.7,45.2,61.3,71.0,80.6,1.718
vix,MPC,2,ruhig,8,37.5,50.0,62.5,62.5,62.5,1.647
vix,MPC,2,normal,14,50.0,50.0,57.1,71.4,78.6,1.21
vix,MPC,2,unruhig,9,66.7,77.8,77.8,77.8,88.9,0.0
vix,MPC,3+,ruhig,5,40.0,40.0,40.0,60.0,60.0,2.401
vix,MPC,3+,normal,6,66.7,66.7,66.7,66.7,66.7,0.163
vix,MPC,3+,unruhig,5,100.0,100.0,100.0,100.0,100.0,0.0
vix,MRK,1,ruhig,27,33.3,33.3,37.0,48.1,51.9,2.572
vix,MRK,1,normal,42,19.0,26.2,38.1,50.0,57.1,2.512
vix,MRK,1,unruhig,34,35.3,47.1,58.8,67.6,70.6,1.596
vix,MRK,2,ruhig,8,37.5,37.5,50.0,62.5,75.0,1.865
vix,MRK,2,normal,19,31.6,42.1,52.6,52.6,57.9,1.976
vix,MRK,2,unruhig,18,33.3,50.0,55.6,66.7,72.2,1.56
vix,MRK,3+,ruhig,4,50.0,50.0,50.0,50.0,75.0,1.758
vix,MRK,3+,normal,17,41.2,64.7,82.4,82.4,82.4,1.202
vix,MRK,3+,unruhig,11,36.4,36.4,45.5,45.5,45.5,3.37
vix,MRNA,1,ruhig,33,42.4,60.6,66.7,66.7,78.8,1.215
vix,MRNA,1,normal,36,27.8,36.1,41.7,47.2,52.8,2.938
vix,MRNA,1,unruhig,31,41.9,58.1,64.5,77.4,80.6,1.205
vix,MRNA,2,ruhig,12,41.7,41.7,50.0,58.3,58.3,1.984
vix,MRNA,2,normal,14,28.6,28.6,28.6,50.0,64.3,2.598
vix,MRNA,2,unruhig,18,50.0,55.6,55.6,66.7,66.7,0.957
vix,MRNA,3+,ruhig,8,50.0,50.0,50.0,50.0,75.0,1.774
vix,MRNA,3+,normal,22,22.7,27.3,36.4,40.9,40.9,3.358
vix,MRNA,3+,unruhig,12,41.7,50.0,66.7,83.3,91.7,1.552
vix,MRVL,1,ruhig,29,27.6,31.0,41.4,48.3,58.6,2.583
vix,MRVL,1,normal,50,38.0,44.0,48.0,56.0,64.0,2.094
vix,MRVL,1,unruhig,30,40.0,43.3,53.3,56.7,60.0,1.926
vix,MRVL,2,ruhig,8,25.0,37.5,37.5,75.0,75.0,2.163
vix,MRVL,2,normal,16,31.2,37.5,43.8,62.5,75.0,2.09
vix,MRVL,2,unruhig,17,41.2,52.9,52.9,58.8,64.7,1.463
vix,MRVL,3+,ruhig,2,50.0,50.0,50.0,50.0,50.0,3.525
vix,MRVL,3+,normal,7,42.9,42.9,42.9,71.4,71.4,2.084
vix,MRVL,3+,unruhig,22,50.0,54.5,54.5,68.2,77.3,0.998
vix,MS,1,ruhig,37,18.9,27.0,27.0,35.1,48.6,3.294
vix,MS,1,normal,54,37.0,44.4,51.9,57.4,57.4,1.693
vix,MS,1,unruhig,49,57.1,65.3,69.4,73.5,75.5,0.614
vix,MS,2,ruhig,9,55.6,55.6,55.6,66.7,66.7,0.86
vix,MS,2,normal,19,47.4,47.4,47.4,47.4,47.4,3.304
vix,MS,2,unruhig,19,47.4,47.4,47.4,52.6,57.9,2.133
vix,MS,3+,ruhig,2,0.0,0.0,50.0,50.0,50.0,4.923
vix,MS,3+,normal,9,66.7,66.7,77.8,77.8,77.8,0.359
vix,MS,3+,unruhig,19,36.8,68.4,68.4,68.4,84.2,1.311
vix,MSFT,1,ruhig,39,23.1,25.6,38.5,48.7,59.0,2.572
vix,MSFT,1,normal,64,40.6,54.7,56.2,57.8,65.6,1.227
vix,MSFT,1,unruhig,43,51.2,60.5,62.8,74.4,74.4,0.956
vix,MSFT,2,ruhig,8,12.5,37.5,37.5,37.5,75.0,2.518
vix,MSFT,2,normal,12,16.7,16.7,16.7,41.7,41.7,3.748
vix,MSFT,2,unruhig,24,54.2,58.3,58.3,66.7,75.0,0.846
vix,MSFT,3+,ruhig,2,0.0,50.0,50.0,50.0,50.0,2.752
vix,MSFT,3+,normal,10,40.0,50.0,50.0,50.0,60.0,2.054
vix,MSFT,3+,unruhig,13,61.5,61.5,69.2,69.2,92.3,0.532
vix,MSTR,1,ruhig,33,15.2,21.2,27.3,30.3,36.4,4.31
vix,MSTR,1,normal,32,31.2,31.2,37.5,46.9,56.2,2.715
vix,MSTR,1,unruhig,26,57.7,57.7,76.9,80.8,80.8,0.688
vix,MSTR,2,ruhig,10,20.0,30.0,40.0,40.0,50.0,3.057
vix,MSTR,2,normal,16,31.2,31.2,43.8,50.0,62.5,2.457
vix,MSTR,2,unruhig,11,54.5,54.5,63.6,63.6,63.6,0.0
vix,MSTR,3+,ruhig,12,33.3,33.3,41.7,41.7,50.0,3.788
vix,MSTR,3+,normal,18,33.3,44.4,44.4,44.4,44.4,3.122
vix,MSTR,3+,unruhig,11,45.5,72.7,81.8,81.8,81.8,1.173
vix,MU,1,ruhig,34,29.4,41.2,47.1,50.0,55.9,2.425
vix,MU,1,normal,43,30.2,39.5,48.8,51.2,65.1,2.227
vix,MU,1,unruhig,29,51.7,55.2,65.5,69.0,69.0,0.981
vix,MU,2,ruhig,13,46.2,61.5,61.5,76.9,84.6,1.114
vix,MU,2,normal,14,50.0,57.1,64.3,64.3,71.4,0.627
vix,MU,2,unruhig,14,50.0,50.0,71.4,71.4,71.4,1.223
vix,MU,3+,ruhig,5,60.0,80.0,80.0,80.0,80.0,0.972
vix,MU,3+,normal,13,46.2,61.5,69.2,69.2,76.9,1.03
vix,MU,3+,unruhig,15,33.3,40.0,53.3,80.0,93.3,1.936
vix,MUFG,1,ruhig,37,35.1,45.9,54.1,59.5,62.2,1.744
vix,MUFG,1,normal,38,36.8,42.1,47.4,52.6,55.3,2.32
vix,MUFG,1,unruhig,38,52.6,60.5,68.4,68.4,76.3,0.752
vix,MUFG,2,ruhig,11,36.4,45.5,63.6,63.6,63.6,1.734
vix,MUFG,2,normal,19,21.1,21.1,26.3,31.6,42.1,3.449
vix,MUFG,2,unruhig,16,56.2,68.8,75.0,75.0,75.0,0.512
vix,MUFG,3+,ruhig,5,0.0,0.0,0.0,0.0,0.0,24.294
vix,MUFG,3+,normal,15,46.7,53.3,53.3,66.7,66.7,1.183
vix,MUFG,3+,unruhig,20,35.0,50.0,50.0,55.0,55.0,1.706
vix,NEE,1,ruhig,17,11.8,11.8,17.6,17.6,23.5,5.44
vix,NEE,1,normal,40,25.0,30.0,37.5,40.0,40.0,4.169
vix,NEE,1,unruhig,46,28.3,43.5,45.7,50.0,58.7,2.409
vix,NEE,2,ruhig,4,25.0,25.0,25.0,25.0,25.0,7.364
vix,NEE,2,normal,11,9.1,27.3,27.3,27.3,45.5,3.449
vix,NEE,2,unruhig,19,52.6,63.2,68.4,73.7,78.9,0.965
vix,NEE,3+,ruhig,4,50.0,50.0,50.0,50.0,50.0,8.152
vix,NEE,3+,normal,9,22.2,33.3,33.3,44.4,66.7,2.537
vix,NEE,3+,unruhig,12,91.7,91.7,91.7,91.7,91.7,0.07
vix,NEM,1,ruhig,32,43.8,50.0,50.0,53.1,59.4,1.917
vix,NEM,1,normal,62,29.0,32.3,35.5,40.3,45.2,3.363
vix,NEM,1,unruhig,36,27.8,41.7,47.2,55.6,61.1,2.056
vix,NEM,2,ruhig,6,66.7,66.7,66.7,66.7,66.7,0.284
vix,NEM,2,normal,25,36.0,36.0,36.0,48.0,52.0,2.798
vix,NEM,2,unruhig,14,42.9,64.3,71.4,78.6,92.9,1.111
vix,NEM,3+,ruhig,13,0.0,7.7,7.7,7.7,23.1,4.092
vix,NEM,3+,normal,13,7.7,23.1,46.2,46.2,46.2,3.478
vix,NEM,3+,unruhig,15,33.3,53.3,53.3,60.0,73.3,1.321
vix,NET,1,ruhig,32,43.8,46.9,56.2,62.5,68.8,1.712
vix,NET,1,normal,44,34.1,38.6,43.2,54.5,56.8,2.342
vix,NET,1,unruhig,40,55.0,60.0,62.5,62.5,67.5,0.704
vix,NET,2,ruhig,13,23.1,30.8,46.2,69.2,69.2,2.029
vix,NET,2,normal,18,38.9,50.0,55.6,61.1,66.7,1.438
vix,NET,2,unruhig,13,53.8,53.8,53.8,69.2,69.2,0.233
vix,NET,3+,ruhig,6,16.7,83.3,83.3,83.3,83.3,1.419
vix,NET,3+,normal,9,44.4,55.6,55.6,55.6,66.7,1.429
vix,NET,3+,unruhig,14,28.6,42.9,57.1,71.4,78.6,1.986
vix,NFLX,1,ruhig,39,20.5,25.6,35.9,35.9,43.6,3.537
vix,NFLX,1,normal,48,33.3,45.8,52.1,56.2,58.3,1.582
vix,NFLX,1,unruhig,33,57.6,72.7,72.7,84.8,90.9,0.871
vix,NFLX,2,ruhig,6,50.0,50.0,50.0,50.0,50.0,2.64
vix,NFLX,2,normal,19,26.3,42.1,42.1,42.1,47.4,3.146
vix,NFLX,2,unruhig,18,50.0,66.7,66.7,66.7,66.7,0.998
vix,NFLX,3+,ruhig,4,0.0,0.0,25.0,25.0,25.0,6.438
vix,NFLX,3+,normal,16,37.5,37.5,43.8,62.5,62.5,2.292
vix,NFLX,3+,unruhig,15,66.7,73.3,73.3,73.3,73.3,0.295
vix,NKE,1,ruhig,20,5.0,5.0,10.0,10.0,10.0,11.077
vix,NKE,1,normal,41,26.8,31.7,34.1,43.9,51.2,2.971
vix,NKE,1,unruhig,28,46.4,50.0,57.1,60.7,64.3,1.506
vix,NKE,2,ruhig,6,16.7,16.7,16.7,16.7,16.7,5.05
vix,NKE,2,normal,16,0.0,6.2,12.5,25.0,25.0,5.122
vix,NKE,2,unruhig,9,22.2,33.3,33.3,44.4,44.4,3.823
vix,NKE,3+,ruhig,12,8.3,16.7,16.7,25.0,33.3,4.127
vix,NKE,3+,normal,17,17.6,23.5,23.5,29.4,35.3,5.211
vix,NKE,3+,unruhig,25,28.0,36.0,36.0,40.0,48.0,3.883
vix,NOW,1,ruhig,30,53.3,53.3,53.3,60.0,60.0,0.859
vix,NOW,1,normal,35,25.7,34.3,42.9,51.4,51.4,2.414
vix,NOW,1,unruhig,40,45.0,47.5,57.5,60.0,70.0,1.677
vix,NOW,2,ruhig,6,50.0,50.0,50.0,66.7,66.7,1.202
vix,NOW,2,normal,11,54.5,54.5,54.5,63.6,63.6,0.391
vix,NOW,2,unruhig,18,27.8,38.9,44.4,50.0,50.0,2.801
vix,NOW,3+,ruhig,3,0.0,0.0,0.0,66.7,66.7,2.389
vix,NOW,3+,normal,14,28.6,42.9,42.9,42.9,50.0,2.925
vix,NOW,3+,unruhig,16,37.5,37.5,37.5,43.8,62.5,2.716
vix,NVDA,1,ruhig,34,47.1,52.9,58.8,70.6,73.5,1.238
vix,NVDA,1,normal,58,58.6,65.5,70.7,72.4,75.9,0.47
vix,NVDA,1,unruhig,31,71.0,74.2,77.4,80.6,80.6,0.0
vix,NVDA,2,ruhig,11,54.5,54.5,54.5,63.6,63.6,0.99
vix,NVDA,2,normal,12,25.0,66.7,66.7,75.0,75.0,1.191
vix,NVDA,2,unruhig,12,25.0,41.7,41.7,41.7,66.7,2.756
vix,NVDA,3+,normal,3,33.3,33.3,66.7,66.7,66.7,1.855
vix,NVDA,3+,unruhig,20,35.0,40.0,55.0,70.0,80.0,1.811
vix,NVO,1,ruhig,40,40.0,42.5,42.5,45.0,45.0,4.417
vix,NVO,1,normal,49,22.4,32.7,36.7,46.9,55.1,2.572
vix,NVO,1,unruhig,50,40.0,50.0,62.0,70.0,74.0,1.509
vix,NVO,2,ruhig,7,14.3,28.6,28.6,42.9,42.9,6.471
vix,NVO,2,normal,17,17.6,29.4,29.4,35.3,58.8,2.939
vix,NVO,2,unruhig,22,50.0,54.5,68.2,72.7,72.7,0.954
vix,NVO,3+,ruhig,6,33.3,66.7,66.7,66.7,66.7,1.098
vix,NVO,3+,normal,11,45.5,45.5,54.5,54.5,54.5,1.541
vix,NVO,3+,unruhig,15,60.0,60.0,66.7,80.0,80.0,0.865
vix,NVS,1,ruhig,41,39.0,43.9,46.3,48.8,48.8,3.171
vix,NVS,1,normal,55,25.5,27.3,34.5,43.6,50.9,2.892
vix,NVS,1,unruhig,40,27.5,40.0,45.0,50.0,55.0,2.482
vix,NVS,2,ruhig,12,50.0,50.0,50.0,58.3,66.7,1.108
vix,NVS,2,normal,17,23.5,35.3,35.3,41.2,41.2,3.65
vix,NVS,2,unruhig,15,40.0,40.0,40.0,46.7,60.0,2.523
vix,NVS,3+,ruhig,6,16.7,33.3,50.0,50.0,50.0,3.042
vix,NVS,3+,normal,15,40.0,46.7,46.7,53.3,66.7,2.134
vix,NVS,3+,unruhig,11,54.5,54.5,54.5,72.7,81.8,0.882
vix,NXPI,1,ruhig,36,27.8,36.1,38.9,41.7,41.7,4.241
vix,NXPI,1,normal,43,16.3,20.9,27.9,41.9,46.5,3.186
vix,NXPI,1,unruhig,33,54.5,63.6,66.7,72.7,78.8,0.791
vix,NXPI,2,ruhig,12,33.3,33.3,33.3,58.3,58.3,2.292
vix,NXPI,2,normal,20,35.0,35.0,40.0,50.0,50.0,2.934
vix,NXPI,2,unruhig,20,40.0,50.0,65.0,70.0,75.0,1.548
vix,NXPI,3+,ruhig,4,50.0,50.0,50.0,50.0,75.0,1.689
vix,NXPI,3+,normal,11,45.5,63.6,63.6,72.7,72.7,1.02
vix,NXPI,3+,unruhig,20,55.0,65.0,70.0,75.0,85.0,0.818
vix,ODFL,1,ruhig,25,40.0,44.0,48.0,48.0,60.0,2.614
vix,ODFL,1,normal,51,43.1,51.0,51.0,58.8,62.7,1.262
vix,ODFL,1,unruhig,40,62.5,65.0,75.0,80.0,80.0,0.698
vix,ODFL,2,ruhig,6,33.3,33.3,33.3,33.3,33.3,3.485
vix,ODFL,2,normal,21,47.6,57.1,61.9,61.9,76.2,1.052
vix,ODFL,2,unruhig,14,50.0,50.0,50.0,71.4,78.6,1.309
vix,ODFL,3+,ruhig,5,40.0,40.0,60.0,60.0,80.0,1.512
vix,ODFL,3+,normal,11,27.3,36.4,45.5,63.6,72.7,2.046
vix,ODFL,3+,unruhig,15,60.0,60.0,73.3,73.3,86.7,0.475
vix,ON,1,ruhig,27,18.5,25.9,29.6,33.3,37.0,4.076
vix,ON,1,normal,46,23.9,26.1,39.1,52.2,56.5,2.223
vix,ON,1,unruhig,40,35.0,47.5,55.0,62.5,75.0,1.873
vix,ON,2,ruhig,9,11.1,11.1,22.2,33.3,44.4,4.133
vix,ON,2,normal,16,25.0,50.0,62.5,62.5,75.0,1.587
vix,ON,2,unruhig,17,52.9,64.7,70.6,82.4,94.1,0.71
vix,ON,3+,ruhig,5,0.0,0.0,0.0,0.0,0.0,6.359
vix,ON,3+,normal,16,37.5,37.5,50.0,50.0,50.0,2.809
vix,ON,3+,unruhig,12,58.3,58.3,58.3,66.7,66.7,0.095
vix,ORCL,1,ruhig,35,2.9,5.7,11.4,14.3,22.9,4.938
vix,ORCL,1,normal,46,32.6,39.1,41.3,47.8,56.5,2.522
vix,ORCL,1,unruhig,35,54.3,62.9,77.1,77.1,80.0,0.475
vix,ORCL,2,ruhig,10,20.0,30.0,40.0,40.0,50.0,4.392
vix,ORCL,2,normal,14,50.0,50.0,50.0,50.0,57.1,1.787
vix,ORCL,2,unruhig,14,28.6,35.7,35.7,42.9,50.0,3.337
vix,ORCL,3+,ruhig,5,20.0,20.0,20.0,20.0,20.0,5.77
vix,ORCL,3+,normal,12,16.7,25.0,25.0,25.0,25.0,4.132
vix,ORCL,3+,unruhig,13,38.5,46.2,53.8,69.2,69.2,1.558
vix,ORLY,1,ruhig,22,27.3,36.4,40.9,45.5,50.0,3.054
vix,ORLY,1,normal,34,44.1,47.1,58.8,61.8,61.8,1.836
vix,ORLY,1,unruhig,39,56.4,59.0,71.8,76.9,87.2,0.891
vix,ORLY,2,ruhig,9,11.1,22.2,33.3,33.3,44.4,3.017
vix,ORLY,2,normal,12,58.3,66.7,83.3,91.7,91.7,0.875
