ticker,position,faelle,zurueckfall_atr_min,zurueckfall_atr_p25,zurueckfall_atr_median,zurueckfall_atr_p75,zurueckfall_atr_p90,zurueckfall_atr_p95,zurueckfall_atr_max,n_21t,haelt_21t_pct,ruecksetzer_21t_median,ruecksetzer_21t_p75,ruecksetzer_21t_p90,n_42t,haelt_42t_pct,ruecksetzer_42t_median,ruecksetzer_42t_p75,ruecksetzer_42t_p90,n_63t,haelt_63t_pct,ruecksetzer_63t_median,ruecksetzer_63t_p75,ruecksetzer_63t_p90,n_84t,haelt_84t_pct,ruecksetzer_84t_median,ruecksetzer_84t_p75,ruecksetzer_84t_p90,n_126t,haelt_126t_pct,ruecksetzer_126t_median,ruecksetzer_126t_p75,ruecksetzer_126t_p90,n_189t,haelt_189t_pct,ruecksetzer_189t_median,ruecksetzer_189t_p75,ruecksetzer_189t_p90,n_252t,haelt_252t_pct,ruecksetzer_252t_median,ruecksetzer_252t_p75,ruecksetzer_252t_p90
RHM.DE,Hoch 6,5,3.922665744176518,4.358911127279481,4.556277122309628,5.032737829545843,5.7118111642166625,5.938168942440269,6.164526720663876,5,20.0,3.75,4.5,4.8,5,20.0,4.0,4.5,4.8,5,20.0,4.5,5.0,5.6,5,0.0,5.0,5.75,5.9,5,0.0,5.5,7.0,7.45,5,0.0,5.5,7.0,7.45,5,0.0,5.5,7.75,9.7
RHM.DE,Hoch 7,2,5.811433662385189,5.924880083450251,6.038326504515313,6.151772925580375,6.219840778219412,6.242530062432425,6.265219346645437,2,100.0,5.38,5.56,5.67,2,50.0,6.0,6.12,6.2,2,50.0,6.0,6.12,6.2,2,50.0,6.75,7.0,7.15,2,0.0,7.88,8.69,9.18,2,0.0,7.88,8.69,9.18,2,0.0,7.88,8.69,9.18
ROP,alle,201,0.7306100976120956,2.7454906164466175,4.594343291268955,7.424508901122606,10.638028359071626,14.632476238460837,27.813286989165437,201,29.9,3.0,4.5,6.75,201,17.9,3.75,6.25,9.0,201,13.9,4.5,7.25,10.5,199,11.6,5.25,8.0,12.75,192,11.5,5.88,9.5,15.98,185,8.6,6.25,11.0,16.0,177,7.3,6.75,12.25,16.0
ROP,Hoch 1,99,1.0865845585422125,2.517955109808172,4.309259880701568,6.855798370353787,10.7723581655032,12.214726975434541,21.472350221384307,99,27.3,3.0,4.75,7.05,99,17.2,3.75,6.25,9.15,99,12.1,4.25,6.75,10.65,98,11.2,5.25,7.19,12.57,95,11.6,5.25,9.25,15.7,91,7.7,6.0,10.88,16.0,86,5.8,6.25,11.94,16.0
ROP,Hoch 2,46,0.9583704097654995,2.9568341172492225,4.622276057266603,7.024959102874602,9.069100849835188,10.49622439928256,16.84116569632777,46,26.1,2.88,4.19,6.12,46,10.9,3.88,6.25,8.38,46,8.7,4.5,6.94,8.88,45,6.7,6.0,7.5,9.9,43,4.7,6.25,9.38,14.2,42,4.8,7.0,11.0,15.92,40,5.0,7.38,13.5,16.0
ROP,Hoch 3,24,1.025786377272224,2.97914116716265,5.684212993304653,8.47376459205509,13.226825447442152,21.72406010914763,26.037176916801137,24,41.7,3.38,4.81,6.67,24,25.0,4.12,7.75,9.82,24,20.8,5.5,8.31,13.07,24,20.8,6.12,8.31,15.55,23,21.7,6.5,9.25,15.95,22,18.2,7.12,15.88,16.0,21,19.0,6.5,16.0,16.0
ROP,Hoch 4,14,0.991050732862724,3.0197514571570165,6.131379338740253,10.184557889617619,19.01317034255585,22.357132112635895,25.555533234126674,14,50.0,2.75,5.5,8.18,14,42.9,4.5,9.81,15.25,14,42.9,6.0,10.0,15.7,14,21.4,7.12,10.0,15.7,13,23.1,7.5,13.0,16.0,12,16.7,5.88,11.88,16.0,12,16.7,5.88,11.88,16.0
ROP,Hoch 5,6,0.7306100976120956,2.1429119280612077,3.7575311718449997,7.165333988760906,17.993633753471023,22.903460371318232,27.813286989165437,6,0.0,2.38,3.25,3.38,6,0.0,3.38,5.56,11.12,6,0.0,3.62,7.0,12.0,6,0.0,3.62,7.0,12.0,6,0.0,3.62,7.0,12.0,6,0.0,3.62,7.0,12.0,6,0.0,3.62,7.0,12.0
ROP,Hoch 6,3,1.1228061546923174,1.3194796369639923,1.5161531192356672,5.356147789343393,7.660144591408029,8.428143525429572,9.196142459451119,3,33.3,1.5,4.0,5.5,3,33.3,1.5,4.5,6.3,3,33.3,1.5,5.25,7.5,3,33.3,1.5,5.25,7.5,3,33.3,1.5,5.25,7.5,3,33.3,1.5,5.25,7.5,3,0.0,1.5,5.25,7.5
ROP,Hoch 7,2,3.274446890997007,3.3202301469247577,3.3660134028525084,3.4117966587802586,3.439266612336909,3.448423263522459,3.4575799147080093,2,50.0,3.0,3.12,3.2,2,0.0,3.0,3.12,3.2,2,0.0,3.25,3.25,3.25,2,0.0,3.38,3.44,3.48,2,0.0,3.38,3.44,3.48,2,0.0,3.75,3.88,3.95,2,0.0,3.75,3.88,3.95
ROP,Hoch 8,2,1.4327726854571805,2.2442202942426324,3.055667903028084,3.8671155118135356,4.353984077084807,4.516273598841897,4.678563120598987,2,0.0,2.62,3.31,3.73,2,0.0,2.88,3.69,4.17,2,0.0,2.88,3.69,4.17,2,0.0,3.25,3.88,4.25,2,0.0,3.25,3.88,4.25,2,0.0,4.62,4.69,4.72,2,0.0,5.62,6.19,6.53
ROP,Hoch 9,2,3.11886181578359,3.668880796906247,4.218899778028904,4.7689187591515605,5.098930147825155,5.2089339440496865,5.318937740274218,2,50.0,3.75,4.12,4.35,2,0.0,4.12,4.69,5.03,2,0.0,4.12,4.69,5.03,2,0.0,4.88,5.06,5.17,2,0.0,4.88,5.06,5.17,2,0.0,6.75,7.5,7.95,2,0.0,10.0,12.38,13.8
ROP,Hoch 10,1,7.404159598173379,7.404159598173379,7.404159598173379,7.404159598173379,7.404159598173379,7.404159598173379,7.404159598173379,1,0.0,1.75,1.75,1.75,1,0.0,1.75,1.75,1.75,1,0.0,7.25,7.25,7.25,1,0.0,7.25,7.25,7.25,1,0.0,7.25,7.25,7.25,1,0.0,10.75,10.75,10.75,1,0.0,16.0,16.0,16.0
ROP,Hoch 11,1,9.24228031308408,9.24228031308408,9.24228031308408,9.24228031308408,9.24228031308408,9.24228031308408,9.24228031308408,1,0.0,2.75,2.75,2.75,1,0.0,4.25,4.25,4.25,1,0.0,9.0,9.0,9.0,1,0.0,9.0,9.0,9.0,1,0.0,9.5,9.5,9.5,1,0.0,12.75,12.75,12.75,1,0.0,16.0,16.0,16.0
ROP,Hoch 12,1,8.830321457908227,8.830321457908227,8.830321457908227,8.830321457908227,8.830321457908227,8.830321457908227,8.830321457908227,1,100.0,3.5,3.5,3.5,1,100.0,6.0,6.0,6.0,1,0.0,8.75,8.75,8.75,1,0.0,8.75,8.75,8.75,1,0.0,11.5,11.5,11.5,1,0.0,11.75,11.75,11.75,1,0.0,16.0,16.0,16.0
ROST,alle,181,0.8416695807638359,2.508522668116625,4.114840390672514,6.584452098866132,8.735139938025089,11.305328695835513,36.7481603945354,181,29.3,2.75,4.25,6.0,181,18.8,3.25,5.25,7.25,181,14.9,4.0,6.5,8.5,179,13.4,4.5,7.0,9.55,174,10.9,5.0,8.75,12.85,169,7.7,5.25,11.0,16.0,162,6.2,6.5,13.0,16.0
ROST,Hoch 1,86,0.8416695807638359,2.5129418197426756,4.108981045586689,6.30322620279047,7.863325621029645,8.788437208108855,31.588322645335097,86,34.9,3.0,4.25,5.88,86,25.6,3.25,5.19,6.75,86,18.6,4.0,6.25,7.75,85,15.3,5.0,7.0,8.75,85,14.1,5.0,8.5,12.4,84,9.5,5.25,11.0,16.0,82,6.1,7.0,12.81,16.0
ROST,Hoch 2,39,0.9609888137346647,2.3227045373320254,3.649888741269698,6.591018454470836,8.077164845137867,11.759182208336709,36.7481603945354,39,23.1,2.25,4.38,6.0,39,10.3,3.0,5.38,7.25,39,10.3,3.5,6.5,7.9,38,10.5,3.62,7.12,9.75,37,8.1,4.25,9.25,15.7,37,8.1,5.0,14.0,16.0,36,8.3,5.62,16.0,16.0
ROST,Hoch 3,21,1.0515763930467439,2.330769864214388,4.3820207561337154,6.263763758319197,8.735139938025089,9.887589278236272,9.889166780472596,21,19.0,2.5,4.0,4.75,21,14.3,4.25,5.75,6.75,21,14.3,4.25,6.25,8.5,21,14.3,4.25,6.25,8.75,20,10.0,5.5,9.25,11.28,20,5.0,5.62,10.38,14.65,19,5.3,6.0,13.12,16.0
ROST,Hoch 4,14,1.573575213067949,2.85521403184413,4.379357810662366,8.726710162130674,12.057416173736398,12.608965128133095,13.034670091642585,14,35.7,3.0,6.5,10.55,14,21.4,4.12,6.88,10.73,14,14.3,4.25,8.56,11.95,14,14.3,5.12,8.81,12.48,13,7.7,5.5,9.5,12.65,13,0.0,5.5,11.25,15.4,12,0.0,6.12,11.69,15.7
ROST,Hoch 5,8,2.8552408231417568,3.0545021699709456,5.155807756213779,8.314997297481227,9.565667020012041,10.564160247060354,11.56265347410867,8,37.5,3.12,4.69,5.77,8,12.5,3.25,4.69,6.45,8,12.5,5.0,8.12,9.4,8,12.5,5.0,8.56,10.32,7,14.3,5.25,8.88,11.8,7,14.3,5.25,8.88,11.8,6,16.7,7.0,8.94,12.5
ROST,Hoch 6,4,0.9409131709482463,3.114283215862988,5.079203755056938,6.803621145951469,7.674737505961359,7.965109625964654,8.255481745967952,4,0.0,1.75,2.94,4.63,4,0.0,3.12,4.38,5.5,4,0.0,5.0,6.75,7.65,4,0.0,5.0,6.75,7.65,3,0.0,3.75,6.0,7.35,3,0.0,3.75,6.0,7.35,2,0.0,6.0,7.12,7.8
ROST,Hoch 7,3,2.4473772879140645,3.6704111590336645,4.893445030153265,6.644057157269029,7.6944244335384875,8.04454685896164,8.394669284384793,3,0.0,2.25,2.38,2.45,3,0.0,4.75,4.75,4.75,3,0.0,4.75,6.5,7.55,3,0.0,4.75,6.5,7.55,3,0.0,4.75,6.5,7.55,2,0.0,6.5,7.38,7.9,2,0.0,6.5,7.38,7.9
ROST,Hoch 8,3,3.405128710916234,4.451540551442214,5.497952391968195,8.232097735993223,9.87258494240824,10.419414011213245,10.966243080018252,3,33.3,3.25,4.25,4.85,3,0.0,5.25,7.25,8.45,3,0.0,5.25,8.0,9.65,3,0.0,5.25,8.0,9.65,3,0.0,5.25,8.0,9.65,2,0.0,8.0,9.38,10.2,2,0.0,8.0,9.38,10.2
ROST,Hoch 9,2,2.4734156788639505,4.896339345426849,7.319263011989748,9.742186678552647,11.195940878490386,11.680525611802965,12.165110345115545,2,50.0,3.25,3.75,4.05,2,50.0,7.12,9.56,11.03,2,50.0,7.12,9.56,11.03,2,50.0,7.12,9.56,11.03,2,0.0,7.12,9.56,11.03,1,0.0,12.0,12.0,12.0,1,0.0,12.0,12.0,12.0
ROST,Hoch 10,1,3.230157707080624,3.230157707080624,3.230157707080624,3.230157707080624,3.230157707080624,3.230157707080624,3.230157707080624,1,0.0,3.0,3.0,3.0,1,0.0,3.0,3.0,3.0,1,0.0,3.0,3.0,3.0,1,0.0,3.0,3.0,3.0,1,0.0,3.0,3.0,3.0,0,,,,,0,,,,
RTX,alle,182,0.5463162744532883,2.172698911220021,3.8044807432192407,6.061239166392698,8.290635004547815,10.194375382252224,53.83993183834433,182,28.0,2.75,4.25,5.5,182,13.7,3.25,5.0,7.48,181,9.4,3.75,6.0,8.25,177,7.9,4.25,6.25,8.85,174,4.0,4.62,7.0,14.75,167,3.6,5.0,7.5,16.0,157,1.9,5.5,8.5,16.0
RTX,Hoch 1,87,0.5463162744532883,2.4471746606717852,3.7481088204472206,5.266689789171367,8.068906405491756,13.75941178533145,29.860703813225683,87,27.6,2.75,4.0,5.0,87,12.6,3.25,4.5,6.45,87,8.0,3.5,5.12,7.95,85,7.1,4.0,5.5,8.05,82,6.1,4.25,6.69,13.88,81,4.9,4.5,6.75,16.0,74,2.7,5.0,7.25,16.0
RTX,Hoch 2,41,0.8608367931169781,1.7655601769762885,2.9575372802583844,6.036406873652516,6.499029393452016,8.216985215862735,45.03556310514377,41,24.4,2.25,4.0,5.0,41,14.6,2.5,4.75,6.25,40,12.5,2.88,6.0,6.43,39,12.8,4.0,6.12,8.0,39,0.0,4.5,6.5,9.05,37,0.0,5.5,7.5,14.15,35,0.0,6.0,8.25,14.9
RTX,Hoch 3,27,0.943484964044638,1.9064540941624202,4.1098614310416615,6.058802494950868,8.645317566175404,9.327518772605227,53.83993183834433,27,33.3,2.75,4.62,6.65,27,18.5,3.5,5.5,8.45,27,11.1,4.0,6.0,8.45,26,7.7,5.12,7.0,9.12,26,3.8,5.25,8.62,14.0,25,4.0,6.0,9.5,16.0,24,0.0,6.88,10.0,16.0
RTX,Hoch 4,14,1.2581353189889009,2.215178422390561,3.993931802053635,6.452938569554664,9.70636956914616,22.370969036771044,44.91978314368066,14,35.7,3.25,4.81,5.85,14,14.3,3.25,6.38,9.48,14,7.1,3.88,6.38,9.48,14,0.0,5.75,8.06,12.45,14,0.0,5.75,9.56,16.0,13,0.0,5.5,16.0,16.0,13,0.0,5.5,16.0,16.0
RTX,Hoch 5,7,2.162950361323979,2.8736360934613625,4.806060106005281,6.312779572898862,7.192944215973821,7.687162586435632,8.181380956897447,7,28.6,2.5,3.88,5.45,7,14.3,3.75,5.38,6.8,7,14.3,4.75,6.25,7.1,7,14.3,6.5,10.75,15.4,7,14.3,6.5,11.38,16.0,6,16.7,6.75,13.88,16.0,6,16.7,6.75,13.88,16.0
RTX,Hoch 6,4,3.318834394832455,4.195022365545194,5.6203609400725405,6.824676245002085,6.95254714215368,6.995170774537546,7.037794406921411,4,0.0,3.75,4.62,5.3,4,0.0,4.12,4.88,6.0,4,0.0,5.5,6.81,6.92,4,0.0,6.88,9.25,13.3,4,0.0,6.88,9.25,13.3,3,0.0,6.75,11.38,14.15,3,0.0,6.75,11.38,14.15
RTX,Hoch 7,2,4.62899997651576,5.365982354460745,6.102964732405729,6.839947110350714,7.282136537117705,7.429533012706702,7.576929488295699,2,50.0,6.0,6.75,7.2,2,0.0,6.0,6.75,7.2,2,0.0,6.0,6.75,7.2,2,0.0,6.0,6.75,7.2,2,0.0,6.0,6.75,7.2,2,0.0,6.0,6.75,7.2,2,0.0,6.0,6.75,7.2
RWE.DE,alle,173,0.7449009603473197,2.5139786268451854,4.334285174882213,6.4203840805089625,8.168810708205735,13.539956438777692,21.321520742721148,173,28.3,2.75,4.5,5.75,173,18.5,3.5,5.5,7.2,173,13.3,4.25,6.25,7.95,173,10.4,4.25,6.75,10.9,171,7.6,4.75,7.5,13.25,165,5.5,5.5,8.75,14.4,159,5.0,6.25,9.75,15.1
RWE.DE,Hoch 1,82,0.7449009603473197,2.2814171928876767,4.081224864024071,5.783684371605487,7.610244214285615,10.598608111805582,21.321520742721148,82,19.5,2.5,4.25,5.75,82,8.5,3.38,4.94,6.5,82,6.1,4.0,5.69,7.48,82,4.9,4.12,5.94,8.0,82,2.4,4.5,6.5,11.4,81,1.2,5.0,8.0,12.5,78,1.3,5.62,9.12,13.0
RWE.DE,Hoch 2,46,0.9990093664864019,2.4890154203235735,4.3552717615709415,6.408003699420306,8.202611967518694,12.399691037328754,16.011992344758173,46,37.0,3.0,3.94,5.12,46,26.1,3.12,5.44,7.0,46,15.2,4.25,6.19,8.12,46,8.7,4.88,6.69,10.12,46,6.5,5.25,7.38,12.38,45,4.4,5.5,8.25,13.5,43,2.3,6.5,9.25,14.35
RWE.DE,Hoch 3,22,0.799713894878875,3.121696935452414,4.262826394260911,6.427971049914832,11.552282454247761,14.623998579321173,15.851788782169727,22,18.2,2.5,4.12,4.5,22,13.6,3.25,5.25,7.6,22,13.6,4.12,6.25,11.4,22,13.6,4.12,7.88,13.18,22,13.6,4.75,11.0,13.25,20,5.0,5.75,11.56,15.53,19,5.3,7.25,12.62,15.55
RWE.DE,Hoch 4,14,0.9270120759139827,3.571961551122487,5.870570495050767,7.104873231506807,15.592631776968217,16.285751418073072,17.403064313793237,14,50.0,3.12,5.5,5.93,14,42.9,5.75,7.0,13.4,14,35.7,5.75,7.0,15.43,14,28.6,6.12,7.0,15.43,13,23.1,6.25,15.25,15.7,12,25.0,6.25,15.56,15.97,12,25.0,6.75,15.62,16.0
RWE.DE,Hoch 5,7,1.160920783603613,4.810490651859075,4.994782932566826,6.401068228973708,6.9590412421796835,7.068096946271272,7.177152650362861,7,42.9,4.75,5.75,6.1,7,28.6,4.75,5.75,6.4,7,28.6,4.75,6.25,6.85,7,28.6,4.75,6.75,7.8,6,16.7,5.62,6.88,11.38,5,20.0,7.0,7.25,12.35,5,20.0,7.0,12.25,14.5
RWE.DE,Hoch 6,2,6.556745417266846,6.885703130271119,7.214660843275391,7.543618556279664,7.740993184082227,7.806784726683081,7.872576269283936,2,100.0,6.62,7.06,7.33,2,100.0,6.75,7.25,7.55,2,50.0,7.12,7.44,7.62,2,50.0,8.12,8.31,8.43,2,50.0,11.12,12.81,13.82,2,50.0,11.12,12.81,13.82,2,50.0,11.88,13.94,15.18
SAP.DE,alle,201,0.684944828128937,2.919199319751792,4.608184892648552,7.518128381967997,13.440604949919617,17.337983470953446,24.05748292366647,201,27.9,3.0,5.0,7.0,201,20.4,4.0,6.25,12.25,201,16.4,4.5,7.5,13.25,199,15.6,5.0,9.0,14.8,195,13.3,5.75,12.12,16.0,187,10.2,6.75,13.62,16.0,180,9.4,6.75,16.0,16.0
SAP.DE,Hoch 1,91,0.684944828128937,2.8749167872803003,4.805967540831184,8.306478821773961,13.440604949919617,15.974859521517782,21.857788045978378,91,31.9,3.25,5.12,7.75,91,26.4,4.0,6.62,12.25,91,22.0,4.75,8.12,13.25,90,20.0,5.0,8.94,13.35,88,18.2,7.0,13.25,16.0,81,12.3,7.0,15.25,16.0,77,11.7,6.75,16.0,16.0
SAP.DE,Hoch 2,41,0.98773015182709,2.426428125689881,4.056903859948226,6.797801282028279,13.498249009565544,18.018869252740465,24.05748292366647,41,22.0,2.5,4.0,5.0,41,14.6,3.25,5.25,13.25,41,12.2,4.0,6.75,13.25,41,12.2,4.5,7.25,16.0,39,7.7,5.0,11.75,16.0,38,5.3,5.0,13.38,16.0,36,5.6,5.12,13.62,16.0
SAP.DE,Hoch 3,26,1.074885927026171,2.7931085312842523,4.450084474835597,7.352717449893088,13.475931142762697,20.945396302312723,23.715861847061003,26,26.9,3.0,5.0,6.12,26,19.2,4.12,6.94,7.62,26,7.7,4.25,7.12,13.38,25,8.0,4.75,10.5,15.3,25,8.0,5.25,12.5,16.0,25,8.0,5.25,13.25,16.0,24,4.2,6.25,14.81,16.0
SAP.DE,Hoch 4,15,1.5047154933770528,3.782183130888588,4.608184892648552,7.14940555360464,10.39394305527292,15.24989595076096,23.974733113058882,15,26.7,3.5,5.25,7.15,15,13.3,4.0,6.25,7.25,15,13.3,4.5,7.0,10.3,15,13.3,6.25,9.75,14.9,15,6.7,7.75,11.12,15.6,15,6.7,7.75,16.0,16.0,15,6.7,10.0,16.0,16.0
SAP.DE,Hoch 5,8,2.7781388271355874,3.5600003202309067,5.565497955210914,7.405116410362954,9.470755706873472,10.549859569968639,11.62896343306381,8,37.5,4.75,5.94,6.65,8,12.5,5.38,6.06,8.35,8,12.5,5.5,7.38,9.4,8,12.5,5.5,8.12,11.57,8,12.5,6.38,10.94,11.95,8,12.5,8.88,12.19,14.78,8,12.5,8.88,16.0,16.0
SAP.DE,Hoch 6,5,1.07508760718696,2.94946746209851,4.175344616099417,4.418453256119703,9.200958730826372,10.795127222395259,12.389295713964149,5,0.0,2.75,4.0,6.4,5,0.0,4.0,4.25,9.05,5,0.0,4.0,4.25,9.05,5,0.0,4.25,12.0,12.15,5,0.0,4.25,12.0,12.15,5,0.0,12.0,12.25,12.85,5,0.0,12.0,16.0,16.0
SAP.DE,Hoch 7,5,3.1092227831397605,3.36948145659513,5.118198491097078,5.272734110365253,11.14386220214074,13.100904899399232,15.05794759665773,5,20.0,3.25,4.5,7.65,5,20.0,4.5,5.0,11.0,5,20.0,5.0,5.25,11.1,5,20.0,5.5,13.25,14.3,5,20.0,5.5,13.25,14.3,5,20.0,13.25,13.5,14.7,5,20.0,13.25,16.0,16.0
SAP.DE,Hoch 8,3,3.463723314548619,3.970073538549473,4.476423762550327,5.272101196102227,5.749507656233368,5.908643142943747,6.067778629654128,3,66.7,3.25,4.12,4.65,3,33.3,3.5,4.25,4.7,3,33.3,4.25,5.12,5.65,3,33.3,6.0,10.38,13.0,3,33.3,6.0,10.38,13.0,3,33.3,13.5,14.12,14.5,3,33.3,14.75,15.38,15.75
SAP.DE,Hoch 9,2,1.4552995548112166,5.4945127956962,9.533726036581182,13.572939277466165,15.996467221997156,16.80430987017415,17.61215251835115,2,50.0,3.25,4.25,4.85,2,50.0,8.62,12.31,14.53,2,50.0,8.62,12.31,14.53,2,50.0,8.62,12.31,14.53,2,50.0,8.62,12.31,14.53,2,50.0,8.62,12.31,14.53,2,50.0,8.62,12.31,14.53
SAP.DE,Hoch 10,1,3.0284157249462083,3.0284157249462083,3.0284157249462083,3.0284157249462083,3.0284157249462083,3.0284157249462083,3.0284157249462083,1,0.0,3.0,3.0,3.0,1,0.0,3.0,3.0,3.0,1,0.0,3.0,3.0,3.0,1,0.0,3.0,3.0,3.0,1,0.0,3.0,3.0,3.0,1,0.0,3.0,3.0,3.0,1,0.0,3.0,3.0,3.0
SAP.DE,Hoch 11,1,1.6118198588948651,1.6118198588948651,1.6118198588948651,1.6118198588948651,1.6118198588948651,1.6118198588948651,1.6118198588948651,1,0.0,1.25,1.25,1.25,1,0.0,1.25,1.25,1.25,1,0.0,1.5,1.5,1.5,1,0.0,1.5,1.5,1.5,1,0.0,1.5,1.5,1.5,1,0.0,1.5,1.5,1.5,1,0.0,1.5,1.5,1.5
SAP.DE,Hoch 12,1,3.6889802016069764,3.6889802016069764,3.6889802016069764,3.6889802016069764,3.6889802016069764,3.6889802016069764,3.6889802016069764,1,0.0,3.0,3.0,3.0,1,0.0,3.0,3.0,3.0,1,0.0,3.5,3.5,3.5,1,0.0,3.5,3.5,3.5,1,0.0,3.5,3.5,3.5,1,0.0,3.5,3.5,3.5,1,0.0,3.5,3.5,3.5
SAP.DE,Hoch 13,1,4.230636731386531,4.230636731386531,4.230636731386531,4.230636731386531,4.230636731386531,4.230636731386531,4.230636731386531,1,0.0,3.0,3.0,3.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0
SAP.DE,Hoch 14,1,4.761755286692627,4.761755286692627,4.761755286692627,4.761755286692627,4.761755286692627,4.761755286692627,4.761755286692627,1,0.0,3.5,3.5,3.5,1,0.0,4.75,4.75,4.75,1,0.0,4.75,4.75,4.75,1,0.0,4.75,4.75,4.75,1,0.0,4.75,4.75,4.75,1,0.0,4.75,4.75,4.75,1,0.0,4.75,4.75,4.75
SB=F,alle,165,0.9191922767831232,2.4356156616731615,3.8980391335551587,6.126171162544918,8.32189989954006,10.810264306147042,17.02581259244493,165,32.1,2.75,3.75,5.4,165,20.0,3.5,5.0,7.25,165,17.0,3.75,6.0,8.25,165,15.2,4.25,6.75,8.9,162,10.5,4.62,7.44,9.73,157,10.2,4.75,8.75,11.6,153,9.2,5.25,9.25,12.5
SB=F,Hoch 1,85,0.9191922767831232,2.1262296666953837,3.4207411334425757,5.308203124669597,6.985539585222391,7.700843742834055,10.844011967384354,85,23.5,2.5,3.5,4.9,85,16.5,3.0,4.5,6.0,85,14.1,3.25,5.25,6.9,85,10.6,3.75,5.5,7.4,84,6.0,4.25,6.25,8.5,80,6.2,4.5,7.06,9.5,76,5.3,4.5,8.38,10.5
SB=F,Hoch 2,41,1.5315099144686992,2.6008671373118744,3.8122041596297773,5.788706721807236,8.247075418184505,9.125927757399365,11.884440976367319,41,36.6,2.75,3.75,5.25,41,17.1,3.5,4.75,7.5,41,12.2,3.75,5.75,8.0,41,12.2,3.75,7.25,8.5,40,12.5,4.62,7.81,9.03,39,10.3,4.75,9.25,11.1,39,10.3,4.75,9.25,12.55
SB=F,Hoch 3,20,1.5494099096874778,3.3062577144174847,4.394366775505554,6.837549502105234,8.45533053104769,9.589213117967642,12.766584051298492,20,40.0,2.88,3.75,4.73,20,30.0,3.62,4.75,7.23,20,30.0,4.38,6.81,8.35,20,30.0,4.88,7.62,10.28,19,21.1,4.75,8.25,11.0,19,21.1,4.75,9.5,12.8,19,21.1,7.0,9.5,13.2
SB=F,Hoch 4,12,2.9961103442133856,4.045468166154375,5.266820333739836,7.869851296084761,12.391055958689817,14.098166320012368,15.595574393724828,12,50.0,3.12,4.38,5.43,12,25.0,4.25,5.75,7.62,12,25.0,5.12,7.81,12.28,12,25.0,5.12,8.12,12.4,12,16.7,5.12,8.12,13.75,12,16.7,5.12,9.56,15.6,12,16.7,6.88,10.44,15.65
SB=F,Hoch 5,4,4.891567476361363,5.81752024099903,7.339191989427611,10.67061276034396,14.483732659604543,15.754772626024732,17.02581259244493,4,75.0,5.25,6.25,7.15,4,50.0,6.62,7.56,8.12,4,25.0,7.25,10.38,13.75,4,25.0,7.25,10.38,13.75,4,0.0,7.25,10.38,13.75,4,0.0,7.25,10.38,13.75,4,0.0,9.88,12.44,14.58
SB=F,Hoch 6,1,16.94570290881512,16.94570290881512,16.94570290881512,16.94570290881512,16.94570290881512,16.94570290881512,16.94570290881512,1,0.0,2.5,2.5,2.5,1,0.0,14.0,14.0,14.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0
SB=F,Hoch 7,1,16.30651535032189,16.30651535032189,16.30651535032189,16.30651535032189,16.30651535032189,16.30651535032189,16.30651535032189,1,0.0,5.75,5.75,5.75,1,0.0,13.5,13.5,13.5,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0
SB=F,Hoch 8,1,16.973451055574067,16.973451055574067,16.973451055574067,16.973451055574067,16.973451055574067,16.973451055574067,16.973451055574067,1,100.0,12.25,12.25,12.25,1,100.0,14.5,14.5,14.5,1,100.0,16.0,16.0,16.0,1,100.0,16.0,16.0,16.0,1,100.0,16.0,16.0,16.0,1,100.0,16.0,16.0,16.0,1,0.0,16.0,16.0,16.0
SBUX,alle,200,0.7734396754387258,2.2482846348918875,4.304985415765386,6.643644330165947,12.31037059375686,17.09956851344334,36.15489734055681,200,27.5,3.0,4.75,6.27,200,19.0,3.75,5.75,8.9,200,14.0,4.25,6.5,12.25,199,12.1,4.75,8.25,14.35,190,10.0,5.25,10.94,16.0,182,7.1,6.38,12.75,16.0,177,4.0,8.0,15.25,16.0
SBUX,Hoch 1,99,0.7734396754387258,2.0287998108408978,3.768806160987505,6.415927915285826,10.764601992860975,12.952651277500465,17.873559303629325,99,28.3,3.0,4.5,6.25,99,20.2,3.25,5.62,7.3,99,15.2,3.75,6.38,10.6,98,12.2,4.38,8.31,12.4,93,9.7,5.5,11.0,16.0,90,7.8,6.62,13.12,16.0,87,2.3,8.75,15.12,16.0
SBUX,Hoch 2,50,1.1230464599459327,2.049730618946856,4.8196537001086295,6.23340802356962,9.761941221561774,13.127733290027054,19.527231964786953,50,32.0,3.12,4.94,5.55,50,22.0,3.75,5.25,7.78,50,18.0,4.75,6.0,9.58,50,16.0,4.75,7.88,10.45,47,12.8,5.25,8.62,15.35,44,4.5,8.0,11.62,15.85,43,4.7,8.25,14.0,16.0
