ticker,position,faelle,puffer_x_n,puffer_x_p5,puffer_x_p10,puffer_x_p25,puffer_x_p50,puffer_x_p75,puffer_x_p80,puffer_x_p85,puffer_x_p90,puffer_x_p95,puffer_x_p99,puffer_x_min,puffer_x_max,anstieg_x_n,anstieg_x_p5,anstieg_x_p10,anstieg_x_p25,anstieg_x_p50,anstieg_x_p75,anstieg_x_p80,anstieg_x_p85,anstieg_x_p90,anstieg_x_p95,anstieg_x_p99,anstieg_x_min,anstieg_x_max,abstand_x_n,abstand_x_p5,abstand_x_p10,abstand_x_p25,abstand_x_p50,abstand_x_p75,abstand_x_p80,abstand_x_p85,abstand_x_p90,abstand_x_p95,abstand_x_p99,abstand_x_min,abstand_x_max,rsi_x_n,rsi_x_p5,rsi_x_p10,rsi_x_p25,rsi_x_p50,rsi_x_p75,rsi_x_p80,rsi_x_p85,rsi_x_p90,rsi_x_p95,rsi_x_p99,rsi_x_min,rsi_x_max,ohne_puffer_pct,ziel_atr,ziel_zuerst_0.25_pct,ko_zuerst_0.25_pct,tage_ziel_0.25,tage_ko_0.25,ziel_zuerst_0.5_pct,ko_zuerst_0.5_pct,tage_ziel_0.5,tage_ko_0.5,ziel_zuerst_0.75_pct,ko_zuerst_0.75_pct,tage_ziel_0.75,tage_ko_0.75,ziel_zuerst_1.0_pct,ko_zuerst_1.0_pct,tage_ziel_1.0,tage_ko_1.0,ziel_zuerst_1.25_pct,ko_zuerst_1.25_pct,tage_ziel_1.25,tage_ko_1.25,ziel_zuerst_1.5_pct,ko_zuerst_1.5_pct,tage_ziel_1.5,tage_ko_1.5,ziel_zuerst_1.75_pct,ko_zuerst_1.75_pct,tage_ziel_1.75,tage_ko_1.75,ziel_zuerst_2.0_pct,ko_zuerst_2.0_pct,tage_ziel_2.0,tage_ko_2.0,ziel_zuerst_2.25_pct,ko_zuerst_2.25_pct,tage_ziel_2.25,tage_ko_2.25,ziel_zuerst_2.5_pct,ko_zuerst_2.5_pct,tage_ziel_2.5,tage_ko_2.5,ziel_zuerst_2.75_pct,ko_zuerst_2.75_pct,tage_ziel_2.75,tage_ko_2.75,ziel_zuerst_3.0_pct,ko_zuerst_3.0_pct,tage_ziel_3.0,tage_ko_3.0,ziel_zuerst_3.25_pct,ko_zuerst_3.25_pct,tage_ziel_3.25,tage_ko_3.25,ziel_zuerst_3.5_pct,ko_zuerst_3.5_pct,tage_ziel_3.5,tage_ko_3.5,ziel_zuerst_3.75_pct,ko_zuerst_3.75_pct,tage_ziel_3.75,tage_ko_3.75,ziel_zuerst_4.0_pct,ko_zuerst_4.0_pct,tage_ziel_4.0,tage_ko_4.0
MELI,Tief 6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1.491,1,1.343,1.343,1.343,1.343,1.343,1.343,1.343,1.343,1.343,1.343,1.343,1.343,1,33.382,33.382,33.382,33.382,33.382,33.382,33.382,33.382,33.382,33.382,33.382,33.382,100.0,0.822,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,
META,alle,210,210,0.0,0.0,0.125,1.973,5.013,6.235,7.734,9.563,12.387,18.134,0.0,25.061,210,-0.473,-0.167,0.318,0.886,1.719,2.029,2.433,2.884,3.689,9.271,-1.844,10.316,210,0.37,0.468,0.753,1.139,1.541,1.627,1.751,2.018,2.27,3.188,0.073,6.04,210,28.033,31.104,39.433,50.218,60.362,62.14,63.673,67.758,71.812,79.191,21.934,80.711,22.9,0.797,64.8,35.2,2.0,2.0,68.6,31.4,2.0,3.0,71.9,28.1,2.0,4.0,74.8,25.2,2.0,5.0,77.1,22.9,2.0,6.0,79.0,21.0,2.0,6.0,81.4,18.6,2.0,6.0,82.4,17.6,2.0,6.0,83.8,16.2,2.0,7.0,85.2,14.8,3.0,9.0,85.7,14.3,3.0,10.0,85.7,14.3,3.0,10.5,86.7,13.3,3.0,12.0,88.1,11.9,3.0,13.0,89.0,11.0,3.0,16.0,89.0,11.0,3.0,21.0
META,Tief 1,129,129,0.0,0.0,0.238,2.007,5.954,7.659,9.201,10.96,13.001,22.21,0.0,25.061,129,-0.372,-0.052,0.339,0.88,1.752,2.021,2.373,2.536,3.362,8.564,-1.844,10.316,129,0.358,0.494,0.732,1.119,1.46,1.597,1.664,1.824,2.235,2.586,0.073,3.233,129,36.743,40.204,49.021,56.011,63.622,65.54,67.885,70.859,75.423,80.263,21.934,80.711,19.4,0.797,64.3,35.7,2.0,2.0,69.0,31.0,2.0,3.0,72.1,27.9,2.0,4.5,73.6,26.4,2.0,5.5,75.2,24.8,2.0,6.0,78.3,21.7,2.0,7.0,81.4,18.6,2.0,6.5,82.2,17.8,2.5,8.0,83.7,16.3,3.0,8.0,85.3,14.7,3.0,10.0,86.0,14.0,3.0,10.5,86.0,14.0,3.0,10.5,86.8,13.2,3.0,12.0,87.6,12.4,3.0,14.5,88.4,11.6,3.0,16.0,88.4,11.6,3.0,21.0
META,Tief 2,46,46,0.0,0.0,0.112,2.121,5.821,6.255,7.169,8.336,10.338,14.796,0.0,16.557,46,-0.428,-0.255,0.389,0.906,1.663,1.745,2.228,2.579,4.065,8.104,-1.106,9.279,46,0.369,0.46,0.804,1.16,1.523,1.636,1.82,2.104,2.595,3.505,0.255,4.164,46,27.924,29.783,37.33,44.203,49.685,51.624,56.842,57.704,58.181,59.469,25.371,60.273,23.9,0.797,60.9,39.1,2.0,2.0,63.0,37.0,2.0,3.0,65.2,34.8,2.0,3.5,71.7,28.3,2.0,4.0,78.3,21.7,2.0,4.5,78.3,21.7,2.0,4.5,78.3,21.7,2.0,5.0,80.4,19.6,2.0,5.0,82.6,17.4,2.5,5.0,84.8,15.2,3.0,5.0,84.8,15.2,3.0,5.0,84.8,15.2,3.0,12.0,87.0,13.0,3.0,21.0,87.0,13.0,3.0,21.0,87.0,13.0,3.0,21.0,87.0,13.0,3.0,21.0
META,Tief 3,20,20,0.0,0.0,0.0,1.13,3.671,4.021,4.503,5.577,5.694,6.035,0.0,6.12,20,-0.884,-0.507,0.271,1.069,2.257,3.218,3.717,4.351,4.956,8.35,-0.908,9.199,20,0.422,0.531,0.738,1.277,1.773,1.851,2.015,2.03,2.123,2.196,0.322,2.215,20,26.141,28.74,31.476,35.402,48.648,50.21,50.3,51.142,55.367,56.691,23.324,57.022,40.0,0.797,70.0,30.0,1.0,2.5,75.0,25.0,1.0,2.0,80.0,20.0,1.0,2.5,85.0,15.0,1.0,2.0,85.0,15.0,1.0,2.0,85.0,15.0,1.0,4.0,85.0,15.0,1.0,7.0,85.0,15.0,1.0,7.0,85.0,15.0,1.0,7.0,85.0,15.0,1.0,12.0,85.0,15.0,1.0,12.0,85.0,15.0,1.0,12.0,85.0,15.0,1.0,12.0,95.0,5.0,2.0,12.0,95.0,5.0,2.0,12.0,95.0,5.0,2.0,12.0
META,Tief 4,9,9,0.0,0.0,0.016,1.74,2.3,2.728,3.156,3.658,4.235,4.696,0.0,4.812,9,-0.575,-0.106,0.436,0.712,1.701,2.17,2.639,3.007,3.274,3.488,-1.044,3.541,9,0.421,0.439,0.646,1.126,1.348,1.452,1.556,2.495,4.267,5.685,0.403,6.04,9,25.467,25.568,28.006,31.138,34.132,34.808,35.483,37.59,41.126,43.955,25.365,44.663,22.2,0.797,66.7,33.3,1.0,1.0,66.7,33.3,1.0,3.0,77.8,22.2,2.0,2.5,77.8,22.2,2.0,2.5,77.8,22.2,2.0,5.0,77.8,22.2,2.0,5.5,88.9,11.1,3.5,8.0,88.9,11.1,3.5,8.0,88.9,11.1,3.5,8.0,88.9,11.1,3.5,8.0,88.9,11.1,3.5,8.0,88.9,11.1,3.5,8.0,88.9,11.1,3.5,8.0,88.9,11.1,3.5,8.0,88.9,11.1,3.5,9.0,88.9,11.1,3.5,9.0
META,Tief 5,5,5,0.362,0.724,1.811,2.01,2.668,2.881,3.094,3.308,3.521,3.692,0.0,3.734,5,0.02,0.062,0.187,0.673,0.867,1.294,1.721,2.148,2.575,2.916,-0.022,3.002,5,0.833,0.859,0.937,1.279,1.876,1.889,1.902,1.916,1.929,1.94,0.807,1.943,5,30.112,30.237,30.61,31.299,32.676,33.213,33.749,34.286,34.822,35.252,29.988,35.359,20.0,0.797,80.0,20.0,4.0,3.0,80.0,20.0,4.0,3.0,80.0,20.0,4.0,3.0,80.0,20.0,4.0,3.0,80.0,20.0,4.0,3.0,80.0,20.0,4.0,3.0,80.0,20.0,4.0,3.0,80.0,20.0,4.0,3.0,80.0,20.0,4.0,3.0,80.0,20.0,4.0,4.0,80.0,20.0,4.0,4.0,80.0,20.0,4.0,4.0,80.0,20.0,4.0,4.0,80.0,20.0,4.0,4.0,100.0,0.0,5.0,,100.0,0.0,5.0,
META,Tief 6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1,2.739,2.739,2.739,2.739,2.739,2.739,2.739,2.739,2.739,2.739,2.739,2.739,1,22.658,22.658,22.658,22.658,22.658,22.658,22.658,22.658,22.658,22.658,22.658,22.658,100.0,0.797,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,,100.0,0.0,1.0,
MMM,alle,175,175,0.0,0.0,0.409,2.251,4.771,5.618,6.607,7.641,11.194,23.161,0.0,25.85,175,-1.012,-0.225,0.398,0.915,1.756,1.961,2.287,3.198,4.604,5.911,-6.881,11.159,175,0.394,0.507,0.701,1.086,1.609,1.706,1.823,2.006,2.607,3.836,0.113,11.043,175,26.606,30.37,37.987,48.629,57.916,58.873,60.64,62.287,66.142,74.032,17.608,81.466,18.3,0.823,64.0,36.0,2.0,2.0,69.1,30.9,2.0,3.5,73.1,26.9,2.0,4.0,77.1,22.9,3.0,5.0,79.4,20.6,3.0,6.0,82.3,17.7,3.0,7.0,84.6,15.4,3.0,7.0,85.7,14.3,3.0,6.0,87.4,12.6,3.0,6.5,87.4,12.6,3.0,8.0,87.4,12.6,3.0,8.5,87.4,12.6,3.0,9.5,88.0,12.0,3.0,10.0,89.1,10.9,3.5,11.0,89.7,10.3,4.0,11.0,90.3,9.7,4.0,11.0
MMM,Tief 1,96,96,0.0,0.0,0.831,2.491,4.896,5.784,6.984,7.968,11.61,21.771,0.0,25.85,96,-0.85,-0.221,0.502,1.082,1.761,1.961,2.147,3.088,4.627,6.246,-2.253,11.159,96,0.396,0.473,0.654,0.966,1.391,1.624,1.771,2.004,2.306,3.132,0.113,3.596,96,40.281,44.662,47.847,54.961,60.539,62.139,62.679,64.144,68.83,74.393,26.299,81.466,14.6,0.823,63.5,36.5,2.0,2.0,68.8,31.2,2.0,2.5,74.0,26.0,2.0,3.0,77.1,22.9,2.0,4.5,79.2,20.8,2.0,5.5,83.3,16.7,2.0,7.0,86.5,13.5,3.0,6.0,86.5,13.5,3.0,6.0,87.5,12.5,3.0,8.0,87.5,12.5,3.0,8.0,87.5,12.5,3.0,8.5,87.5,12.5,3.0,10.0,88.5,11.5,3.0,10.0,89.6,10.4,3.0,10.5,90.6,9.4,3.0,11.0,90.6,9.4,3.0,11.0
MMM,Tief 2,39,39,0.0,0.0,0.126,2.251,4.797,5.294,6.581,7.625,10.434,24.133,0.0,25.159,39,-1.291,0.181,0.505,0.818,1.711,1.797,2.546,3.44,4.651,5.514,-6.881,5.884,39,0.542,0.618,0.794,1.246,1.747,1.843,1.961,2.658,3.256,8.564,0.158,11.043,39,27.086,33.575,37.824,43.873,53.551,54.391,54.917,57.118,60.662,68.992,21.375,74.066,23.1,0.823,69.2,30.8,4.0,2.5,71.8,28.2,4.0,4.0,76.9,23.1,4.0,2.0,82.1,17.9,4.0,2.0,84.6,15.4,4.0,2.5,84.6,15.4,4.0,3.0,84.6,15.4,4.0,3.0,87.2,12.8,4.5,3.0,89.7,10.3,5.0,3.0,89.7,10.3,5.0,3.5,89.7,10.3,5.0,3.5,89.7,10.3,5.0,4.0,89.7,10.3,5.0,4.0,92.3,7.7,5.5,4.0,92.3,7.7,5.5,4.0,92.3,7.7,5.5,4.0
MMM,Tief 3,18,18,0.0,0.0,0.142,2.917,6.212,6.576,6.966,7.762,9.115,10.88,0.0,11.321,18,-1.05,-0.742,0.069,0.917,2.774,2.915,3.074,3.392,3.999,4.398,-1.457,4.498,18,0.261,0.329,0.528,1.112,1.632,1.638,1.703,1.786,1.947,2.592,0.176,2.754,18,26.396,30.022,34.298,37.656,41.863,44.426,46.274,47.02,48.525,49.564,21.415,49.824,22.2,0.823,61.1,38.9,1.0,3.0,72.2,27.8,2.0,3.0,72.2,27.8,2.0,6.0,77.8,22.2,1.5,9.5,77.8,22.2,1.5,9.5,77.8,22.2,1.5,9.5,77.8,22.2,1.5,12.5,83.3,16.7,2.0,13.0,88.9,11.1,2.0,14.5,88.9,11.1,2.0,17.5,88.9,11.1,2.0,17.5,88.9,11.1,2.0,19.5,88.9,11.1,2.0,21.0,88.9,11.1,2.0,21.5,88.9,11.1,2.0,21.5,94.4,5.6,2.0,25.0
MMM,Tief 4,10,10,0.0,0.0,0.133,1.78,2.36,2.852,3.807,5.054,7.323,9.138,0.0,9.592,10,-0.396,-0.23,0.475,0.6,1.801,1.872,1.928,2.234,3.419,4.367,-0.561,4.604,10,0.698,0.792,1.009,1.22,1.464,1.501,1.56,1.606,1.609,1.612,0.604,1.612,10,25.124,26.047,26.543,28.406,32.079,34.367,38.314,41.556,42.335,42.958,24.201,43.114,20.0,0.823,60.0,40.0,3.0,3.5,70.0,30.0,4.0,7.0,70.0,30.0,4.0,7.0,70.0,30.0,4.0,7.0,80.0,20.0,8.0,8.5,90.0,10.0,12.0,10.0,90.0,10.0,12.0,11.0,90.0,10.0,12.0,11.0,90.0,10.0,12.0,11.0,90.0,10.0,12.0,12.0,90.0,10.0,12.0,12.0,90.0,10.0,12.0,13.0,90.0,10.0,12.0,14.0,90.0,10.0,12.0,14.0,90.0,10.0,12.0,15.0,90.0,10.0,12.0,15.0
MMM,Tief 5,6,6,0.259,0.519,1.084,1.899,3.709,4.087,4.639,5.191,5.742,6.184,0.0,6.294,6,0.218,0.278,0.533,0.997,1.584,1.758,1.86,1.961,2.063,2.144,0.157,2.164,6,0.523,0.528,0.616,0.946,1.251,1.32,1.484,1.648,1.811,1.942,0.518,1.975,6,28.162,28.875,30.513,31.366,31.736,31.788,34.987,38.187,41.386,43.945,27.45,44.585,16.7,0.823,66.7,33.3,1.5,4.5,66.7,33.3,1.5,5.0,66.7,33.3,1.5,5.0,66.7,33.3,1.5,5.0,66.7,33.3,1.5,6.0,66.7,33.3,1.5,6.5,66.7,33.3,1.5,6.5,66.7,33.3,1.5,6.5,66.7,33.3,1.5,7.0,66.7,33.3,1.5,7.5,66.7,33.3,1.5,8.0,66.7,33.3,1.5,9.0,66.7,33.3,1.5,9.5,66.7,33.3,1.5,11.5,66.7,33.3,1.5,11.5,66.7,33.3,1.5,11.5
MMM,Tief 6,2,2,0.238,0.475,1.188,2.375,3.563,3.801,4.038,4.276,4.513,4.703,0.0,4.751,2,-2.014,-1.916,-1.622,-1.131,-0.64,-0.542,-0.444,-0.346,-0.248,-0.169,-2.112,-0.149,2,1.646,1.722,1.951,2.332,2.713,2.789,2.865,2.941,3.017,3.078,1.57,3.094,2,18.555,19.502,22.343,27.079,31.815,32.762,33.709,34.656,35.603,36.361,17.608,36.55,50.0,0.823,50.0,50.0,47.0,2.0,50.0,50.0,47.0,2.0,50.0,50.0,47.0,2.0,50.0,50.0,47.0,2.0,50.0,50.0,47.0,2.0,50.0,50.0,47.0,2.0,50.0,50.0,47.0,2.0,50.0,50.0,47.0,2.0,50.0,50.0,47.0,4.0,50.0,50.0,47.0,4.0,50.0,50.0,47.0,8.0,50.0,50.0,47.0,8.0,50.0,50.0,47.0,8.0,50.0,50.0,47.0,9.0,50.0,50.0,47.0,9.0,50.0,50.0,47.0,9.0
MMM,Tief 7,2,2,1.723,1.877,2.341,3.113,3.886,4.04,4.194,4.349,4.503,4.627,1.568,4.658,2,0.13,0.157,0.238,0.373,0.509,0.536,0.563,0.59,0.617,0.639,0.103,0.644,2,0.778,0.835,1.005,1.288,1.571,1.628,1.684,1.741,1.798,1.843,0.722,1.854,2,26.574,27.036,28.425,30.739,33.053,33.516,33.979,34.441,34.904,35.274,26.111,35.367,0.0,0.823,0.0,100.0,,3.5,0.0,100.0,,4.5,0.0,100.0,,5.0,50.0,50.0,21.0,4.0,50.0,50.0,21.0,4.0,50.0,50.0,21.0,4.0,100.0,0.0,18.0,,100.0,0.0,18.0,,100.0,0.0,18.0,,100.0,0.0,18.0,,100.0,0.0,18.0,,100.0,0.0,18.0,,100.0,0.0,18.0,,100.0,0.0,18.0,,100.0,0.0,18.0,,100.0,0.0,18.0,
MMM,Tief 8,2,2,0.218,0.436,1.09,2.18,3.269,3.487,3.705,3.923,4.141,4.316,0.0,4.359,2,0.654,0.655,0.659,0.665,0.672,0.673,0.674,0.676,0.677,0.678,0.652,0.678,2,1.338,1.363,1.438,1.563,1.688,1.713,1.738,1.763,1.788,1.808,1.313,1.813,2,31.033,31.105,31.322,31.683,32.044,32.117,32.189,32.261,32.333,32.391,30.961,32.405,50.0,0.823,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,
MNST,alle,177,177,0.0,0.0,0.069,1.884,4.816,5.926,7.325,9.632,16.082,18.526,0.0,19.843,177,-0.937,0.136,0.46,1.128,2.045,2.42,2.973,3.551,4.575,5.713,-4.544,7.542,177,0.362,0.555,0.808,1.136,1.532,1.629,1.73,1.846,2.239,3.437,0.082,3.595,177,26.75,33.068,40.791,50.538,59.603,61.641,63.786,65.369,67.59,73.554,24.132,76.777,23.7,1.015,59.9,40.1,3.0,3.0,65.5,34.5,3.0,3.0,70.1,29.9,3.0,4.0,70.6,29.4,3.0,4.0,74.6,25.4,3.0,4.0,76.3,23.7,4.0,6.0,79.1,20.9,4.0,6.0,82.5,17.5,4.0,7.0,84.2,15.8,4.0,9.5,86.4,13.6,4.0,9.5,87.0,13.0,4.0,9.0,87.6,12.4,4.0,11.0,88.1,11.9,4.0,10.0,88.7,11.3,4.0,13.0,90.4,9.6,4.0,10.0,90.4,9.6,4.0,16.0
MNST,Tief 1,106,106,0.0,0.0,0.374,1.967,4.932,5.959,8.054,11.61,16.104,19.019,0.0,19.843,106,-0.222,0.251,0.457,1.033,1.987,2.175,2.778,3.413,3.825,4.81,-2.636,7.542,106,0.492,0.586,0.767,1.118,1.425,1.556,1.672,1.775,2.207,3.046,0.177,3.595,106,38.255,42.394,49.169,55.784,63.527,64.645,65.574,66.966,71.156,75.142,25.463,76.777,19.8,1.015,57.5,42.5,3.0,3.0,63.2,36.8,3.0,4.0,69.8,30.2,4.0,4.0,70.8,29.2,4.0,4.0,75.5,24.5,4.0,4.5,76.4,23.6,4.0,6.0,78.3,21.7,4.0,6.0,80.2,19.8,4.0,6.0,83.0,17.0,4.0,7.0,86.8,13.2,4.5,8.0,86.8,13.2,4.5,8.5,87.7,12.3,5.0,9.0,88.7,11.3,5.0,8.5,89.6,10.4,5.0,10.0,91.5,8.5,5.0,9.0,91.5,8.5,5.0,10.0
MNST,Tief 2,40,40,0.0,0.0,0.0,1.623,5.379,6.448,6.843,9.305,16.182,17.676,0.0,17.877,40,-0.44,0.122,0.648,1.193,2.455,2.855,3.431,3.612,4.817,5.806,-4.544,6.113,40,0.322,0.476,0.799,1.146,1.625,1.75,1.856,2.11,2.358,3.246,0.082,3.535,40,31.171,33.399,38.031,45.31,53.13,53.898,56.972,58.596,59.297,65.35,25.646,66.306,30.0,1.015,67.5,32.5,2.0,2.0,72.5,27.5,2.0,2.0,72.5,27.5,2.0,4.0,72.5,27.5,2.0,4.0,77.5,22.5,2.0,4.0,80.0,20.0,2.5,8.5,87.5,12.5,3.0,14.0,87.5,12.5,3.0,14.0,87.5,12.5,3.0,14.0,87.5,12.5,3.0,14.0,87.5,12.5,3.0,16.0,87.5,12.5,3.0,17.0,87.5,12.5,3.0,17.0,87.5,12.5,3.0,18.0,87.5,12.5,3.0,18.0,87.5,12.5,3.0,18.0
MNST,Tief 3,19,19,0.0,0.0,0.0,1.126,3.087,3.971,4.731,5.472,7.9,10.065,0.0,10.607,19,-1.217,0.107,0.556,1.076,1.519,1.662,2.053,2.552,3.13,5.095,-1.831,5.586,19,0.612,0.788,0.914,1.315,1.605,1.629,1.655,1.718,1.742,1.823,0.605,1.844,19,26.11,26.719,33.511,37.765,45.85,47.788,48.442,50.105,52.149,52.479,24.132,52.561,31.6,1.015,68.4,31.6,3.0,1.5,68.4,31.6,3.0,2.0,73.7,26.3,3.0,3.0,73.7,26.3,3.0,3.0,73.7,26.3,3.0,3.0,78.9,21.1,3.0,10.0,78.9,21.1,3.0,11.0,84.2,15.8,3.5,17.0,84.2,15.8,3.5,17.0,84.2,15.8,3.5,17.0,84.2,15.8,3.5,17.0,84.2,15.8,3.5,17.0,84.2,15.8,3.5,17.0,84.2,15.8,3.5,18.0,89.5,10.5,4.0,13.5,89.5,10.5,4.0,13.5
MNST,Tief 4,7,7,0.0,0.0,0.988,3.879,5.186,5.825,6.3,6.449,6.597,6.716,0.0,6.746,7,-0.578,-0.162,0.55,1.096,1.541,1.571,1.686,1.968,2.251,2.476,-0.995,2.533,7,0.712,0.854,1.094,1.353,1.51,1.543,1.6,1.706,1.811,1.896,0.57,1.917,7,25.778,26.533,30.045,33.481,34.959,35.631,36.151,36.368,36.584,36.757,25.023,36.8,28.6,1.015,57.1,42.9,3.0,3.0,57.1,42.9,3.0,3.0,57.1,42.9,3.0,3.0,57.1,42.9,3.0,3.0,57.1,42.9,3.0,3.0,57.1,42.9,3.0,5.0,57.1,42.9,3.0,6.0,85.7,14.3,3.5,12.0,85.7,14.3,3.5,14.0,85.7,14.3,3.5,14.0,85.7,14.3,3.5,14.0,85.7,14.3,3.5,14.0,85.7,14.3,3.5,14.0,85.7,14.3,3.5,14.0,85.7,14.3,3.5,14.0,85.7,14.3,3.5,18.0
MNST,Tief 5,3,3,0.191,0.381,0.953,1.907,3.042,3.269,3.496,3.723,3.95,4.132,0.0,4.177,3,-3.004,-2.93,-2.708,-2.338,1.169,1.87,2.571,3.273,3.974,4.535,-3.078,4.675,3,0.8,0.837,0.947,1.131,2.269,2.496,2.724,2.951,3.179,3.361,0.763,3.407,3,26.799,27.117,28.071,29.66,32.197,32.704,33.212,33.719,34.226,34.632,26.481,34.734,33.3,1.015,33.3,66.7,1.0,4.5,33.3,66.7,1.0,5.0,33.3,66.7,1.0,5.5,33.3,66.7,1.0,5.5,33.3,66.7,1.0,5.5,33.3,66.7,1.0,5.5,33.3,66.7,1.0,5.5,66.7,33.3,19.5,8.0,66.7,33.3,19.5,12.0,66.7,33.3,19.5,14.0,100.0,0.0,21.0,,100.0,0.0,21.0,,100.0,0.0,21.0,,100.0,0.0,21.0,,100.0,0.0,21.0,,100.0,0.0,21.0,
MNST,Tief 6,1,1,2.243,2.243,2.243,2.243,2.243,2.243,2.243,2.243,2.243,2.243,2.243,2.243,1,5.361,5.361,5.361,5.361,5.361,5.361,5.361,5.361,5.361,5.361,5.361,5.361,1,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.334,1,25.263,25.263,25.263,25.263,25.263,25.263,25.263,25.263,25.263,25.263,25.263,25.263,0.0,1.015,0.0,100.0,,5.0,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,,100.0,0.0,9.0,
MNST,Tief 7,1,1,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,1,5.552,5.552,5.552,5.552,5.552,5.552,5.552,5.552,5.552,5.552,5.552,5.552,1,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1,25.053,25.053,25.053,25.053,25.053,25.053,25.053,25.053,25.053,25.053,25.053,25.053,0.0,1.015,0.0,100.0,,1.0,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,,100.0,0.0,6.0,
MRK,alle,180,180,0.0,0.0,0.45,1.96,3.783,4.625,5.588,7.275,8.958,14.957,0.0,22.06,180,-0.662,0.096,0.486,0.873,2.078,2.388,2.685,3.255,4.845,6.764,-2.458,10.71,180,0.369,0.492,0.711,1.037,1.602,1.678,1.825,2.003,2.519,3.274,0.114,4.398,180,28.944,30.991,37.711,46.694,58.482,61.8,63.87,67.677,69.894,78.845,20.199,82.233,20.0,0.786,66.7,33.3,2.0,3.0,71.1,28.9,2.0,4.0,73.3,26.7,2.0,4.5,74.4,25.6,2.0,5.0,76.1,23.9,2.0,6.0,80.6,19.4,2.0,8.0,82.8,17.2,2.0,8.0,82.8,17.2,2.0,13.0,83.3,16.7,2.0,13.5,84.4,15.6,2.0,15.0,85.6,14.4,2.0,15.0,86.1,13.9,2.0,15.0,87.2,12.8,3.0,16.0,88.3,11.7,3.0,16.0,90.0,10.0,3.0,15.5,91.1,8.9,3.0,20.5
MRK,Tief 1,103,103,0.0,0.0,0.662,2.32,3.86,4.979,5.75,7.894,11.853,19.908,0.0,22.06,103,-0.664,-0.057,0.378,0.802,1.842,2.142,2.529,3.159,4.537,6.73,-2.458,6.881,103,0.282,0.501,0.708,0.995,1.638,1.754,1.867,2.126,2.567,3.074,0.114,3.091,103,35.219,37.672,45.398,54.591,63.188,65.675,67.696,69.174,70.72,78.592,27.802,82.233,17.5,0.786,62.1,37.9,2.0,4.0,67.0,33.0,2.0,5.0,70.9,29.1,2.0,5.0,72.8,27.2,2.0,5.5,72.8,27.2,2.0,6.0,77.7,22.3,2.0,7.0,80.6,19.4,2.0,9.0,80.6,19.4,2.0,13.0,81.6,18.4,2.0,13.0,83.5,16.5,2.5,15.0,84.5,15.5,3.0,15.0,84.5,15.5,3.0,15.5,85.4,14.6,3.0,18.0,87.4,12.6,3.0,16.0,90.3,9.7,3.0,21.0,91.3,8.7,3.5,27.0
